YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2016,R,abadf001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,R,abrej003,empty,351,325,99,163,19,0,15,0,15,14,0,58,0,12,0,0,0
2016,R,abrej003,loaded,11,10,3,3,0,0,0,0,5,0,0,3,2,0,0,1,0
2016,R,abrej003,menon,344,299,84,129,13,1,10,0,85,33,7,67,21,3,0,9,0
2016,R,abrej003,scoring,207,177,52,72,8,0,4,0,71,20,7,39,7,1,0,9,0
2016,R,ackld001,empty,46,43,6,6,0,0,0,0,0,3,0,7,0,0,0,0,0
2016,R,ackld001,loaded,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
2016,R,ackld001,menon,24,18,3,3,0,0,0,0,4,5,0,2,0,0,0,1,0
2016,R,ackld001,scoring,20,14,2,2,0,0,0,0,4,5,0,2,0,0,0,1,0
2016,R,adamc001,empty,160,145,35,47,5,2,1,0,1,13,0,29,0,2,0,0,0
2016,R,adamc001,loaded,7,7,1,2,1,0,0,0,4,0,0,3,1,0,0,0,0
2016,R,adamc001,menon,96,80,14,21,2,1,1,0,16,11,0,18,5,2,3,0,0
2016,R,adamc001,scoring,61,50,7,10,1,1,0,0,14,9,0,13,2,1,1,0,0
2016,R,adamm002,empty,176,161,36,72,6,0,10,0,10,15,0,43,0,0,0,0,0
2016,R,adamm002,loaded,9,8,2,2,0,0,0,0,4,0,0,2,1,0,0,1,0
2016,R,adamm002,menon,151,136,38,68,12,0,6,0,44,10,1,38,5,2,0,3,0
2016,R,adamm002,scoring,91,81,27,43,7,0,3,0,36,5,1,21,4,2,0,3,0
2016,R,adlet001,empty,14,14,2,3,1,0,0,0,0,0,0,7,0,0,0,0,0
2016,R,adlet001,menon,9,7,2,3,1,0,0,0,3,0,0,4,0,0,2,0,0
2016,R,adlet001,scoring,7,6,2,3,1,0,0,0,3,0,0,3,0,0,1,0,0
2016,R,adrie001,empty,39,37,11,18,1,0,2,0,2,1,0,8,0,1,0,0,0
2016,R,adrie001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,adrie001,menon,32,26,5,6,1,0,0,0,5,1,0,5,0,1,4,0,0
2016,R,adrie001,scoring,21,18,4,5,1,0,0,0,5,0,0,4,0,0,3,0,0
2016,R,aguij001,empty,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,aguij001,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,R,aguij001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,ahmen001,empty,174,167,34,52,6,0,4,0,4,4,0,35,0,3,0,0,0
2016,R,ahmen001,loaded,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,R,ahmen001,menon,134,117,28,33,3,1,0,0,16,11,3,23,9,1,2,3,0
2016,R,ahmen001,scoring,75,61,13,15,2,0,0,0,14,9,3,13,3,1,1,3,0
2016,R,albeh001,empty,31,31,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0
