YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2022,D,acunr001,9,17,15,5,6,1,0,0,0,0,1,0,5,0,1,0,0,0
2022,D,altuj001,4,17,16,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0
2022,D,alvay001,7,17,15,4,11,1,0,2,0,7,1,1,2,0,1,0,0,0
2022,D,arcio002,4,11,9,2,5,0,0,1,0,1,2,0,2,0,0,0,0,0
2022,D,arcio002,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,ariag002,3,11,11,3,4,1,0,0,0,0,0,0,5,1,0,0,0,0
2022,D,badeh001,8,18,15,4,13,0,0,3,0,4,2,0,2,0,1,0,0,0
2022,D,barna001,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,barna001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,bellc002,8,6,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2022,D,bellc002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,bellj005,10,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,D,bensw001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,bettm001,9,18,14,2,3,1,0,0,0,1,3,0,4,0,0,0,1,0
2022,D,bohma001,5,16,15,2,2,0,0,0,0,2,0,0,2,1,0,0,1,0
2022,D,brega001,5,16,15,5,9,1,0,1,0,3,1,0,2,0,0,0,0,0
2022,D,brenw002,10,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,D,brenw002,11,3,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2022,D,cabro002,6,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,D,cabro002,7,12,12,2,6,1,0,1,0,2,0,0,7,0,0,0,0,0
2022,D,carpm002,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,D,castn001,9,17,16,5,6,1,0,0,0,5,1,0,2,0,0,0,0,0
2022,D,contw002,10,8,7,1,2,1,0,0,0,0,1,0,3,1,0,0,0,0
2022,D,contw002,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,D,crawj002,6,15,14,3,7,1,0,1,0,1,1,0,3,0,0,0,0,0
2022,D,cronj001,4,16,16,7,10,0,0,1,0,5,0,0,4,0,0,0,0,0
2022,D,darnt001,2,16,16,6,15,3,0,2,0,5,0,0,4,0,0,0,0,0
2022,D,diaza003,10,7,6,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0
2022,D,diaza003,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,donaj001,5,20,16,4,4,0,0,0,0,0,4,0,6,0,0,0,0,0
2022,D,drurb001,10,11,11,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,D,frant002,3,17,16,4,5,1,0,0,0,2,1,0,5,0,0,0,0,0
2022,D,fraza001,4,15,14,1,1,0,0,0,0,0,1,0,5,1,0,0,0,0
2022,D,freef001,3,18,14,5,11,3,0,1,0,3,3,1,4,0,1,0,0,0
2022,D,gimea001,4,21,20,4,5,1,0,0,0,1,1,0,8,0,0,0,0,0
2022,D,gonzm002,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,D,gonzo001,9,22,22,4,4,0,0,0,0,3,0,0,6,0,0,0,0,0
2022,D,grist001,8,15,13,4,7,0,0,1,0,2,2,1,6,0,0,0,0,0
2022,D,grisv001,4,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,D,grisv001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,D,grosr001,7,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,D,gurry001,3,15,15,6,9,0,0,1,0,1,0,0,0,0,0,0,0,0
2022,D,hanim001,9,15,12,3,4,1,0,0,0,0,2,0,3,0,1,0,0,0
2022,D,harpb003,10,18,16,8,17,3,0,2,0,5,1,1,4,0,0,1,0,0
2022,D,harrm004,8,14,14,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2022,D,hedga001,2,12,9,2,2,0,0,0,0,0,3,0,2,0,0,0,0,0
2022,D,hensd002,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022,D,hicka001,7,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,D,higak001,2,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2022,D,hoskr001,3,18,17,4,8,1,0,1,0,4,1,0,6,0,0,0,0,0
2022,D,judga001,9,21,20,4,10,0,0,2,0,3,1,0,11,0,0,0,0,0
2022,D,kelej001,7,11,11,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,D,kelej001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,kim-h002,6,18,18,3,5,2,0,0,0,1,0,0,7,0,0,0,0,0
2022,D,kinei001,6,13,11,3,3,0,0,0,0,0,1,0,1,2,1,0,0,0
2022,D,kwans001,7,22,21,9,13,1,0,1,0,2,1,0,1,0,0,0,0,0
2022,D,locat001,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,lux-g001,4,12,12,3,4,1,0,0,0,1,0,0,4,1,0,0,0,0
2022,D,lux-g001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,D,machm001,5,17,14,5,9,1,0,1,0,2,3,0,5,0,0,0,0,0
2022,D,maill001,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,maldm001,2,7,7,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,D,manct001,10,7,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2022,D,marsb002,8,10,8,2,6,1,0,1,0,3,2,0,4,0,0,0,0,0
2022,D,mccoc001,8,9,7,2,2,0,0,0,0,0,0,0,2,0,1,1,0,0
2022,D,meyej002,8,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,D,millo002,10,6,4,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0
2022,D,millo002,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,moord002,5,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,D,moord002,7,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2022,D,muncm001,4,4,4,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
2022,D,muncm001,5,12,10,3,6,0,0,1,0,2,2,0,4,0,0,0,0,0
2022,D,myerw001,3,16,15,2,5,0,0,1,0,1,1,0,6,1,0,0,0,0
2022,D,naylj001,3,9,9,2,3,1,0,0,0,1,0,0,1,1,0,0,0,0
2022,D,naylj001,10,13,13,2,5,0,0,1,0,2,0,0,3,0,0,0,0,0
2022,D,nolaa002,2,15,12,4,5,1,0,0,0,2,2,0,3,0,0,0,1,0
2022,D,olsom001,3,17,12,4,10,0,0,2,0,5,5,0,4,0,0,0,0,0
2022,D,ozunm001,10,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2022,D,ozunm001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,D,penaj004,6,17,16,4,8,1,0,1,0,1,1,0,4,0,0,0,0,0
2022,D,profj001,7,16,13,3,3,0,0,0,0,1,3,0,3,0,0,0,0,0
2022,D,ralec001,2,15,14,1,1,0,0,0,0,1,1,0,5,0,0,0,0,0
