YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1978,L,baked002,R,L,10,7,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0
1978,L,baked002,R,R,8,8,4,6,2,0,0,0,0,0,0,0,1,0,0,0,0
1978,L,blaip101,R,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,L,blaip101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1978,L,boonb001,R,L,5,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1978,L,boonb001,R,R,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1978,L,bowal001,L,R,10,10,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0
1978,L,bowal001,R,L,9,8,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1978,L,braus001,L,R,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1978,L,bretg001,L,L,5,5,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0
1978,L,bretg001,L,R,13,13,5,15,1,0,3,0,3,0,0,0,0,0,0,0,0
1978,L,cardj101,R,L,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1978,L,cardj101,R,R,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1978,L,carls001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,L,carls001,L,R,3,3,2,5,0,0,1,0,4,0,0,0,0,0,0,0,0
1978,L,cey-r001,R,L,9,7,4,8,1,0,1,0,2,2,0,2,0,0,0,0,0
1978,L,cey-r001,R,R,9,9,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
1978,L,chamc001,L,L,9,9,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0
1978,L,chamc001,L,R,6,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
1978,L,chril101,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1978,L,cowea001,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
