YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2009,D,aceva001,R,L,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,D,aceva001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,D,bardd001,R,L,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009,D,bardd001,R,R,3,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2009,D,basta001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,D,beckj002,R,L,15,14,4,6,0,1,0,0,4,0,0,2,0,0,0,1,0
2009,D,beckj002,R,R,12,10,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2009,D,beimj001,L,L,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,D,beimj001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,belim001,R,L,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2009,D,belim001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,belir001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,belir001,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,betar001,R,L,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2009,D,betar001,R,R,6,6,2,6,1,0,1,0,1,0,0,2,0,0,0,0,0
2009,D,blacn001,R,L,15,13,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0
2009,D,blacn001,R,R,7,7,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2009,D,blanj001,R,L,4,4,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0
2009,D,blanj001,R,R,11,10,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0
2009,D,boggm001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,boggm001,R,R,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2009,D,broxj001,R,L,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2009,D,broxj001,R,R,12,12,4,5,1,0,0,0,2,0,0,1,0,0,0,0,0
2009,D,buchc001,R,L,13,12,2,5,0,0,1,0,1,1,0,3,0,0,0,0,0
2009,D,buchc001,R,R,10,9,4,6,2,0,0,0,0,0,0,0,0,1,0,0,0
2009,D,bulgj001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,D,bulgj001,R,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,D,burna001,R,L,14,11,1,1,0,0,0,0,0,3,0,4,0,0,0,0,0
2009,D,burna001,R,R,13,9,2,4,0,1,0,0,1,2,0,2,0,2,0,0,0
2009,D,carpc002,R,L,13,9,4,6,0,1,0,0,1,1,0,0,0,1,1,1,0
2009,D,carpc002,R,R,16,13,5,9,1,0,1,0,3,3,0,3,0,0,0,0,0
2009,D,chamj002,R,L,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,D,chamj002,R,R,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,cokep001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,D,contj002,R,L,3,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
2009,D,contj002,R,R,7,6,2,2,0,0,0,0,1,1,0,3,1,0,0,0,0
2009,D,cooka002,R,L,16,15,7,8,1,0,0,0,1,1,0,2,1,0,0,0,0
2009,D,cooka002,R,R,6,5,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
2009,D,dalem002,R,L,3,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0
2009,D,dalem002,R,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,D,duenb001,L,L,7,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,D,duenb001,L,R,15,14,6,10,1,0,1,0,4,1,0,2,0,0,0,0,0
2009,D,durbc001,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,eyres001,L,L,6,6,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,D,eyres001,L,R,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2009,D,franr001,R,L,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,franr001,R,R,7,5,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0
2009,D,fuenb001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,fuenb001,L,R,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,D,guerm001,R,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2009,D,guerm001,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D,hamec001,L,L,6,6,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0
2009,D,hamec001,L,R,15,13,3,6,0,0,1,0,3,0,0,5,1,0,1,1,0
2009,D,hammj002,R,L,11,9,3,6,0,0,1,0,3,2,0,4,0,0,0,0,0
2009,D,hammj002,R,R,6,5,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
2009,D,happj001,L,L,5,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2009,D,happj001,L,R,12,11,4,5,1,0,0,0,2,1,0,4,0,0,0,0,0
2009,D,hawkb001,R,L,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,D,hawkb001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2009,D,hughp001,R,L,4,4,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0
