YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1987,R,aased001,empty,10,6,2,5,0,0,1,0,1,4,0,0,0,0,0,0,0
1987,R,aased001,loaded,3,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1987,R,aased001,menon,23,23,6,7,1,0,0,0,4,0,0,3,2,0,0,0,0
1987,R,aased001,scoring,14,14,3,3,0,0,0,0,3,0,0,2,1,0,0,0,0
1987,R,ackej001,empty,250,222,57,92,9,1,8,0,8,27,0,34,0,1,0,0,0
1987,R,ackej001,loaded,21,16,3,3,0,0,0,0,11,3,0,3,3,1,0,1,0
1987,R,ackej001,menon,241,208,52,73,12,0,3,0,57,24,4,34,16,3,3,3,0
1987,R,ackej001,scoring,166,141,34,44,7,0,1,0,49,19,4,27,7,3,0,3,0
1987,R,agosj001,empty,62,56,12,18,1,1,1,0,1,6,0,2,0,0,0,0,0
1987,R,agosj001,menon,56,49,14,16,2,0,0,0,13,4,1,4,2,0,3,0,0
1987,R,agosj001,scoring,36,31,11,13,2,0,0,0,13,4,1,2,0,0,1,0,0
1987,R,aguir001,empty,270,251,79,114,13,2,6,0,6,17,0,37,0,2,0,0,0
1987,R,aguir001,loaded,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,R,aguir001,menon,224,198,45,75,10,1,6,0,39,16,2,40,14,1,7,2,0
1987,R,aguir001,scoring,126,114,23,37,6,1,2,0,29,9,2,32,5,0,1,2,0
1987,R,akerd001,empty,191,167,52,99,9,1,12,0,12,21,0,20,0,3,0,0,0
1987,R,akerd001,loaded,9,8,1,3,0,1,0,0,4,0,0,2,2,0,0,1,0
1987,R,akerd001,menon,156,129,32,58,4,2,6,0,36,17,1,22,6,4,2,4,0
1987,R,akerd001,scoring,83,64,19,39,1,2,5,0,31,10,1,13,3,3,2,4,0
1987,R,aldrj001,empty,134,128,37,61,5,2,5,0,5,5,0,14,0,1,0,0,0
1987,R,aldrj001,loaded,12,10,2,2,0,0,0,0,6,0,0,2,3,1,0,1,0
1987,R,aldrj001,menon,119,104,34,46,3,0,3,0,35,8,3,8,8,1,3,3,0
1987,R,aldrj001,scoring,77,64,20,28,2,0,2,0,33,6,3,4,5,1,3,3,0
1987,L,alexd001,empty,26,26,8,17,1,1,2,0,2,0,0,3,0,0,0,0,0
1987,R,alexd001,empty,538,508,111,174,19,1,14,0,14,28,0,70,0,2,0,0,0
1987,R,alexd001,loaded,12,12,2,2,0,0,0,0,3,0,0,3,0,0,0,0,0
1987,L,alexd001,menon,16,13,6,9,3,0,0,0,7,1,0,2,0,1,1,0,0
1987,R,alexd001,menon,283,253,67,106,7,1,10,0,53,25,5,38,18,0,2,3,0
1987,L,alexd001,scoring,9,8,5,7,2,0,0,0,6,0,0,1,0,0,1,0,0
1987,R,alexd001,scoring,147,124,35,53,3,0,5,0,41,19,5,24,5,0,1,3,0
1987,R,allen001,empty,171,156,46,69,9,1,4,0,4,14,0,26,0,1,0,0,0
1987,R,allen001,loaded,14,12,3,3,0,0,0,0,10,1,0,1,3,0,0,1,0
1987,R,allen001,menon,171,142,51,73,6,2,4,0,49,22,1,16,9,1,4,2,0
1987,R,allen001,scoring,102,80,29,41,4,1,2,0,43,16,1,8,6,1,3,2,0
1987,R,andea001,empty,26,21,9,18,3,0,2,0,2,5,0,2,0,0,0,0,0
1987,R,andea001,loaded,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1987,R,andea001,menon,35,30,11,16,2,0,1,0,13,5,2,1,6,0,0,0,0
