YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1988,L,aguir001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,backw001,L,R,24,21,6,7,1,0,0,0,2,2,0,5,0,0,1,0,0
1988,L,backw001,R,L,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,L,barrm001,R,L,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,L,barrm001,R,R,14,12,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1988,L,bayld001,R,L,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1988,L,bayld001,R,R,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1988,L,belct001,R,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1988,L,belct001,R,R,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,benzt001,L,R,11,10,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0
1988,L,benzt001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,boggw001,L,L,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1988,L,boggw001,L,R,14,11,4,4,0,0,0,0,2,2,0,4,0,0,0,1,0
1988,L,burke001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,L,burke001,R,R,16,16,4,5,1,0,0,0,1,0,0,2,0,0,0,0,0
1988,L,cansj001,R,L,6,6,2,8,0,0,2,0,2,0,0,1,1,0,0,0,0
1988,L,cansj001,R,R,11,10,3,7,1,0,1,0,2,1,0,1,0,0,0,0,0
1988,L,cartg001,R,L,6,5,2,4,0,1,0,0,1,1,0,0,0,0,0,0,0
1988,L,cartg001,R,R,22,22,4,5,1,0,0,0,3,0,0,3,0,0,0,0,0
1988,L,coned001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,L,coned001,L,R,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,L,darlr001,R,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1988,L,davim002,L,R,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1988,L,dempr001,R,L,4,3,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0
1988,L,dempr001,R,R,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,dyksl001,L,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,L,dyksl001,L,R,19,13,5,11,3,0,1,0,3,4,0,0,0,2,0,0,0
1988,L,elstk001,R,L,4,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
