YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1985,L,anded001,cox-d001,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1985,L,anded001,daylk001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,anded001,hortr001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,anded001,lahtj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,anded001,tudoj001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,L,anduj001,herso001,4,4,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
1985,L,bailb001,hortr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,balbs001,ackej001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,balbs001,alexd001,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,balbs001,clanj001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1985,L,balbs001,henkt001,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1985,L,balbs001,key-j001,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,balbs001,lampd001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,balbs001,stied001,9,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
1985,L,barfj001,blacb001,5,5,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1985,L,barfj001,farrs001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,barfj001,gubim001,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1985,L,barfj001,jackd001,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,barfj001,leibc001,8,6,4,5,1,0,0,0,0,2,0,1,0,0,0,0,0
1985,L,barfj001,quisd001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,barfj001,sabeb001,3,3,1,4,0,0,1,0,2,0,0,2,0,0,0,0,0
1985,L,bellg001,blacb001,6,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
