YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1987,L,alexd001,R,L,8,7,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
1987,L,alexd001,R,R,34,32,13,23,4,0,2,0,9,0,0,5,0,1,1,0,0
1987,L,athek001,R,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,L,athek001,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1987,L,berej001,R,L,10,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0
1987,L,berej001,R,R,10,10,1,4,0,0,1,0,1,0,0,1,1,0,0,0,0
1987,L,blylb001,R,L,37,32,10,17,1,0,2,0,3,3,0,6,1,2,0,0,0
1987,L,blylb001,R,R,19,18,2,5,0,0,1,0,3,0,0,3,1,0,1,0,0
1987,L,cox-d001,R,L,33,33,7,8,1,0,0,0,0,0,0,4,2,0,0,0,0
1987,L,cox-d001,R,R,34,31,10,20,1,0,3,0,4,3,0,7,1,0,0,0,0
1987,L,daylk001,L,L,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1987,L,daylk001,L,R,11,9,1,1,0,0,0,0,0,1,0,3,1,1,0,0,0
1987,L,downk001,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,L,downk001,R,R,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,L,dravd001,L,L,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1987,L,dravd001,L,R,49,44,7,9,0,1,0,0,1,4,0,10,2,0,0,1,0
1987,L,forsb001,R,L,7,7,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0
1987,L,forsb001,R,R,9,7,1,1,0,0,0,0,0,1,0,3,0,1,0,0,0
1987,L,garrs001,R,L,8,5,2,3,1,0,0,0,0,3,0,2,0,0,0,0,0
1987,L,garrs001,R,R,5,3,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
1987,L,hamma001,L,R,35,35,12,20,0,1,2,0,6,0,0,7,0,0,0,0,0
1987,L,hennm001,R,L,6,4,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0
1987,L,hennm001,R,R,21,17,5,10,2,0,1,0,4,4,1,3,0,0,0,0,0
