YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1989,R,aased001,empty,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1989,R,aased001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,aased001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,abnes001,empty,59,57,7,8,1,0,0,0,0,2,0,10,0,0,0,0,0
1989,R,abnes001,loaded,5,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1989,R,abnes001,menon,49,45,11,20,3,0,2,0,14,3,2,10,1,0,0,1,0
1989,R,abnes001,scoring,33,30,6,15,3,0,2,0,14,2,2,6,1,0,0,1,0
1989,R,ackej001,empty,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,R,ackej001,menon,5,5,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0
1989,R,ackej001,scoring,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,adduj001,empty,7,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,adduj001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,adduj001,menon,12,12,5,6,1,0,0,0,0,0,0,3,0,0,0,0,0
1989,R,adduj001,scoring,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1989,R,agosj001,empty,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1989,R,agosj001,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,R,agosj001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,R,agual001,empty,68,61,8,11,3,0,0,0,0,5,0,15,0,2,0,0,0
1989,R,agual001,loaded,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1989,R,agual001,menon,44,36,9,15,1,1,1,0,8,2,0,4,4,0,3,3,0
1989,R,agual001,scoring,26,21,3,7,1,0,1,0,7,2,0,3,2,0,0,3,0
1989,R,aguir001,empty,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1989,R,aguir001,menon,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,aguir001,scoring,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,aldrj001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,aldrj001,menon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,R,aldrm001,empty,83,72,20,28,5,0,1,0,1,11,0,13,0,0,0,0,0
1989,R,aldrm001,loaded,6,5,1,2,1,0,0,0,3,0,0,2,1,0,0,1,0
1989,R,aldrm001,menon,76,64,10,15,3,1,0,0,11,8,0,17,4,1,1,2,0
1989,R,aldrm001,scoring,43,35,6,11,3,1,0,0,11,5,0,11,2,1,0,2,0
1989,R,allaa001,empty,197,186,47,62,7,1,2,0,2,11,0,22,0,0,0,0,0
1989,R,allaa001,loaded,9,8,2,2,0,0,0,0,4,0,0,2,0,0,0,1,0
1989,R,allaa001,menon,162,137,28,33,2,0,1,0,15,12,2,25,7,4,6,3,0
1989,R,allaa001,scoring,95,80,13,13,0,0,0,0,12,9,2,20,1,2,1,3,0
1989,R,allrb001,empty,16,15,2,4,2,0,0,0,0,1,0,8,0,0,0,0,0
1989,R,allrb001,menon,10,9,4,5,1,0,0,0,1,1,0,2,0,0,0,0,0
1989,R,allrb001,scoring,4,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1989,R,alomr001,empty,410,376,111,144,18,0,5,0,5,33,0,47,0,1,0,0,0
1989,R,alomr001,loaded,9,8,3,4,1,0,0,0,6,0,0,0,1,0,0,1,0
1989,R,alomr001,menon,292,247,73,90,9,1,2,0,51,20,4,29,10,0,17,8,0
1989,R,alomr001,scoring,157,128,32,36,4,0,0,0,44,11,4,17,2,0,10,8,0
1989,R,aloms001,empty,10,9,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1989,R,aloms001,menon,12,10,4,8,1,0,1,0,6,2,1,1,1,0,0,0,0
1989,R,aloms001,scoring,9,7,3,7,1,0,1,0,6,2,1,0,1,0,0,0,0
1989,R,alvaj001,empty,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1989,R,alvaj001,menon,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1989,R,alvaj001,scoring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1989,R,andea001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,andea001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,andeb001,empty,197,178,34,53,9,2,2,0,2,17,0,37,0,2,0,0,0
1989,R,andeb001,loaded,4,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1989,R,andeb001,menon,120,88,21,30,3,0,2,0,14,26,6,8,4,1,5,0,0
1989,R,andeb001,scoring,70,50,10,14,1,0,1,0,12,18,6,5,2,0,2,0,0
1989,R,anded001,empty,91,83,11,12,1,0,0,0,0,8,0,17,0,0,0,0,0
1989,R,anded001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,R,anded001,menon,72,57,21,25,1,0,1,0,14,9,1,9,1,0,5,1,0
1989,R,anded001,scoring,42,32,9,12,0,0,1,0,14,7,1,4,1,0,2,1,0
1989,R,andek001,empty,140,126,23,26,3,0,0,0,0,13,0,26,0,1,0,0,0
1989,R,andek001,loaded,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,R,andek001,menon,108,97,28,33,3,1,0,0,17,4,0,16,4,0,6,1,0
1989,R,andek001,scoring,64,61,16,19,1,1,0,0,16,0,0,11,1,0,2,1,0
1989,R,andel001,empty,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,andel001,menon,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1989,R,andel001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,anthe001,empty,40,37,7,16,0,0,3,0,3,3,0,10,0,0,0,0,0
1989,R,anthe001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,anthe001,menon,30,24,4,9,2,0,1,0,4,6,2,6,1,0,0,0,0
1989,R,anthe001,scoring,15,10,1,2,1,0,0,0,2,5,2,2,0,0,0,0,0
1989,R,armat001,empty,121,120,30,60,4,1,8,0,8,1,0,27,0,0,0,0,0
1989,R,armat001,loaded,5,4,1,1,0,0,0,0,2,0,0,2,0,0,0,1,0
1989,R,armat001,menon,90,82,22,34,3,0,3,0,22,6,2,21,2,0,0,2,0
1989,R,armat001,scoring,56,49,15,25,1,0,3,0,21,5,2,12,1,0,0,2,0
