YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2006,R,aardd001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,aardd001,menon,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,R,aardd001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,abada001,empty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,R,abada001,menon,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,R,abada001,scoring,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,aberr001,empty,161,151,31,47,7,0,3,0,3,8,0,47,0,2,0,0,0
2006,R,aberr001,loaded,8,7,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0
2006,R,aberr001,menon,120,104,23,38,5,2,2,0,21,10,2,31,2,1,4,1,0
2006,R,aberr001,scoring,72,61,16,26,3,2,1,0,19,10,2,16,0,0,0,1,0
2006,D,abreb001,empty,9,8,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
2006,R,abreb001,empty,343,283,69,95,18,1,2,0,2,58,0,73,0,2,0,0,0
2006,R,abreb001,loaded,18,12,5,7,2,0,0,0,16,3,0,3,0,0,0,3,0
2006,D,abreb001,menon,8,7,3,4,1,0,0,0,4,1,0,1,0,0,0,0,0
2006,R,abreb001,menon,343,265,94,158,23,1,13,0,105,66,6,65,13,1,2,9,0
2006,D,abreb001,scoring,4,4,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0
2006,R,abreb001,scoring,205,153,50,89,13,1,8,0,88,41,6,36,6,1,1,9,0
2006,R,accaj001,empty,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,R,accaj001,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,accaj001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,adamr002,empty,155,144,28,40,9,0,1,0,1,10,0,25,0,1,0,0,0
2006,R,adamr002,loaded,8,8,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0
2006,R,adamr002,menon,125,107,27,40,5,1,2,0,27,12,0,16,5,0,3,3,0
2006,R,adamr002,scoring,88,74,18,25,4,0,1,0,24,9,0,13,2,0,2,3,0
2006,R,adkij001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,R,adkij001,menon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,affej001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,affej001,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,R,affej001,scoring,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,R,aguic001,empty,57,52,13,20,5,1,0,0,0,5,0,12,0,0,0,0,0
2006,R,aguic001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,aguic001,menon,47,43,9,12,3,0,0,0,7,4,1,14,2,0,0,0,0
2006,R,aguic001,scoring,32,29,5,8,3,0,0,0,7,3,1,10,0,0,0,0,0
2006,R,albem001,empty,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2006,R,albem001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,R,alexm001,empty,19,19,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0
2006,R,alexm001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,R,alexm001,menon,20,15,2,5,1,1,0,0,4,2,2,1,0,0,2,1,0
2006,R,alexm001,scoring,11,7,1,2,1,0,0,0,3,2,2,1,0,0,1,1,0
2006,R,alfoe001,empty,45,41,5,5,0,0,0,0,0,3,0,2,0,1,0,0,0
2006,R,alfoe001,loaded,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2006,R,alfoe001,menon,50,46,6,8,2,0,0,0,5,4,0,2,2,0,0,0,0
2006,R,alfoe001,scoring,26,23,2,2,0,0,0,0,4,3,0,1,0,0,0,0,0
2006,R,alfoe002,empty,174,170,43,79,9,0,9,0,9,0,0,44,0,4,0,0,0
2006,R,alfoe002,loaded,11,11,2,2,0,0,0,0,3,0,0,5,3,0,0,0,0
2006,R,alfoe002,menon,135,116,33,54,8,2,3,0,30,9,7,30,10,3,4,3,0
2006,R,alfoe002,scoring,84,71,21,34,5,1,2,0,27,9,7,19,7,1,0,3,0
2006,R,aloms001,empty,57,55,13,19,3,0,1,0,1,2,0,7,0,0,0,0,0
2006,R,aloms001,loaded,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,R,aloms001,menon,56,53,17,22,5,0,0,0,16,1,0,7,3,0,0,2,0
2006,R,aloms001,scoring,40,37,13,18,5,0,0,0,16,1,0,4,2,0,0,2,0
2006,R,aloum001,empty,185,172,48,93,13,1,10,0,10,12,0,20,0,1,0,0,0
