YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2020,R,abrea001,empty,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,R,abrea001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2020,R,abrea001,menon,9,7,3,6,0,0,1,0,4,1,0,2,0,1,0,0,0
2020,R,abrea001,scoring,7,6,2,5,0,0,1,0,4,1,0,2,0,0,0,0,0
2020,R,abreb002,empty,8,5,1,2,1,0,0,0,0,3,0,1,0,0,0,0,0
2020,R,abreb002,loaded,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2020,R,abreb002,menon,12,6,0,0,0,0,0,0,1,4,0,2,0,2,0,0,0
2020,R,abreb002,scoring,10,6,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0
2020,F,adama002,empty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,R,adama002,empty,6,5,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
2020,D,adama002,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,D,adama002,menon,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020,F,adama002,menon,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020,R,adama002,menon,11,10,1,4,0,0,1,0,2,1,0,5,0,0,0,0,0
2020,D,adama002,scoring,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,F,adama002,scoring,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020,R,adama002,scoring,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,R,adamc002,empty,20,20,7,9,2,0,0,0,0,0,0,2,0,0,0,0,0
2020,R,adamc002,menon,20,20,8,14,3,0,1,0,7,0,0,4,0,0,0,0,0
2020,R,adamc002,scoring,12,12,4,5,1,0,0,0,4,0,0,4,0,0,0,0,0
2020,R,adamj002,empty,30,25,3,9,1,1,1,0,1,5,0,9,0,0,0,0,0
2020,R,adamj002,loaded,2,2,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
2020,R,adamj002,menon,28,25,6,10,1,0,1,0,8,3,0,12,0,0,0,0,0
2020,R,adamj002,scoring,19,16,5,9,1,0,1,0,8,3,0,7,0,0,0,0,0
2020,R,adrie001,empty,3,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0
2020,R,adrie001,menon,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,R,akink001,empty,61,53,13,23,4,0,2,0,2,7,0,18,0,1,0,0,0
2020,R,akink001,menon,55,50,14,21,4,0,1,0,10,3,0,17,0,0,0,2,0
2020,R,akink001,scoring,27,23,5,7,2,0,0,0,8,2,0,9,0,0,0,2,0
2020,R,alcaj001,empty,46,40,11,15,1,0,1,0,1,6,0,14,0,0,0,0,0
2020,R,alcaj001,loaded,7,6,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0
2020,R,alcaj001,menon,48,46,10,17,1,0,2,0,8,2,0,13,2,0,0,0,0
2020,R,alcaj001,scoring,30,28,6,10,1,0,1,0,6,2,0,8,0,0,0,0,0
2020,D,alcas001,empty,19,17,4,7,0,0,1,0,1,1,0,5,0,1,0,0,0
2020,F,alcas001,empty,17,13,2,5,0,0,1,0,1,3,0,2,0,1,0,0,0
2020,R,alcas001,empty,101,91,24,37,4,0,3,0,3,9,0,23,0,1,0,0,0
2020,R,alcas001,loaded,3,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2020,D,alcas001,menon,9,9,4,6,2,0,0,0,2,0,0,3,0,0,0,0,0
2020,F,alcas001,menon,10,10,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,R,alcas001,menon,71,64,11,18,4,0,1,0,12,6,0,16,6,0,1,0,0
2020,D,alcas001,scoring,3,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
2020,F,alcas001,scoring,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,R,alcas001,scoring,35,30,6,8,2,0,0,0,9,4,0,8,0,0,1,0,0
2020,R,alexs001,empty,25,19,4,7,0,0,1,0,1,6,0,4,0,0,0,0,0
2020,R,alexs001,menon,27,23,5,8,0,0,1,0,5,3,1,5,4,0,1,0,0
2020,R,alexs001,scoring,18,17,4,4,0,0,0,0,3,1,1,5,1,0,0,0,0
2020,R,alext001,empty,99,91,27,49,2,1,6,0,6,6,0,23,0,2,0,0,0
2020,R,alext001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
