YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2015,D,andeb004,L,L,6,6,2,3,1,0,0,0,3,0,0,1,0,0,0,0,0
2015,D,andeb004,L,R,10,10,5,8,0,0,1,0,3,0,0,2,0,0,0,0,0
2015,D,arrij001,R,L,9,8,3,7,1,0,1,0,2,0,0,2,0,1,0,0,0
2015,D,arrij001,R,R,16,14,2,3,1,0,0,0,2,2,0,7,0,0,0,0,0
2015,D,avill001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,D,avill001,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,D,baezp001,R,R,5,3,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0
2015,D,broxj001,R,L,4,3,1,4,0,0,1,0,1,1,0,1,0,0,0,0,0
2015,D,broxj001,R,R,6,5,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2015,D,cahit001,R,L,5,5,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0
2015,D,cahit001,R,R,7,7,3,4,1,0,0,0,1,0,0,3,0,0,0,0,0
2015,D,cecib001,L,L,4,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2015,D,cecib001,L,R,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2015,D,clipt001,R,L,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,D,clipt001,R,R,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,D,colob001,R,L,5,5,1,4,0,0,1,0,1,0,0,2,1,0,0,0,0
2015,D,colob001,R,R,9,9,2,2,0,0,0,0,1,0,0,3,1,0,0,0,0
2015,D,cuetj001,R,L,17,15,4,11,1,0,2,0,4,2,0,4,0,0,0,0,0
