YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1985,L,anded001,R,L,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,L,anded001,R,R,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1985,L,anduj001,L,R,4,4,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
1985,L,bailb001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,balbs001,R,L,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,balbs001,R,R,23,21,1,1,0,0,0,0,1,2,0,7,0,0,0,0,0
1985,L,barfj001,R,L,17,15,6,7,1,0,0,0,2,2,0,3,0,0,0,0,0
1985,L,barfj001,R,R,11,10,1,4,0,0,1,0,2,1,0,4,0,0,0,0,0
1985,L,bellg001,R,L,19,18,5,8,3,0,0,0,0,0,0,2,0,1,0,0,0
1985,L,bellg001,R,R,11,10,4,4,0,0,0,0,1,0,0,2,0,0,0,1,0
1985,L,bianb001,L,R,16,15,3,4,1,0,0,0,1,1,0,6,0,0,0,0,0
1985,L,bianb001,R,L,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1985,L,braus001,L,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,bretg001,L,L,6,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1985,L,bretg001,L,R,24,19,8,19,2,0,3,0,4,5,3,5,0,0,0,0,0
1985,L,brocg001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1985,L,brocg001,L,R,12,10,1,4,0,0,1,0,2,2,0,2,0,0,0,0,0
1985,L,burrj001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,cabee001,R,L,11,11,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0
