YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1975,R,aaroh101,empty,300,258,58,95,7,0,10,0,10,41,0,28,0,1,0,0,0
1975,R,aaroh101,loaded,10,9,4,7,3,0,0,0,12,1,0,0,2,0,0,0,0
1975,R,aaroh101,menon,243,207,51,70,9,2,2,0,50,29,3,23,15,0,1,6,0
1975,R,aaroh101,scoring,138,116,30,44,7,2,1,0,47,16,3,14,4,0,0,6,0
1975,R,adamg101,empty,51,42,10,17,1,0,2,0,2,9,0,15,0,0,0,0,0
1975,R,adamg101,loaded,4,4,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
1975,R,adamg101,menon,52,48,17,26,1,1,2,0,13,2,0,10,1,1,0,1,0
1975,R,adamg101,scoring,31,28,7,11,1,0,1,0,10,2,0,7,1,0,0,1,0
1975,R,albuv101,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,albuv101,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,alexg101,empty,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1975,R,alexg101,menon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,R,alexm101,empty,8,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,R,alexm101,menon,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,alexm101,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,alled101,empty,230,210,50,85,11,0,8,0,8,19,0,57,0,1,0,0,0
1975,R,alled101,loaded,14,9,3,3,0,0,0,0,12,3,0,3,1,0,0,2,0
1975,R,alled101,menon,251,206,47,75,10,3,4,0,54,39,4,52,19,1,1,4,0
1975,R,alled101,scoring,155,120,26,39,4,3,1,0,44,29,4,37,6,1,1,4,0
1975,R,allib101,empty,27,27,7,11,1,0,1,0,1,0,0,4,0,0,0,0,0
1975,R,allib101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1975,R,allib101,menon,20,18,1,1,0,0,0,0,1,1,1,2,1,0,1,0,0
1975,R,allib101,scoring,10,9,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0
1975,R,almob001,empty,6,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,almob001,menon,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,almob001,scoring,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,aloms101,empty,296,278,56,70,11,0,1,0,1,18,0,37,0,0,0,0,0
1975,R,aloms101,loaded,14,14,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0
1975,R,aloms101,menon,232,211,61,79,7,4,1,0,38,8,0,21,6,0,11,2,0
1975,R,aloms101,scoring,132,121,35,45,4,3,0,0,34,4,0,12,1,0,5,2,0
1975,R,alouj101,empty,54,53,14,16,2,0,0,0,0,0,0,1,0,1,0,0,0
1975,R,alouj101,loaded,6,6,2,2,0,0,0,0,4,0,0,1,1,0,0,0,0
1975,R,alouj101,menon,54,49,13,14,1,0,0,0,11,4,2,4,4,0,1,0,0
1975,R,alouj101,scoring,34,30,7,7,0,0,0,0,10,4,2,3,1,0,0,0,0
1975,R,alvao102,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,alvao102,menon,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,alvao102,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,andem101,empty,145,134,32,46,4,2,2,0,2,9,0,37,0,2,0,0,0
1975,R,andem101,loaded,6,5,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0
1975,R,andem101,menon,126,113,32,46,6,1,2,0,26,8,3,29,6,0,1,4,0
1975,R,andem101,scoring,67,58,16,24,3,1,1,0,21,5,3,19,0,0,0,4,0
1975,R,andrk101,menon,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,andrk101,scoring,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,R,andrr101,empty,193,174,36,45,3,3,0,0,0,19,0,22,0,0,0,0,0
1975,R,andrr101,loaded,5,4,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0
1975,R,andrr101,menon,128,103,30,34,2,1,0,0,19,12,4,12,6,0,8,5,0
1975,R,andrr101,scoring,77,58,12,15,1,1,0,0,18,10,4,7,2,0,4,5,0
1975,R,apodb101,empty,8,7,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0
1975,R,apodb101,menon,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1975,R,apodb101,scoring,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,R,armbe101,empty,41,37,4,5,1,0,0,0,0,3,0,13,0,1,0,0,0
1975,W,armbe101,empty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,R,armbe101,loaded,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1975,L,armbe101,menon,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1975,R,armbe101,menon,31,28,8,8,0,0,0,0,2,2,0,6,1,0,1,0,0
1975,W,armbe101,menon,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
