YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2008,D,andeb003,R,L,5,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2008,D,andeb003,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,andeg001,L,L,11,11,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,andeg001,L,R,9,8,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2008,D,aybae001,L,R,9,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,D,aybae001,R,L,9,9,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,D,aybaw001,L,R,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2008,D,aybaw001,R,L,10,9,2,3,1,0,0,0,0,0,0,2,0,0,1,0,0
2008,D,baldr001,R,L,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,D,baldr001,R,R,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,D,bartj001,R,L,9,8,2,2,0,0,0,0,0,1,0,2,1,0,0,0,0
2008,D,bartj001,R,R,6,6,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,bay-j001,R,L,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,D,bay-j001,R,R,16,15,7,15,2,0,2,0,5,1,0,4,0,0,0,0,0
2008,D,berra001,R,R,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,D,billc001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,blakc001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D,blakc001,R,R,11,10,3,3,0,0,0,0,2,0,0,1,0,1,0,0,0
2008,D,blanj001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,blanj001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,D,braur002,R,L,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,braur002,R,R,12,11,5,7,2,0,0,0,2,0,0,3,0,0,0,1,0
2008,D,brune001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D,burrp001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D,burrp001,R,R,12,10,3,9,0,0,2,0,4,2,0,1,1,0,0,0,0
2008,D,bushd001,R,L,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,D,cabro001,R,L,4,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,D,cabro001,R,R,13,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,D,camem001,R,L,5,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
2008,D,camem001,R,R,12,11,2,2,0,0,0,0,0,0,0,3,0,1,0,0,0
2008,D,coraa001,L,R,5,4,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
2008,D,counc001,L,L,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D,counc001,L,R,8,8,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
2008,D,crawc002,L,L,12,11,3,3,0,0,0,0,2,1,0,1,0,0,0,0,0
2008,D,crawc002,L,R,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008,D,crisc001,L,R,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D,crisc001,R,L,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,D,dempr002,R,R,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,derom001,R,R,12,12,4,9,2,0,1,0,4,0,0,1,1,0,0,0,0
2008,D,dewib001,L,L,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,dewib001,L,R,8,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
2008,D,dobbg001,L,R,5,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,D,drewj001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D,drewj001,L,R,13,13,4,8,1,0,1,0,3,0,0,4,0,0,0,0,0
2008,D,durhr001,L,R,9,8,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2008,D,dye-j001,R,L,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
