YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1990,L,backw001,L,R,8,7,1,2,1,0,0,0,0,1,0,3,0,0,0,0,0
1990,L,bainh001,L,L,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1990,L,bainh001,L,R,15,13,5,6,1,0,0,0,3,2,2,0,1,0,0,0,0
1990,L,bellj001,R,L,15,11,4,5,1,0,0,0,0,3,0,1,0,1,0,0,0
1990,L,bellj001,R,R,10,9,1,4,0,0,1,0,1,1,0,2,0,0,0,0,0
1990,L,benzt001,L,R,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,benzt001,R,L,6,5,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,boggw001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,L,boggw001,L,R,15,15,7,11,1,0,1,0,1,0,0,3,0,0,0,0,0
1990,L,bondb001,L,L,16,11,2,2,0,0,0,0,1,5,0,3,0,0,0,0,0
1990,L,bondb001,L,R,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1990,L,bonib001,L,R,8,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,bonib001,R,L,16,14,3,4,1,0,0,0,1,2,0,1,0,0,0,0,0
1990,L,bragg001,R,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,bragg001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,breas001,L,L,3,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1990,L,breas001,L,R,7,6,3,7,1,0,1,0,3,1,0,2,0,0,0,0,0
1990,L,browt001,L,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,brunt001,R,R,14,12,1,1,0,0,0,0,1,1,0,3,0,0,0,1,0
1990,L,burke001,R,R,16,15,4,6,2,0,0,0,0,1,0,1,0,0,0,0,0
1990,L,cansj001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,cansj001,R,R,16,10,2,2,0,0,0,0,1,5,0,4,0,0,0,1,0
1990,L,davie001,R,L,7,6,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1990,L,davie001,R,R,17,17,3,4,1,0,0,0,2,0,0,7,0,0,0,0,0
1990,L,dibbr001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,dibbr001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,drabd001,R,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1990,L,drabd001,R,R,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,duncm001,R,L,6,6,2,5,0,0,1,0,3,0,0,2,0,0,0,0,0
1990,L,duncm001,R,R,14,14,4,4,0,0,0,0,1,0,0,6,0,0,0,0,0
1990,L,evand002,R,R,14,13,3,4,1,0,0,0,0,1,0,3,0,0,0,0,0
1990,L,gallm001,R,L,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1990,L,gallm001,R,R,10,8,3,3,0,0,0,0,0,1,0,1,0,1,0,0,0
1990,L,greem001,L,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,greem001,L,R,13,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1990,L,hassr001,L,R,6,3,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0
1990,L,hatcb001,R,L,6,6,5,9,1,0,1,0,2,0,0,0,0,0,0,0,0
1990,L,hatcb001,R,R,10,9,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
1990,L,heepd001,L,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,hendd001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,hendd001,R,R,7,5,1,1,0,0,0,0,1,0,0,2,1,1,0,1,0
1990,L,hendr001,R,L,3,2,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0
1990,L,hendr001,R,R,16,15,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0
1990,L,jackd001,R,L,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
1990,L,jackd001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,jennd001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,kingj001,R,L,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1990,L,kingj001,R,R,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1990,L,lansc001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,lansc001,R,R,17,15,7,8,1,0,0,0,2,0,0,1,0,0,2,0,0
1990,L,larkb001,R,L,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,larkb001,R,R,20,17,5,7,2,0,0,0,1,3,0,1,1,0,0,0,0
1990,L,lavam001,L,L,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1990,L,lavam001,L,R,6,4,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0
1990,L,lindj002,R,L,13,12,2,6,1,0,1,0,1,1,0,2,0,0,0,0,0
1990,L,lindj002,R,R,9,9,3,5,0,1,0,0,1,0,0,2,0,0,0,0,0
1990,L,marsm001,R,R,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,martc001,R,L,8,8,2,4,2,0,0,0,2,0,0,1,0,0,0,0,0
1990,L,mcgew001,L,R,10,8,2,3,1,0,0,0,0,1,0,2,0,0,1,0,0
1990,L,mcgew001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,mcgwm001,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,mcgwm001,R,R,16,13,2,2,0,0,0,0,2,2,0,3,0,1,0,0,0
1990,L,morrh001,L,R,15,12,5,6,1,0,0,0,1,1,1,0,0,1,1,0,0
1990,L,oestr001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,oestr001,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,olivj001,R,L,4,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1990,L,olivj001,R,R,10,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,oneip001,L,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,oneip001,L,R,16,15,7,13,3,0,1,0,4,1,0,1,0,0,0,0,0
1990,L,penat001,R,R,14,14,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
1990,L,powet001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,quinc001,R,R,15,13,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1990,L,quinl001,L,R,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1990,L,quinl001,R,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1990,L,quirj001,L,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,randw001,R,L,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1990,L,randw001,R,R,7,6,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0
1990,L,redug001,R,L,8,7,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
1990,L,redug001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,reedj001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,L,reedj001,L,R,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1990,L,reedj003,R,R,16,15,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0
1990,L,reynr001,L,R,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1990,L,reynr001,R,L,8,7,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1990,L,rijoj001,R,R,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1990,L,rivel001,R,R,9,9,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0
1990,L,saboc001,R,L,7,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1990,L,saboc001,R,R,17,16,4,7,0,0,1,0,3,0,0,3,0,0,0,1,0
1990,L,slaud001,R,L,12,9,1,2,1,0,0,0,1,2,1,2,0,0,0,1,0
1990,L,slaud001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,smitz001,L,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
