YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2016,R,abadf001,empty,99,89,18,25,4,0,1,0,1,9,0,23,0,1,0,0,0
2016,R,abadf001,loaded,9,9,3,3,0,0,0,0,5,0,0,2,0,0,0,0,0
2016,R,abadf001,menon,99,85,22,34,3,0,3,0,27,13,2,18,7,0,0,1,0
2016,R,abadf001,scoring,59,49,16,25,3,0,2,0,25,9,2,9,3,0,0,1,0
2016,R,achta001,empty,94,87,27,52,7,0,6,0,6,6,0,9,0,1,0,0,0
2016,R,achta001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2016,R,achta001,menon,66,59,16,21,2,0,1,0,7,6,1,5,7,0,0,1,0
2016,R,achta001,scoring,39,33,6,6,0,0,0,0,5,5,1,2,3,0,0,1,0
2016,R,adama001,empty,45,41,12,19,4,0,1,0,1,4,0,9,0,0,0,0,0
2016,R,adama001,loaded,4,3,1,3,0,1,0,0,4,1,0,0,0,0,0,0,0
2016,R,adama001,menon,43,40,15,36,5,2,4,0,20,3,1,8,2,0,0,0,0
2016,R,adama001,scoring,29,26,9,23,1,2,3,0,16,3,1,6,0,0,0,0,0
2016,R,adlet001,empty,171,158,46,82,8,2,8,0,8,11,0,28,0,2,0,0,0
2016,R,adlet001,loaded,5,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,R,adlet001,menon,116,97,18,36,3,0,5,0,23,9,1,19,8,3,6,1,0
2016,R,adlet001,scoring,67,58,13,25,3,0,3,0,19,2,1,12,2,2,4,1,0
2016,R,albea001,empty,46,44,16,30,6,1,2,0,2,2,0,7,0,0,0,0,0
2016,R,albea001,menon,39,35,11,21,1,0,3,0,12,4,0,9,3,0,0,0,0
2016,R,albea001,scoring,24,22,7,17,1,0,3,0,12,2,0,6,2,0,0,0,0
2016,R,albem001,empty,107,98,29,48,10,0,3,0,3,9,0,16,0,0,0,0,0
2016,R,albem001,loaded,11,9,4,4,0,0,0,0,8,0,0,1,0,0,0,2,0
2016,R,albem001,menon,130,111,38,69,6,2,7,0,48,10,1,14,4,3,3,2,1
2016,R,albem001,scoring,86,72,29,49,4,2,4,0,41,7,1,9,2,2,2,2,1
2016,R,albua001,empty,3,2,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0
2016,R,albua001,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,R,albua001,menon,9,8,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0
2016,R,albua001,scoring,7,6,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0
2016,R,alcar001,empty,62,58,21,38,5,0,4,0,4,2,0,8,0,2,0,0,0
2016,R,alcar001,loaded,4,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0
2016,R,alcar001,menon,41,35,10,26,1,0,5,0,14,2,0,6,2,2,0,2,0
2016,R,alcar001,scoring,17,12,3,6,0,0,1,0,6,1,0,3,0,2,0,2,0
2016,R,alexs001,empty,43,42,14,19,3,1,0,0,0,1,0,11,0,0,0,0,0
2016,R,alexs001,loaded,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2016,R,alexs001,menon,41,34,10,13,0,0,1,0,10,6,0,5,4,0,0,1,0
2016,R,alexs001,scoring,20,14,6,6,0,0,0,0,8,5,0,1,2,0,0,1,0
2016,D,allec002,empty,7,7,3,4,1,0,0,0,0,0,0,3,0,0,0,0,0
2016,L,allec002,empty,9,9,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0
2016,R,allec002,empty,175,157,25,46,7,1,4,0,4,18,0,61,0,0,0,0,0
2016,W,allec002,empty,10,8,3,4,1,0,0,0,0,1,0,3,0,1,0,0,0
2016,R,allec002,loaded,4,4,2,5,0,0,1,1,5,0,0,1,0,0,0,0,0
2016,D,allec002,menon,8,6,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0
2016,L,allec002,menon,7,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2016,R,allec002,menon,89,75,16,29,1,0,4,1,20,9,2,26,7,0,3,2,0
2016,W,allec002,menon,14,13,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0
2016,D,allec002,scoring,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2016,L,allec002,scoring,6,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2016,R,allec002,scoring,54,44,9,19,1,0,3,1,18,7,2,17,2,0,1,2,0
2016,W,allec002,scoring,9,8,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0
2016,R,altad001,empty,30,28,6,8,2,0,0,0,0,1,0,8,0,1,0,0,0
2016,R,altad001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,R,altad001,menon,18,17,5,5,0,0,0,0,5,0,0,2,1,0,0,1,0
2016,R,altad001,scoring,9,8,3,3,0,0,0,0,5,0,0,2,0,0,0,1,0
2016,R,alvad001,empty,67,61,16,23,1,0,2,0,2,4,0,28,0,2,0,0,0
2016,R,alvad001,loaded,4,4,1,4,0,0,1,1,4,0,0,2,0,0,0,0,0
2016,R,alvad001,menon,46,41,12,24,0,0,4,1,13,3,2,13,4,1,0,1,0
2016,R,alvad001,scoring,29,24,6,15,0,0,3,1,11,3,2,9,1,1,0,1,0
2016,R,alvaj003,empty,111,106,33,40,4,0,1,0,1,5,0,24,0,0,0,0,0
2016,R,alvaj003,loaded,11,11,2,4,0,1,0,0,7,0,0,2,0,0,0,0,0
2016,R,alvaj003,menon,145,132,38,56,5,2,3,0,33,10,4,27,5,1,1,1,0
2016,R,alvaj003,scoring,85,76,24,34,3,2,1,0,29,8,4,15,3,0,0,1,0
2016,R,amara001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,amara001,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,amara001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,andeb004,empty,34,31,12,17,2,0,1,0,1,3,0,3,0,0,0,0,0
2016,R,andeb004,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016,R,andeb004,menon,28,25,13,24,2,0,3,0,12,1,0,2,0,0,1,1,0
2016,R,andeb004,scoring,17,14,7,13,0,0,2,0,10,1,0,1,0,0,1,1,0
2016,R,andec001,empty,379,345,93,183,24,3,20,0,20,32,0,69,0,2,0,0,0
2016,R,andec001,loaded,9,8,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0
2016,R,andec001,menon,268,238,62,102,14,1,8,0,56,21,0,51,12,2,4,3,0
2016,R,andec001,scoring,154,133,33,55,7,0,5,0,46,13,0,32,4,2,3,3,0
2016,R,andec002,empty,160,153,48,72,7,1,5,0,5,6,0,36,0,1,0,0,0
2016,R,andec002,loaded,5,4,2,3,1,0,0,0,4,0,0,1,0,0,0,1,0
2016,R,andec002,menon,110,102,37,73,8,2,8,0,34,7,3,18,4,0,0,1,0
2016,R,andec002,scoring,56,49,18,33,5,2,2,0,21,6,3,8,0,0,0,1,0
2016,R,andet002,empty,272,248,73,108,12,1,7,0,7,20,0,51,0,3,0,0,1
2016,R,andet002,loaded,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2016,R,andet002,menon,206,189,46,77,10,3,5,0,37,8,2,48,13,0,6,3,0
2016,R,andet002,scoring,96,85,20,34,5,0,3,0,28,5,2,23,0,0,3,3,0
2016,R,andrm001,empty,316,300,80,132,16,0,12,0,12,16,0,67,0,0,0,0,0
2016,R,andrm001,loaded,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2016,R,andrm001,menon,211,194,51,76,10,0,5,0,44,9,1,42,13,1,0,6,1
2016,R,andrm001,scoring,118,108,28,45,5,0,4,0,40,4,1,29,4,0,0,6,0
2016,R,antod001,empty,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,R,antod001,menon,8,8,3,7,1,0,1,0,5,0,0,1,0,0,0,0,0
2016,R,antod001,scoring,4,4,2,6,1,0,1,0,5,0,0,0,0,0,0,0,0
2016,R,aquij001,empty,5,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2016,R,aquij001,menon,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,aquij001,scoring,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,araue001,empty,51,45,23,39,4,0,4,0,4,6,0,7,0,0,0,0,0
2016,R,araue001,loaded,13,9,2,3,1,0,0,0,9,2,0,3,0,1,0,1,0
2016,R,araue001,menon,83,67,12,16,4,0,0,0,15,11,2,22,2,2,2,1,0
2016,R,araue001,scoring,48,33,7,10,3,0,0,0,15,11,2,9,0,1,2,1,0
2016,R,archc001,empty,511,466,109,186,18,1,19,0,19,43,0,136,0,2,0,0,0
2016,R,archc001,loaded,11,8,3,3,0,0,0,0,9,1,0,4,0,0,0,2,0
2016,R,archc001,menon,339,303,74,124,15,1,11,0,74,24,0,97,12,1,6,4,1
2016,R,archc001,scoring,181,160,33,43,4,0,2,0,49,14,0,55,4,1,2,4,0
2016,R,armss001,empty,23,22,6,10,1,0,1,0,1,1,0,3,0,0,0,0,0
2016,R,armss001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,R,armss001,menon,21,16,3,3,0,0,0,0,1,4,2,4,1,0,1,0,0
2016,R,armss001,scoring,15,11,1,1,0,0,0,0,1,4,2,3,1,0,0,0,0
2016,R,aro-j001,empty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,R,aro-j001,menon,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,arrij001,empty,17,16,5,8,1,1,0,0,0,1,0,3,0,0,0,0,0
2016,L,arrij001,empty,13,13,4,7,0,0,1,0,1,0,0,3,0,0,0,0,0
2016,R,arrij001,empty,485,433,82,125,17,1,8,0,8,48,0,113,0,4,0,0,0
2016,W,arrij001,empty,35,31,4,9,2,0,1,0,1,4,0,12,0,0,0,0,0
2016,R,arrij001,loaded,11,11,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
2016,W,arrij001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,arrij001,menon,8,7,1,1,0,0,0,0,2,0,0,2,0,0,0,1,0
2016,L,arrij001,menon,8,8,2,5,0,0,1,0,3,0,0,2,0,0,0,0,0
2016,R,arrij001,menon,310,277,56,92,10,1,8,0,52,28,1,77,17,2,2,1,0
2016,W,arrij001,menon,11,8,1,1,0,0,0,0,1,2,0,3,0,1,0,0,0
2016,D,arrij001,scoring,3,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2016,L,arrij001,scoring,5,5,2,5,0,0,1,0,3,0,0,2,0,0,0,0,0
2016,R,arrij001,scoring,164,143,34,63,6,1,7,0,47,18,1,42,4,2,0,1,0
2016,W,arrij001,scoring,6,5,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2016,R,ashea001,empty,75,72,11,18,4,0,1,0,1,2,0,9,0,1,0,0,0
2016,R,ashea001,menon,36,30,11,12,1,0,0,0,8,2,0,4,2,1,2,1,0
2016,R,ashea001,scoring,22,19,7,8,1,0,0,0,8,1,0,2,0,0,1,1,0
2016,D,avill001,empty,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,L,avill001,empty,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,R,avill001,empty,40,36,6,6,0,0,0,0,0,4,0,15,0,0,0,0,0
2016,D,avill001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,L,avill001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016,R,avill001,loaded,8,7,2,2,0,0,0,0,5,0,0,4,0,1,0,0,0
2016,D,avill001,menon,4,4,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
2016,L,avill001,menon,6,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2016,R,avill001,menon,42,32,6,7,1,0,0,0,9,6,4,13,1,2,2,0,0
2016,D,avill001,scoring,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2016,L,avill001,scoring,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2016,R,avill001,scoring,30,22,5,5,0,0,0,0,8,6,4,10,0,1,1,0,0
2016,R,axfoj001,empty,158,142,35,44,3,0,2,0,2,15,0,32,0,1,0,0,0
2016,R,axfoj001,loaded,8,6,4,8,1,0,1,1,11,1,0,0,0,0,0,1,0
2016,R,axfoj001,menon,131,110,30,49,7,0,4,1,31,15,1,28,7,2,2,2,0
2016,R,axfoj001,scoring,73,59,18,34,7,0,3,1,29,9,1,15,3,2,1,2,0
2016,D,baezp001,empty,7,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,L,baezp001,empty,7,6,3,8,2,0,1,0,1,1,0,0,0,0,0,0,0
2016,R,baezp001,empty,189,176,32,57,4,0,7,0,7,13,0,57,0,0,0,0,0
2016,D,baezp001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,R,baezp001,loaded,9,9,3,7,1,0,1,1,9,0,0,2,1,0,0,0,0
2016,D,baezp001,menon,5,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2016,L,baezp001,menon,12,10,3,3,0,0,0,0,2,1,0,4,0,0,1,0,0
2016,R,baezp001,menon,106,91,20,38,4,1,4,1,29,9,0,26,3,2,1,2,1
2016,D,baezp001,scoring,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,L,baezp001,scoring,8,6,2,2,0,0,0,0,2,1,0,2,0,0,1,0,0
2016,R,baezp001,scoring,62,53,14,27,4,0,3,1,26,4,0,14,2,1,1,2,1
2016,R,baila001,empty,110,101,25,42,6,1,3,0,3,8,0,29,0,1,0,0,0
2016,R,baila001,loaded,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,R,baila001,menon,80,64,16,30,2,0,4,0,20,9,0,12,2,1,3,3,0
2016,R,baila001,scoring,46,36,8,13,2,0,1,0,14,6,0,8,0,1,0,3,0
2016,R,bailh001,empty,53,51,20,24,1,0,1,0,1,2,0,16,0,0,0,0,0
2016,R,bailh001,loaded,4,3,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0
2016,R,bailh001,menon,58,49,15,18,0,0,1,0,13,5,0,11,1,2,0,2,0
2016,R,bailh001,scoring,31,24,7,10,0,0,1,0,13,3,0,5,0,2,0,2,0
2016,R,barbj001,empty,34,29,4,8,1,0,1,0,1,4,0,8,0,1,0,0,0
2016,R,barbj001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,R,barbj001,menon,23,21,9,12,0,0,1,0,5,1,0,7,0,1,0,0,0
2016,R,barbj001,scoring,16,14,5,5,0,0,0,0,3,1,0,6,0,1,0,0,0
2016,R,barnd001,empty,4,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2016,R,barnd002,empty,31,28,8,11,3,0,0,0,0,3,0,7,0,0,0,0,0
2016,R,barnd002,menon,27,23,6,8,2,0,0,0,7,2,0,7,1,0,0,2,0
2016,R,barnd002,scoring,19,15,3,3,0,0,0,0,5,2,0,4,1,0,0,2,0
2016,R,barnj002,empty,64,61,14,21,4,0,1,0,1,3,0,17,0,0,0,0,0
2016,R,barnj002,menon,42,37,10,11,1,0,0,0,7,3,1,9,3,0,1,1,0
2016,R,barnj002,scoring,24,21,6,6,0,0,0,0,6,2,1,8,1,0,0,1,0
2016,D,barnm001,empty,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,barnm001,empty,128,113,31,45,5,0,3,0,3,15,0,29,0,0,0,0,0
2016,R,barnm001,loaded,12,11,3,5,0,1,0,0,7,0,0,4,1,0,0,1,0
2016,D,barnm001,menon,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2016,R,barnm001,menon,159,137,31,48,6,1,3,0,29,16,1,42,3,3,2,1,0
2016,D,barnm001,scoring,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2016,R,barnm001,scoring,98,83,15,24,4,1,1,0,23,11,1,23,2,2,1,1,0
2016,D,barnt002,empty,9,9,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,R,barnt002,empty,117,106,32,41,6,0,1,0,1,8,0,21,0,3,0,0,0
2016,R,barnt002,loaded,10,7,1,1,0,0,0,0,5,1,0,1,0,0,0,2,0
2016,D,barnt002,menon,6,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,R,barnt002,menon,129,117,22,34,1,1,3,0,21,8,1,28,10,1,1,2,0
2016,D,barnt002,scoring,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,R,barnt002,scoring,75,67,10,15,0,1,1,0,16,5,1,14,4,1,0,2,0
2016,R,barrj002,empty,128,118,25,47,7,0,5,0,5,10,0,32,0,0,0,0,0
2016,R,barrj002,loaded,12,10,2,3,1,0,0,0,7,1,0,5,0,0,0,1,0
2016,R,barrj002,menon,122,98,22,33,6,1,1,0,27,18,4,24,4,3,0,3,0
2016,R,barrj002,scoring,90,69,14,20,4,1,0,0,25,16,4,18,2,2,0,3,0
2016,R,barrk002,empty,158,138,20,26,4,1,0,0,0,19,0,55,0,1,0,0,0
2016,R,barrk002,loaded,9,9,2,2,0,0,0,0,4,0,0,2,2,0,0,0,0
2016,R,barrk002,menon,148,118,25,35,5,1,1,0,21,25,1,58,2,1,2,2,0
2016,R,barrk002,scoring,105,86,13,16,3,0,0,0,17,17,1,48,2,0,0,2,0
2016,R,bassc001,empty,73,68,19,30,5,0,2,0,2,5,0,13,0,0,0,0,0
2016,R,bassc001,loaded,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,R,bassc001,menon,60,51,16,28,3,0,3,0,16,9,0,10,3,0,0,0,0
2016,R,bassc001,scoring,41,35,10,18,2,0,2,0,14,6,0,9,1,0,0,0,0
2016,R,basta001,empty,169,151,35,68,9,0,8,0,8,16,0,41,0,2,0,0,0
2016,R,basta001,loaded,4,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2016,R,basta001,menon,128,105,25,40,6,0,3,0,21,16,3,33,2,2,2,3,0
2016,R,basta001,scoring,84,70,17,27,4,0,2,0,19,9,3,23,0,1,1,3,0
2016,D,bauet001,empty,13,13,4,12,2,0,2,0,2,0,0,3,0,0,0,0,0
2016,L,bauet001,empty,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,R,bauet001,empty,484,438,101,163,24,4,10,0,10,42,0,107,0,4,0,0,0
2016,W,bauet001,empty,18,16,6,10,1,0,1,0,1,2,0,3,0,0,0,0,0
2016,R,bauet001,loaded,21,18,8,9,1,0,0,0,18,1,0,6,0,1,0,1,0
2016,W,bauet001,loaded,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2016,D,bauet001,menon,6,6,2,3,1,0,0,0,1,0,0,3,0,0,0,0,0
2016,L,bauet001,menon,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,R,bauet001,menon,327,283,78,120,12,0,10,0,79,28,1,61,12,5,4,7,0
2016,W,bauet001,menon,20,19,6,7,1,0,0,0,4,0,0,7,1,0,0,1,0
2016,D,bauet001,scoring,6,6,2,3,1,0,0,0,1,0,0,3,0,0,0,0,0
2016,R,bauet001,scoring,178,151,42,64,4,0,6,0,66,15,1,36,3,2,3,7,0
2016,W,bauet001,scoring,12,11,4,4,0,0,0,0,3,0,0,5,0,0,0,1,0
2016,R,baumb001,empty,22,20,4,4,0,0,0,0,0,2,0,6,0,0,0,0,0
2016,R,baumb001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,R,baumb001,menon,18,15,3,4,1,0,0,0,2,2,0,4,0,1,0,0,0
2016,R,baumb001,scoring,9,9,2,3,1,0,0,0,2,0,0,2,0,0,0,0,0
