YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1993,L,alomr001,alvaw001,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,alomr001,belct001,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1993,L,alomr001,berej002,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1993,L,alomr001,delej001,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1993,L,alomr001,ferna001,8,8,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1993,L,alomr001,hernr001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,alomr001,mcdoj001,6,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
1993,L,alomr001,radis001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,avers001,schic002,4,4,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,batik002,mcmig001,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1993,L,bellr001,andel001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,bellr001,willm002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,L,berrd002,andel001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,berrd002,greet001,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,L,berrd002,jackd001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,berrd002,masor001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,berrd002,mulht001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,berrd002,riveb001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,berrd002,schic002,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1993,L,berrd002,thigb001,1,1,1,4,0,0,1,0,3,0,0,0,0,0,0,0,0
1993,L,berrd002,westd001,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1993,L,berrd002,willm002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,blauj001,andel001,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,blauj001,greet001,6,6,3,9,0,0,2,0,4,0,0,2,0,0,0,0,0
1993,L,blauj001,jackd001,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,blauj001,masor001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,blauj001,mulht001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,blauj001,riveb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,blauj001,schic002,8,7,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0
1993,L,blauj001,thigb001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,blauj001,westd001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,blauj001,willm002,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1993,L,bordp001,alvaw001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1993,L,bordp001,belct001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,bordp001,berej002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,L,bordp001,delej001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1993,L,bordp001,ferna001,6,6,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0
1993,L,bordp001,hernr001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,bordp001,mccak001,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,L,bordp001,mcdoj001,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
