YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1989,L,bathb001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,bellg001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,bellg001,R,R,20,19,4,7,0,0,1,0,2,0,0,3,1,0,0,1,0
1989,L,bielm001,R,R,5,5,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
1989,L,bordp001,R,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,L,branj001,R,R,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,L,butlb001,L,L,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,butlb001,L,R,18,15,3,3,0,0,0,0,0,3,1,2,0,0,0,0,0
1989,L,cansj001,R,L,7,6,3,6,0,0,1,0,1,1,0,1,0,0,0,0,0
1989,L,cansj001,R,R,13,11,2,2,0,0,0,0,2,2,0,6,0,0,0,0,0
1989,L,clarw001,L,L,5,4,3,4,1,0,0,0,2,1,0,0,0,0,0,0,0
1989,L,clarw001,L,R,17,16,10,20,2,1,2,1,6,1,0,2,0,0,0,0,0
1989,L,dawsa001,R,L,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1989,L,dawsa001,R,R,21,19,2,3,1,0,0,0,3,1,0,6,1,1,0,0,0
1989,L,downk001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,downk001,R,R,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1989,L,dunss001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,dunss001,R,R,19,18,6,6,0,0,0,0,0,1,0,1,1,0,0,0,0
1989,L,felij001,L,R,9,9,2,3,1,0,0,0,2,0,0,2,0,0,0,0,0
1989,L,felij001,R,L,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,L,fernt001,L,R,20,19,6,8,2,0,0,0,1,1,0,2,0,0,0,0,0
1989,L,fernt001,R,L,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,gallm001,R,L,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,gallm001,R,R,8,6,2,3,1,0,0,0,1,0,0,1,0,0,2,0,0
1989,L,garrs001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,garrs001,R,R,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1989,L,giraj001,R,R,12,10,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0
1989,L,gracm001,L,L,1,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0
1989,L,gracm001,L,R,21,16,10,17,2,1,1,0,5,4,2,1,0,0,0,1,0
1989,L,grubk001,R,L,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1989,L,grubk001,R,R,19,16,5,6,1,0,0,0,1,2,1,2,1,0,0,1,0
1989,L,hassr001,L,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1989,L,hassr001,L,R,4,2,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
1989,L,hendd001,R,L,6,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
1989,L,hendd001,R,R,15,14,4,9,2,0,1,0,1,1,0,4,0,0,0,0,0
1989,L,hendr001,R,L,8,5,3,10,1,0,2,0,4,3,0,0,0,0,0,0,0
1989,L,hendr001,R,R,15,10,3,5,0,1,0,0,1,4,0,0,0,1,0,0,0
1989,L,javis001,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,kennt001,L,L,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,kennt001,L,R,14,13,2,3,1,0,0,0,0,1,1,3,0,0,0,0,0
1989,L,lacom001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,lancl001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,lansc001,R,L,4,2,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0
1989,L,lansc001,R,R,9,9,3,3,0,0,0,0,3,0,0,1,0,0,0,0,0
1989,L,law-v001,R,R,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1989,L,lee-m001,L,R,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,L,lee-m001,R,L,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,lirin001,L,R,8,6,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0
1989,L,lirin001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,littg001,R,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,maddg002,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,maldc001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,L,maldc001,R,R,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1989,L,manwk001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
