YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1976,L,alled101,borbp101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,alled101,eastr101,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,alled101,gulld101,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,alled101,nolag101,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,alled101,zachp001,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,aloms101,mings101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,armbe101,undet001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1976,L,bencj101,carls001,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,bencj101,garbg001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,bencj101,kaatj101,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1976,L,bencj101,lonbj101,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,bencj101,mcgrt001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,bencj101,reedr001,3,2,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0
1976,L,boonb001,borbp101,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,boonb001,eastr101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,boonb001,gulld101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,boonb001,nolag101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,boonb001,sarmm101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,boonb001,zachp001,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1976,L,borbp101,mcgrt001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,borbp101,reedr001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,bowal001,borbp101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,bowal001,eastr101,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,bowal001,gulld101,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,bowal001,nolag101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,bowal001,sarmm101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,bowal001,zachp001,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1976,L,bretg001,ellid101,3,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0
1976,L,bretg001,figue101,6,5,2,5,1,1,0,0,1,0,0,0,0,0,0,1,0
1976,L,bretg001,huntj101,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,bretg001,jackg101,3,2,1,4,0,0,1,0,3,1,0,1,0,0,0,0,0
1976,L,bretg001,lyles101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,bretg001,tidrd001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,browo102,gulld101,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1976,L,carls001,gulld101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,cashd101,borbp101,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,cashd101,eastr101,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1976,L,cashd101,gulld101,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,cashd101,nolag101,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1976,L,cashd101,sarmm101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,cashd101,zachp001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,chamc001,birdd101,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1976,L,chamc001,gural001,5,5,3,5,0,1,0,0,1,0,0,1,0,0,0,0,0
1976,L,chamc001,hallt101,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,chamc001,hassa001,4,4,3,7,1,0,1,0,2,0,0,0,0,0,0,0,0
1976,L,chamc001,leond001,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,chamc001,littm101,2,2,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
1976,L,chamc001,mings101,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,chamc001,splip001,4,3,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1976,L,concd001,carls001,4,3,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
1976,L,concd001,garbg001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,concd001,kaatj101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,concd001,lonbj101,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,concd001,mcgrt001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,concd001,reedr001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,cowea001,ellid101,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,cowea001,figue101,7,7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1976,L,cowea001,huntj101,5,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1976,L,cowea001,jackg101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,cowea001,tidrd001,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,dried001,lonbj101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,fostg001,carls001,4,4,1,4,0,0,1,0,1,0,0,2,0,0,0,0,0
1976,L,fostg001,garbg001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,fostg001,kaatj101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,fostg001,lonbj101,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,fostg001,mcgrt001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,fostg001,reedr001,3,2,1,4,0,0,1,0,2,0,0,0,0,0,0,1,0
1976,L,gambo001,birdd101,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,gambo001,hassa001,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1976,L,gambo001,leond001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,gambo001,splip001,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,geroc101,carls001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,geroc101,garbg001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,geroc101,kaatj101,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,geroc101,lonbj101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,geroc101,mcgrt001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,L,geroc101,reedr001,2,2,2,4,0,1,0,0,2,0,0,0,0,0,0,0,0
1976,L,geroc101,undet001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,grifk001,carls001,4,3,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0
1976,L,grifk001,kaatj101,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,grifk001,lonbj101,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1976,L,grifk001,mcgrt001,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,grifk001,reedr001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,grifk001,undet001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,gulld101,carls001,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,L,gulld101,mcgrt001,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1976,L,hende103,birdd101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,L,huttt101,eastr101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
