YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2018,R,adama002,empty,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,R,adama002,loaded,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2018,R,adama002,menon,5,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
2018,R,adama002,scoring,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2018,R,adamc002,empty,23,20,4,8,1,0,1,0,1,3,0,3,0,0,0,0,0
2018,R,adamc002,menon,11,10,4,10,0,0,2,0,6,1,0,1,2,0,0,0,0
2018,R,adamc002,scoring,6,6,2,5,0,0,1,0,4,0,0,1,1,0,0,0,0
2018,R,adamj002,empty,79,69,19,39,3,1,5,0,5,7,0,19,0,3,0,0,0
2018,R,adamj002,loaded,4,4,2,6,1,0,1,1,6,0,0,0,0,0,0,0,0
2018,R,adamj002,menon,63,53,11,26,3,0,4,1,21,8,1,18,1,0,0,2,0
2018,R,adamj002,scoring,38,30,9,22,1,0,4,1,21,6,1,8,0,0,0,2,0
2018,R,albem001,empty,81,76,21,35,2,0,4,0,4,5,0,19,0,0,0,0,0
2018,R,albem001,loaded,7,5,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0
2018,R,albem001,menon,76,64,24,47,1,2,6,0,27,7,2,13,6,2,0,3,0
2018,R,albem001,scoring,45,36,13,24,1,2,2,0,19,5,2,8,3,1,0,3,0
2018,R,alcas001,empty,80,62,11,17,3,0,1,0,1,16,0,20,0,2,0,0,0
2018,R,alcas001,loaded,6,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,R,alcas001,menon,66,55,14,25,5,0,2,0,12,7,0,10,2,0,2,2,0
2018,R,alcas001,scoring,34,27,6,10,1,0,1,0,8,4,0,5,0,0,1,2,0
2018,R,alcav001,empty,70,66,18,34,7,0,3,0,3,4,0,14,0,0,0,0,0
2018,R,alcav001,loaded,5,4,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0
2018,R,alcav001,menon,49,46,7,13,0,0,2,0,8,2,0,7,1,0,0,1,0
2018,R,alcav001,scoring,29,26,4,10,0,0,2,0,8,2,0,4,0,0,0,1,0
2018,D,alexs001,empty,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,R,alexs001,empty,141,124,28,40,6,0,2,0,2,17,0,34,0,0,0,0,0
2018,W,alexs001,empty,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,R,alexs001,loaded,10,9,4,6,0,1,0,0,9,1,0,2,1,0,0,0,0
2018,R,alexs001,menon,127,114,29,42,3,2,2,0,26,10,2,22,15,2,1,0,0
2018,W,alexs001,menon,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2018,R,alexs001,scoring,80,72,20,30,3,2,1,0,24,7,2,12,8,1,0,0,0
2018,W,alexs001,scoring,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
