YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2007,D,abreb001,L,L,5,3,1,2,1,0,0,0,1,2,0,2,0,0,0,0,0
2007,D,abreb001,L,R,12,12,3,6,0,0,1,0,1,0,0,1,0,0,0,0,0
2007,D,andeg001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,andeg001,L,R,9,8,2,3,1,0,0,0,0,1,0,2,0,0,0,0,0
2007,D,atkig001,R,L,9,9,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
2007,D,atkig001,R,R,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,aybae001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,bakej001,R,L,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,D,blakc001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,blakc001,R,R,16,15,2,3,1,0,0,0,2,0,0,5,0,0,1,0,0
2007,D,bourm001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,burrp001,R,L,5,3,1,4,0,0,1,0,1,2,0,1,0,0,0,0,0
2007,D,burrp001,R,R,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2007,D,byrne001,R,L,4,3,1,3,0,1,0,0,1,1,0,1,0,0,0,0,0
2007,D,byrne001,R,R,9,9,2,5,0,0,1,0,2,0,0,3,0,0,0,0,0
2007,D,cabra002,L,R,18,14,3,6,0,0,1,0,2,1,0,3,1,0,3,0,0
2007,D,cabra002,R,L,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,D,cabrm002,L,R,10,10,3,6,0,0,1,0,2,0,0,0,0,0,0,0,0
2007,D,cabrm002,R,L,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,D,cabro001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,cabro001,R,R,12,11,3,4,1,0,0,0,1,1,0,1,0,0,0,0,0
2007,D,canor001,L,L,6,5,2,5,0,0,1,0,2,1,0,0,0,0,0,0,0
2007,D,canor001,L,R,10,10,3,7,1,0,1,0,1,0,0,1,1,0,0,0,0
2007,D,cirij001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,clart002,L,R,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2007,D,costc001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,crisc001,L,R,10,9,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0
2007,D,crisc001,R,L,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2007,D,damoj001,L,L,7,6,2,5,0,0,1,0,1,1,0,4,0,0,0,0,0
2007,D,damoj001,L,R,12,12,3,6,0,0,1,0,4,0,0,1,0,0,0,0,0
2007,D,david002,R,L,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2007,D,david002,R,R,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2007,D,derom001,R,L,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2007,D,derom001,R,R,9,7,3,3,0,0,0,0,0,1,0,1,1,1,0,0,0
2007,D,dobbg001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,D,dobbg001,L,R,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,D,drewj001,L,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,D,drewj001,L,R,10,10,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0
2007,D,drews001,L,L,5,5,4,7,1,1,0,0,2,0,0,1,0,0,0,0,0
2007,D,drews001,L,R,9,9,3,9,0,0,2,0,2,0,0,4,0,0,0,0,0
2007,D,duncs001,R,L,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,D,ellsj001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,D,figgc001,L,R,12,12,2,3,1,0,0,0,1,0,0,4,0,0,0,0,0
2007,D,figgc001,R,L,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,floyc001,L,R,8,5,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0
2007,D,foggj001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,fontm001,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,D,franj003,L,L,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,D,garkr001,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,garkr001,R,R,11,8,4,7,0,0,1,0,3,1,0,1,1,2,0,0,0
2007,D,giamj001,L,R,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2007,D,guerv001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D,guerv001,R,R,11,9,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,D,gutif001,R,R,12,10,2,2,0,0,0,0,0,2,0,5,0,0,0,0,0
2007,D,hafnt001,L,L,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2007,D,hafnt001,L,R,17,12,3,6,0,0,1,0,2,5,1,1,0,0,0,0,0
