YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1972,L,alleg101,R,L,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1972,L,alleg101,R,R,9,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1972,L,aloum101,L,L,17,15,4,5,1,0,0,0,1,0,0,0,1,1,1,0,0
1972,L,aloum101,L,R,6,6,4,7,3,0,0,0,1,0,0,2,0,0,0,0,0
1972,L,bands101,R,L,18,16,3,3,0,0,0,0,0,0,0,2,0,0,2,0,0
1972,L,bands101,R,R,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,bencj101,R,L,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1972,L,bencj101,R,R,18,17,6,12,1,1,1,0,1,1,0,3,0,0,0,0,0
1972,L,billj101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,blass101,R,L,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1972,L,blass101,R,R,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,L,bluev001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,briln101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,brine101,R,R,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,browg101,L,R,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,browi101,R,L,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1972,L,campb101,R,L,8,7,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,campb101,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1972,L,cashd101,R,L,9,9,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1972,L,cashd101,R,R,10,10,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,L,cashn101,L,L,6,4,1,1,0,0,0,0,1,1,0,2,0,0,1,0,0
1972,L,cashn101,L,R,12,11,3,6,0,0,1,0,1,1,0,1,0,0,0,0,0
1972,L,chand101,L,R,17,16,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0
1972,L,clemr101,R,L,11,10,3,6,0,0,1,0,1,1,1,2,0,0,0,0,0
1972,L,clemr101,R,R,9,7,1,2,1,0,0,0,1,2,0,3,0,0,0,0,0
1972,L,cling101,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,colej102,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,colej102,R,R,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,concd001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,concd001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,cullt101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,davav101,L,R,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1972,L,duncd101,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,duncd101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,ellid101,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,epstm101,L,L,17,12,3,6,0,0,1,0,1,4,0,3,0,1,0,0,0
1972,L,epstm101,L,R,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,L,fingr001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,freeb103,R,L,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,freeb103,R,R,9,8,2,5,0,0,1,0,3,0,0,1,0,0,1,0,0
1972,L,frymw101,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,geroc101,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,geroc101,L,R,18,18,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0
1972,L,giusd101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,greed102,R,L,7,7,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1972,L,greed102,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,grimr101,L,R,4,4,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
1972,L,gulld101,R,R,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1972,L,haguj101,L,R,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1972,L,hallt101,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hallt102,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hebnr001,L,L,11,11,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0
1972,L,hebnr001,L,R,7,5,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0
1972,L,hegam101,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hendg001,R,L,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hendg001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,holtk101,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,hortw101,R,L,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1972,L,hortw101,R,R,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,L,huntj101,R,L,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,L,jackr001,L,L,15,14,5,6,1,0,0,0,2,1,0,5,0,0,0,0,0
1972,L,jackr001,L,R,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,johnb103,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,kalia101,R,L,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,kalia101,R,R,18,16,4,7,0,0,1,0,1,1,0,2,0,0,1,0,0
1972,L,kubit101,L,R,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,L,kubit101,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,lolim101,L,R,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,L,manga101,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,manga101,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,marqg101,L,R,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,L,maxvd101,R,L,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,maxvd101,R,R,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1972,L,may-m001,L,R,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,L,mazeb101,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,mazeb101,R,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,mcaud101,L,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,mcaud101,L,R,18,17,3,6,0,0,1,0,1,1,0,4,0,0,0,0,0
1972,L,mcrah001,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,menkd101,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,menkd101,R,R,19,15,3,4,1,0,0,0,0,4,0,3,1,0,0,0,0
1972,L,mincd101,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,morgj001,L,L,4,4,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
1972,L,morgj001,L,R,17,15,3,6,0,0,1,0,2,1,0,2,0,0,1,0,0
1972,L,nolag101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,nortj101,L,L,3,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1972,L,nortj101,L,R,13,11,3,3,0,0,0,0,0,2,0,2,2,0,0,0,0
1972,L,odomj101,R,L,4,3,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
1972,L,odomj101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,oliva001,L,L,12,11,2,7,0,1,1,0,3,0,0,3,0,0,1,0,0
1972,L,oliva001,L,R,9,9,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,peret001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,peret001,R,R,19,19,4,5,1,0,0,0,2,0,0,7,0,0,0,0,0
1972,L,robeb101,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,rodra101,R,L,4,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1972,L,rodra101,R,R,14,13,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1972,L,rosep001,L,R,21,19,9,13,4,0,0,0,2,1,0,2,0,0,1,0,0
1972,L,rosep001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,rudij101,R,L,16,15,2,3,1,0,0,0,2,0,0,3,0,0,0,1,0
1972,L,rudij101,R,R,6,5,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0
1972,L,sangm101,R,L,12,12,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,sangm101,R,R,4,4,2,5,0,0,1,0,2,0,0,0,0,0,0,0,0
1972,L,simsd101,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,simsd101,L,R,13,12,3,7,2,1,0,0,0,1,0,2,0,0,0,0,0
1972,L,stanm101,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,stanm101,R,R,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,starw101,L,L,12,12,1,2,1,0,0,0,1,0,0,4,0,0,0,0,0
1972,L,starw101,L,R,6,4,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
1972,L,stenr101,R,L,12,11,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,stenr101,R,R,10,10,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,L,taylt101,R,L,5,5,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
1972,L,taylt101,R,R,10,10,1,2,1,0,0,0,0,0,0,1,2,0,0,0,0
1972,L,tenag101,R,L,14,13,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0
1972,L,tenag101,R,R,6,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1972,L,tolab101,L,L,4,4,1,3,0,1,0,0,1,0,0,2,0,0,0,0,0
1972,L,tolab101,L,R,17,17,4,5,1,0,0,0,3,0,0,2,0,0,0,0,0
1972,L,uhlat101,L,R,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,R,aaroh101,R,L,195,162,52,107,4,0,17,0,32,30,4,16,5,1,0,2,0
1972,R,aaroh101,R,R,350,287,67,124,6,0,17,1,45,63,11,39,12,0,0,0,0
1972,R,abert101,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,abert101,R,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,acosc101,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,acosc101,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,acose101,L,R,10,9,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0
1972,R,acose101,R,L,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,adamm102,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,R,adamm102,R,R,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,ageet101,R,L,149,131,31,52,9,0,4,1,17,18,3,30,7,0,0,0,0
1972,R,ageet101,R,R,334,291,65,106,14,0,9,0,30,35,3,62,11,4,1,3,0
1972,R,akerj102,R,R,7,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
1972,R,alexd001,R,L,13,12,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0
1972,R,alexd001,R,R,16,13,1,1,0,0,0,0,0,1,0,4,1,0,2,0,0
1972,R,alleb105,L,L,30,27,5,5,0,0,0,0,0,3,0,9,0,0,0,0,0
1972,R,alleb105,L,R,218,193,45,81,9,0,9,0,22,20,4,33,4,0,1,4,0
1972,R,alled101,R,L,172,140,40,93,8,0,15,0,36,31,8,28,7,0,0,1,0
1972,R,alled101,R,R,437,366,116,212,20,5,22,0,77,68,8,98,6,1,0,2,0
1972,R,alleg101,R,L,117,103,26,30,4,0,0,0,9,13,3,12,0,0,1,0,0
1972,R,alleg101,R,R,272,244,60,81,8,2,3,0,27,25,7,40,6,0,2,1,0
1972,R,alleh104,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,R,alleh104,R,R,18,18,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0
1972,R,allel101,R,L,6,5,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0
1972,R,allel101,R,R,14,12,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0
1972,R,aller101,L,R,12,10,1,4,0,0,1,0,1,2,0,4,1,0,0,0,0
1972,R,aller101,R,L,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1972,R,aloms101,L,R,456,413,95,112,10,2,1,0,13,35,5,35,5,0,6,2,0
1972,R,aloms101,R,L,210,197,51,63,10,1,0,0,12,12,0,20,3,0,0,1,0
1972,R,alouf101,R,L,204,186,47,74,9,0,6,0,17,14,1,14,2,2,1,1,0
1972,R,alouf101,R,R,147,138,43,54,9,1,0,0,20,8,0,13,5,0,0,1,0
1972,R,alouj101,R,L,59,53,18,22,4,0,0,0,5,5,3,4,2,1,0,0,0
1972,R,alouj101,R,R,43,40,11,13,0,1,0,0,6,2,1,1,2,0,1,0,0
1972,R,aloum101,L,L,158,145,46,55,4,1,1,0,17,11,1,12,3,1,1,0,0
1972,R,aloum101,L,R,409,380,115,144,18,1,3,0,30,24,2,23,10,1,1,3,0
1972,R,alval101,R,L,86,81,14,19,2,0,1,0,7,4,2,10,4,0,1,0,0
1972,R,alval101,R,R,183,173,40,53,2,1,3,0,22,9,3,26,8,1,0,0,0
1972,R,alyeb101,R,L,31,29,7,12,2,0,1,0,2,2,0,5,0,0,0,0,0
1972,R,alyeb101,R,R,22,21,2,2,0,0,0,0,1,1,0,6,1,0,0,0,0
1972,R,anded101,R,L,73,70,15,17,2,0,0,0,1,3,0,18,3,0,0,0,0
1972,R,anded101,R,R,79,72,21,28,2,1,1,0,7,6,1,9,1,1,0,0,0
1972,R,andem101,R,L,36,28,7,8,1,0,0,0,1,7,1,8,0,0,1,0,0
1972,R,andem101,R,R,89,75,13,25,4,1,2,0,4,12,0,28,0,0,1,1,0
1972,R,andrm101,R,L,176,149,34,47,7,0,2,0,15,21,3,19,1,0,6,0,0
1972,R,andrm101,R,R,426,356,77,103,11,0,5,1,35,49,0,59,3,2,12,7,0
1972,R,angen101,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,R,angen101,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,R,aparl101,R,L,150,138,42,56,11,0,1,0,11,8,0,9,4,2,1,1,0
1972,R,aparl101,R,R,324,298,70,97,15,3,2,0,28,18,0,19,4,0,4,4,0
1972,R,arlis101,R,L,30,27,5,6,1,0,0,0,1,2,0,10,0,0,1,0,0
1972,R,arlis101,R,R,55,45,6,8,0,1,0,0,3,6,0,14,1,1,3,0,0
1972,R,arnoc101,R,L,36,34,4,4,0,0,0,0,0,2,0,7,1,0,0,0,0
1972,R,arnoc101,R,R,57,50,15,23,3,1,1,0,4,6,1,5,2,0,1,0,0
1972,R,auerr101,R,L,210,191,44,50,6,0,0,0,14,17,1,29,4,0,1,1,0
1972,R,auerr101,R,R,395,363,77,99,10,3,2,0,16,26,4,33,10,2,4,0,0
1972,R,azcuj101,R,L,8,8,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,azcuj101,R,R,9,8,1,1,0,0,0,0,0,1,1,4,0,0,0,0,0
1972,R,bahns101,R,L,24,22,9,10,1,0,0,0,1,0,0,6,1,1,1,0,0
1972,R,bahns101,R,R,73,70,5,6,1,0,0,0,1,1,0,32,0,0,2,0,0
1972,R,bailb103,R,L,173,151,39,69,3,3,7,0,22,19,0,21,9,0,2,1,0
1972,R,bailb103,R,R,387,338,75,111,7,1,9,0,35,40,7,91,4,1,5,3,0
1972,R,baked002,R,L,163,141,43,71,10,0,6,0,22,16,1,14,4,1,2,3,0
1972,R,baked002,R,R,340,305,100,154,17,2,11,0,54,29,1,54,5,3,0,3,0
1972,R,bands101,R,L,203,175,39,69,7,1,7,0,27,25,9,21,5,2,0,1,0
1972,R,bands101,R,R,426,360,87,128,13,2,8,1,50,51,8,34,8,7,6,2,0
1972,R,barbs102,L,L,5,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1972,R,barbs102,L,R,12,8,1,1,0,0,0,0,0,3,0,4,0,0,1,0,0
1972,R,barnl102,R,L,40,36,11,16,1,2,0,0,5,3,0,2,1,0,0,1,0
1972,R,barnl102,R,R,39,36,6,7,1,0,0,0,1,3,1,2,1,0,0,0,0
1972,R,barrj101,R,L,14,14,4,6,2,0,0,0,1,0,0,3,0,0,0,0,0
1972,R,barrj101,R,R,39,35,5,6,1,0,0,0,1,0,0,7,0,0,4,0,0
1972,R,bartb101,R,L,18,17,3,4,1,0,0,0,3,0,0,1,1,0,1,0,0
1972,R,bartb101,R,R,74,71,14,14,0,0,0,0,6,2,0,18,2,0,0,1,0
1972,R,batej102,R,L,75,72,19,27,5,0,1,0,4,3,3,12,3,0,0,0,0
1972,R,batej102,R,R,222,209,44,55,5,0,2,0,16,8,3,31,2,1,1,3,0
1972,R,bayld001,R,L,141,128,37,57,6,1,4,0,15,11,0,19,2,0,1,1,0
1972,R,bayld001,R,R,222,192,44,76,7,2,7,0,23,18,0,29,6,9,1,2,0
1972,R,beauj101,R,L,106,99,26,39,1,0,4,0,17,4,0,26,2,0,0,3,0
1972,R,beauj101,R,R,25,21,3,6,0,0,1,0,2,3,1,7,0,1,0,0,0
1972,R,beckg101,R,L,135,126,33,43,7,0,1,0,9,5,0,4,5,1,3,0,0
1972,R,beckg101,R,R,375,348,95,120,15,2,2,0,34,18,1,13,11,1,4,4,0
1972,R,beenf101,L,R,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1972,R,beenf101,R,L,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,belam101,R,L,97,93,21,31,4,0,2,0,10,2,0,10,2,0,1,1,0
1972,R,belam101,R,R,216,192,32,39,5,1,0,0,6,16,1,43,1,2,3,3,0
1972,R,bellb001,R,L,252,233,61,88,10,1,5,0,12,18,5,14,3,0,1,0,0
1972,R,bellb001,R,R,253,233,58,81,11,0,4,1,24,16,3,15,2,3,0,1,0
1972,R,bellj101,L,R,10,9,1,1,0,0,0,0,0,0,0,7,0,0,1,0,0
1972,R,bellj101,R,L,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1972,R,bencj101,R,L,198,147,39,84,3,0,14,1,39,45,11,22,4,1,0,5,0
1972,R,bencj101,R,R,455,391,106,207,19,2,26,0,86,55,12,62,14,1,0,7,1
1972,R,benij001,R,L,35,34,11,16,3,1,0,0,2,0,0,2,0,0,0,1,0
1972,R,benij001,R,R,73,65,13,17,1,0,1,0,6,7,0,9,2,0,0,1,0
1972,R,berrk101,R,L,169,149,46,66,6,1,4,0,13,13,2,15,3,1,5,1,0
1972,R,berrk101,R,R,290,260,72,88,9,2,1,0,26,22,0,32,1,1,7,0,0
1972,R,bevak001,R,L,28,26,3,6,0,0,1,0,1,2,1,6,0,0,0,0,0
1972,R,bevak001,R,R,10,9,1,1,0,0,0,0,0,1,0,4,1,0,0,0,0
1972,R,bibbj001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,bibbj001,R,R,11,7,1,1,0,0,0,0,0,2,0,2,0,0,2,0,0
1972,R,biitl101,L,L,88,78,14,19,3,1,0,0,5,5,0,10,2,2,2,1,0
1972,R,biitl101,L,R,334,304,85,109,15,0,3,0,26,24,5,27,5,0,4,2,0
1972,R,billd101,R,L,195,177,48,57,6,0,1,0,21,15,3,27,4,1,0,2,0
1972,R,billd101,R,R,313,292,71,94,9,1,4,0,37,14,2,51,9,1,2,4,0
1972,R,billj101,R,L,17,15,3,4,1,0,0,0,2,0,0,7,0,0,2,0,0
1972,R,billj101,R,R,61,56,2,2,0,0,0,0,0,2,0,22,1,0,3,0,0
1972,R,blaip101,R,L,177,167,38,64,8,3,4,0,18,7,0,17,10,0,1,2,0
1972,R,blaip101,R,R,337,310,73,107,12,5,4,0,31,18,0,61,6,0,4,5,0
1972,R,bland101,R,L,7,5,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0
1972,R,bland101,R,R,18,15,5,6,1,0,0,0,2,2,0,2,0,0,0,1,0
1972,R,blanl101,R,L,43,39,9,13,4,0,0,0,3,3,0,7,1,0,0,1,0
1972,R,blanl101,R,R,51,46,19,23,1,0,1,0,4,4,0,5,2,0,1,0,0
1972,R,blass101,R,L,26,23,4,5,1,0,0,0,0,0,0,9,1,0,3,0,0
1972,R,blass101,R,R,70,59,11,12,1,0,0,0,3,2,0,13,0,0,9,0,0
1972,R,blasw101,L,R,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
1972,R,blats101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
