YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2012,R,aardd001,empty,4,3,1,4,0,0,1,0,1,1,0,1,0,0,0,0,0
2012,R,aardd001,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,R,abadf001,empty,103,93,29,51,8,1,4,0,4,8,0,12,0,2,0,0,0
2012,R,abadf001,loaded,6,6,2,2,0,0,0,0,3,0,0,1,1,0,0,0,0
2012,R,abadf001,menon,105,90,28,42,6,1,2,0,28,11,1,26,4,1,2,1,0
2012,R,abadf001,scoring,70,60,22,33,5,0,2,0,26,7,1,17,3,1,1,1,0
2012,R,accaj001,empty,77,70,22,43,10,1,3,0,3,7,0,16,0,0,0,0,0
2012,R,accaj001,loaded,6,5,1,1,0,0,0,0,2,0,0,1,1,0,0,1,0
2012,R,accaj001,menon,85,71,20,24,4,0,0,0,18,9,1,13,5,0,1,4,0
2012,R,accaj001,scoring,66,54,15,18,3,0,0,0,18,7,1,10,2,0,1,4,0
2012,R,aceva001,empty,203,184,39,59,11,0,3,0,3,16,0,48,0,3,0,0,0
2012,R,aceva001,loaded,7,5,2,3,1,0,0,0,5,0,0,1,0,0,0,2,0
2012,R,aceva001,menon,158,131,41,74,7,1,8,0,50,15,2,27,4,3,2,7,0
2012,R,aceva001,scoring,94,74,26,45,5,1,4,0,41,11,2,14,1,2,0,7,0
2012,R,acosm001,empty,111,99,26,37,2,0,3,0,3,11,0,30,0,1,0,0,0
2012,R,acosm001,loaded,7,6,2,5,0,0,1,1,8,1,0,1,0,0,0,0,0
2012,R,acosm001,menon,105,86,22,36,2,0,4,1,29,14,1,16,3,2,1,2,0
2012,R,acosm001,scoring,61,49,13,24,2,0,3,1,27,8,1,10,1,2,0,2,0
2012,R,adamm001,empty,107,97,29,46,5,0,4,0,4,9,0,25,0,1,0,0,0
2012,R,adamm001,loaded,10,10,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0
2012,R,adamm001,menon,121,111,27,34,7,0,0,0,16,8,1,20,5,2,0,0,0
2012,R,adamm001,scoring,83,76,17,22,5,0,0,0,16,6,1,17,4,1,0,0,0
2012,R,adcon001,empty,74,64,21,31,4,0,2,0,2,9,0,11,0,1,0,0,0
2012,R,adcon001,loaded,3,2,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0
2012,R,adcon001,menon,74,67,16,25,3,0,2,0,13,4,2,11,4,0,1,2,0
2012,R,adcon001,scoring,41,36,8,12,1,0,1,0,11,3,2,4,3,0,0,2,0
2012,D,affej001,empty,8,7,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0
2012,L,affej001,empty,11,10,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2012,R,affej001,empty,152,145,26,36,5,1,1,0,1,6,0,44,0,1,0,0,0
2012,W,affej001,empty,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012,R,affej001,loaded,13,10,2,2,0,0,0,0,6,3,0,2,1,0,0,0,0
2012,D,affej001,menon,8,7,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0
2012,L,affej001,menon,6,6,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2012,R,affej001,menon,115,92,31,41,8,1,0,0,23,17,1,13,7,2,4,0,0
2012,W,affej001,menon,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,D,affej001,scoring,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2012,L,affej001,scoring,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,R,affej001,scoring,83,66,22,30,6,1,0,0,23,13,1,9,5,1,3,0,0
2012,R,albaj001,empty,8,7,3,7,1,0,1,0,1,0,0,1,0,1,0,0,0
2012,R,albaj001,menon,7,6,2,3,1,0,0,0,2,0,0,1,0,0,0,1,0
2012,R,albaj001,scoring,5,4,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2012,R,albem001,empty,137,123,20,33,1,0,4,0,4,13,0,28,0,1,0,0,0
2012,R,albem001,loaded,16,12,5,5,0,0,0,0,10,1,0,0,4,1,0,2,0
2012,R,albem001,menon,104,91,26,42,1,0,5,0,29,9,3,16,9,1,1,2,0
2012,R,albem001,scoring,70,60,17,24,1,0,2,0,23,7,3,14,5,1,0,2,0
