YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1971,L,alleg101,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,bands101,5,12,11,4,9,2,0,1,0,1,1,0,0,1,0,0,0,0
1971,L,barrj101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,belam101,6,11,8,2,2,0,0,0,0,1,3,1,2,0,0,0,0,0
1971,L,blaip101,8,9,9,3,4,1,0,0,0,2,0,0,3,0,0,0,0,0
1971,L,blass101,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1971,L,blefc101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,bluev001,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1971,L,bondb101,9,10,8,2,2,0,0,0,0,0,2,0,4,0,0,0,0,0
1971,L,bufod101,7,9,7,3,5,0,1,0,0,0,2,0,1,0,0,0,0,0
1971,L,campb101,6,12,12,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,cashd101,4,19,19,8,10,2,0,0,0,1,0,0,1,0,0,0,0,0
1971,L,clemr101,9,19,18,6,6,0,0,0,0,4,1,0,6,0,0,0,0,0
1971,L,cling101,8,3,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
1971,L,cuelm101,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,L,cumbj101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1971,L,davav101,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,davit103,3,8,7,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1971,L,davit103,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,dietd101,2,17,15,1,1,0,0,0,0,0,2,0,5,1,0,0,0,0
1971,L,dufff101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,duncd101,2,6,6,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0
1971,L,ellid101,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,L,epstm101,3,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,L,epstm101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,etcha101,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,etcha101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,fuent101,4,18,16,5,9,1,0,1,0,2,1,0,3,0,0,1,0,0
1971,L,galla101,5,11,10,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0
1971,L,giusd101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,greed102,4,9,7,2,2,0,0,0,0,0,1,1,1,1,0,1,0,0
1971,L,hartj102,5,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,L,hartj102,11,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,L,hebnr001,5,17,16,5,12,1,0,2,0,5,0,0,3,0,1,0,0,0
1971,L,hebnr001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,hegam101,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,hende103,2,6,4,2,5,0,0,1,0,2,1,1,1,0,0,0,1,0
1971,L,hendk101,7,18,16,5,6,1,0,0,0,2,2,0,1,0,0,0,0,0
1971,L,hernj102,6,13,13,3,3,0,0,0,0,1,0,0,4,0,0,0,0,0
1971,L,huntj101,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,jackr001,9,12,12,4,11,1,0,2,0,2,0,0,1,0,0,0,0,0
1971,L,johnb103,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,johnd105,4,13,10,3,5,2,0,0,0,0,3,0,1,0,0,0,0,0
1971,L,kingd001,9,8,7,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
1971,L,kingd001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,kisob001,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,lanih101,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,manga101,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,manga101,8,8,8,2,5,1,1,0,0,2,0,0,1,1,0,0,0,0
1971,L,marij101,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,may-m001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,maysw101,8,18,15,4,9,2,0,1,0,3,3,0,3,0,0,0,0,0
1971,L,mazeb101,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,mccow101,3,18,14,6,12,0,0,2,0,6,4,3,2,1,0,0,0,0
1971,L,mcnad102,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,millb106,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,mondr001,8,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1971,L,mottc101,11,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1971,L,oliva001,8,12,11,2,5,0,0,1,0,5,1,0,3,0,0,0,0,0
1971,L,oliva001,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,pagaj101,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,palmj001,1,5,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1971,L,perrg101,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
1971,L,poweb101,3,13,10,3,9,0,0,2,0,3,3,0,3,0,0,0,0,0
1971,L,rettm101,7,4,4,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0
1971,L,rettm101,8,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,robeb101,3,16,16,7,20,1,0,4,0,6,0,0,2,0,0,0,0,0
1971,L,robib104,5,11,11,4,8,1,0,1,0,3,0,0,1,1,0,0,0,0
1971,L,robif103,9,13,12,1,2,1,0,0,0,1,1,0,4,0,0,0,0,0
1971,L,rudij101,7,8,7,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1971,L,sangm101,2,16,15,4,4,0,0,0,0,1,1,0,1,0,0,0,0,0
1971,L,segud101,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,speic001,6,15,14,5,9,1,0,1,0,1,1,0,1,0,0,0,0,0
1971,L,starw101,7,17,14,0,0,0,0,0,0,0,2,2,6,0,1,0,0,0
1971,L,tenag101,2,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1971,R,aaroh101,3,306,266,93,186,8,2,27,0,62,37,13,29,5,0,0,3,0
