YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2010,D,arrob001,R,L,15,14,3,3,0,0,0,0,2,1,0,2,1,0,0,0,0
2010,D,arrob001,R,R,9,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,D,bailh001,R,L,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,bailh001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2010,D,bakes002,R,L,6,6,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,D,bakes002,R,R,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,balfg001,R,L,3,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
2010,D,balfg001,R,R,9,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,D,benoj001,R,L,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,benoj001,R,R,7,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2010,D,brayb001,L,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,brayb001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,bumgm001,L,L,9,7,3,6,0,0,1,0,2,1,0,1,0,0,0,1,0
2010,D,bumgm001,L,R,17,17,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0
2010,D,cainm001,R,L,17,16,4,4,0,0,0,0,1,1,0,5,1,0,0,0,0
2010,D,cainm001,R,R,11,10,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0
2010,D,cappm001,R,L,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,D,cappm001,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,chapa001,L,L,5,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2010,D,chapa001,L,R,6,6,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2010,D,choar001,L,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,contj002,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,craij001,R,L,2,2,2,5,0,0,1,0,2,0,0,0,0,0,0,0,0
2010,D,craij001,R,R,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,cuetj001,R,L,15,13,3,6,0,0,1,0,1,1,0,1,0,0,1,0,0
2010,D,cuetj001,R,R,7,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,D,daviw001,R,L,7,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
2010,D,daviw001,R,R,17,16,7,11,1,0,1,0,1,1,0,5,1,0,0,0,0
2010,D,duenb001,L,L,5,4,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0
2010,D,duenb001,L,R,12,12,5,9,1,0,1,0,4,0,0,1,0,0,0,0,0
2010,D,dunnm002,L,L,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,D,dunnm002,L,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,durbc001,R,R,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,D,farnk001,R,L,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010,D,farnk001,R,R,4,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2010,D,felin001,R,L,8,6,2,5,0,0,1,0,2,2,0,2,0,0,0,0,0
2010,D,felin001,R,R,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,D,fuenb001,L,L,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,fuenb001,L,R,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,garcj002,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,garcj002,R,R,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,garzm001,R,L,7,7,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0
2010,D,garzm001,R,R,17,15,3,6,0,0,1,0,2,2,0,2,1,0,0,0,0
2010,D,guerm001,R,L,6,4,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0
2010,D,guerm001,R,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D,hallr001,R,L,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,D,hallr001,R,R,21,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2010,D,hamec001,L,L,7,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2010,D,hamec001,L,R,24,24,4,5,1,0,0,0,0,0,0,8,0,0,0,0,0
2010,D,hanst001,R,L,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2010,D,hanst001,R,R,11,10,5,9,1,0,1,0,4,1,0,1,0,0,0,0,0
2010,D,holld003,L,L,13,12,2,2,0,0,0,0,0,1,0,3,1,0,0,0,0
2010,D,holld003,L,R,6,6,4,8,1,0,1,0,2,0,0,1,0,0,0,0,0
2010,D,hudst001,R,L,13,12,2,4,0,1,0,0,0,1,0,3,0,0,0,0,0
2010,D,hudst001,R,R,16,13,2,2,0,0,0,0,0,3,0,2,1,0,0,0,0
2010,D,hughp001,R,L,15,14,3,3,0,0,0,0,0,1,0,3,1,0,0,0,0
2010,D,hughp001,R,R,10,10,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,D,huntt002,R,L,14,14,4,7,1,1,0,0,1,0,0,6,1,0,0,0,0
2010,D,huntt002,R,R,4,4,2,4,2,0,0,0,1,0,0,1,0,0,0,0,0
2010,D,kimbc001,R,L,6,5,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
2010,D,kimbc001,R,R,7,7,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2010,D,lee-c003,L,L,16,16,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0
