YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2015,R,aardd001,empty,66,60,12,24,3,0,3,0,3,6,0,21,0,0,0,0,0
2015,R,aardd001,loaded,6,4,0,0,0,0,0,0,3,0,0,2,0,0,0,1,1
2015,R,aardd001,menon,63,52,13,26,4,0,3,0,17,8,3,14,4,1,0,1,1
2015,R,aardd001,scoring,39,31,9,21,3,0,3,0,16,6,3,8,1,0,0,1,1
2015,R,abadf001,empty,103,98,25,50,3,2,6,0,6,5,0,28,0,0,0,0,0
2015,R,abadf001,loaded,8,8,2,3,1,0,0,0,3,0,0,4,0,0,0,0,0
2015,R,abadf001,menon,102,81,20,38,3,0,5,0,24,14,3,17,1,1,3,3,0
2015,R,abadf001,scoring,68,53,12,24,3,0,3,0,20,11,3,15,1,1,0,3,0
2015,R,achta001,empty,33,30,6,7,1,0,0,0,0,3,0,7,0,0,0,0,0
2015,R,achta001,loaded,2,2,1,4,0,0,1,1,4,0,0,1,0,0,0,0,0
2015,R,achta001,menon,25,22,6,18,0,0,4,1,12,3,1,7,1,0,0,0,0
2015,R,achta001,scoring,12,11,5,14,0,0,3,1,10,1,1,3,0,0,0,0,0
2015,R,adama001,empty,69,64,16,27,5,0,2,0,2,5,0,11,0,0,0,0,0
2015,R,adama001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2015,R,adama001,menon,80,70,21,30,5,2,0,0,16,8,0,12,3,0,2,0,0
2015,R,adama001,scoring,46,41,13,19,4,1,0,0,14,5,0,9,2,0,0,0,0
2015,R,adcon001,empty,48,40,8,15,2,1,1,0,1,7,0,9,0,1,0,0,0
2015,R,adcon001,loaded,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2015,R,adcon001,menon,35,28,7,16,3,0,2,0,11,5,0,4,0,0,1,1,0
2015,R,adcon001,scoring,26,21,5,13,2,0,2,0,11,4,0,4,0,0,0,1,0
2015,R,affej001,empty,90,80,22,39,2,0,5,0,5,9,0,9,0,1,0,0,0
2015,R,affej001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,R,affej001,menon,73,67,21,28,4,0,1,0,17,5,2,12,4,1,0,0,0
2015,R,affej001,scoring,48,43,15,19,1,0,1,0,16,4,2,6,2,1,0,0,0
2015,R,albea001,empty,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,R,albea001,menon,5,4,1,4,0,0,1,0,3,1,0,1,0,0,0,0,0
2015,R,albea001,scoring,3,2,1,4,0,0,1,0,3,1,0,1,0,0,0,0,0
2015,R,albem001,empty,68,65,18,26,2,0,2,0,2,2,0,15,0,1,0,0,0
2015,R,albem001,loaded,5,4,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0
2015,R,albem001,menon,81,71,13,18,2,0,1,0,11,7,2,13,4,0,0,3,0
2015,R,albem001,scoring,57,49,7,8,1,0,0,0,8,5,2,11,0,0,0,3,0
2015,R,albua001,empty,136,123,31,37,6,0,0,0,0,12,0,33,0,1,0,0,0
2015,R,albua001,loaded,7,7,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0
2015,R,albua001,menon,135,111,32,50,4,1,4,0,28,21,3,25,5,0,1,2,0
2015,R,albua001,scoring,92,76,20,32,1,1,3,0,24,13,3,16,4,0,1,2,0
2015,R,alexs001,empty,14,11,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0
2015,R,alexs001,menon,11,10,4,4,0,0,0,0,3,1,0,1,2,0,0,0,0
2015,R,alexs001,scoring,6,6,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0
2015,R,allec002,empty,157,145,26,39,10,0,1,0,1,11,0,63,0,1,0,0,0
2015,R,allec002,loaded,14,13,4,5,1,0,0,0,7,0,0,2,0,0,0,1,0
2015,R,allec002,menon,129,111,30,39,6,0,1,0,26,14,2,36,5,1,1,2,0
2015,R,allec002,scoring,91,77,22,28,3,0,1,0,24,12,2,23,4,0,0,2,0
2015,R,almom001,empty,27,20,3,9,0,0,2,0,2,6,0,5,0,1,0,0,0
2015,R,almom001,menon,14,13,4,10,0,0,2,0,4,1,0,5,0,0,0,0,0
2015,R,almom001,scoring,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2015,R,alvad001,empty,10,10,3,6,0,0,1,0,1,0,0,2,0,0,0,0,0
2015,R,alvad001,menon,9,5,2,5,0,0,1,0,3,1,0,0,0,2,1,0,0
2015,R,alvad001,scoring,6,3,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0
2015,R,alvah001,empty,53,51,14,17,3,0,0,0,0,2,0,5,0,0,0,0,0
2015,R,alvah001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,R,alvah001,menon,49,39,14,20,3,0,1,0,14,5,1,4,1,0,4,1,0
2015,R,alvah001,scoring,35,27,9,14,2,0,1,0,14,4,1,3,0,0,3,1,0
2015,R,alvaj003,empty,155,141,25,38,5,1,2,0,2,10,0,36,0,4,0,0,0
2015,R,alvaj003,loaded,11,10,2,2,0,0,0,0,4,0,0,2,1,0,0,1,0
2015,R,alvaj003,menon,128,113,33,48,6,0,3,0,33,13,4,23,7,1,0,1,0
2015,R,alvaj003,scoring,84,73,25,37,6,0,2,0,31,10,4,14,2,0,0,1,0
2015,R,alvar001,empty,45,38,10,24,2,0,4,0,4,7,0,9,0,0,0,0,0
2015,R,alvar001,loaded,3,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0
2015,R,alvar001,menon,55,47,17,30,4,0,3,0,22,6,1,14,0,0,0,2,0
2015,R,alvar001,scoring,36,32,12,23,2,0,3,0,21,2,1,11,0,0,0,2,0
2015,R,amara001,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,R,amara001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,D,andeb004,empty,7,7,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,R,andeb004,empty,451,420,113,170,18,3,11,0,11,30,0,72,0,1,0,0,0
2015,D,andeb004,loaded,3,3,1,2,1,0,0,0,3,0,0,1,0,0,0,0,0
2015,R,andeb004,loaded,12,11,5,8,0,0,1,1,11,1,0,1,1,0,0,0,0
2015,D,andeb004,menon,9,9,5,9,1,0,1,0,6,0,0,2,0,0,0,0,0
