YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1992,R,abbok001,empty,18,18,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1992,R,abbok001,menon,18,11,2,3,1,0,0,0,2,1,0,5,0,0,6,0,0
1992,R,abbok001,scoring,9,7,2,3,1,0,0,0,2,1,0,1,0,0,1,0,0
1992,R,abnes001,empty,121,115,26,35,4,1,1,0,1,3,0,22,0,3,0,0,0
1992,R,abnes001,loaded,6,5,2,2,0,0,0,0,4,0,0,1,1,0,0,1,0
1992,R,abnes001,menon,107,93,32,38,6,0,0,0,15,9,2,13,3,0,2,3,0
1992,R,abnes001,scoring,64,53,15,18,3,0,0,0,15,7,2,8,1,0,1,3,0
1992,R,afent001,empty,20,17,3,5,0,1,0,0,0,3,0,9,0,0,0,0,0
1992,R,afent001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,R,afent001,menon,20,17,3,6,1,1,0,0,4,2,0,3,0,0,1,0,0
1992,R,afent001,scoring,15,13,2,3,1,0,0,0,3,2,0,3,0,0,0,0,0
1992,R,agosj001,empty,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1992,R,agosj001,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,R,alexm001,empty,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,R,alexm001,menon,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1992,R,alexm001,scoring,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1992,R,alicl001,empty,177,156,37,56,5,4,2,0,2,19,0,24,0,2,0,0,0
1992,R,alicl001,loaded,6,4,1,2,1,0,0,0,6,0,0,0,0,1,0,1,0
1992,R,alicl001,menon,125,109,28,46,4,7,0,0,30,8,1,16,5,2,2,4,0
1992,R,alicl001,scoring,86,71,16,25,3,3,0,0,25,7,1,13,2,2,2,4,0
1992,R,allaa001,empty,14,14,6,7,1,0,0,0,0,0,0,2,0,0,0,0,0
1992,R,allaa001,menon,14,11,2,2,0,0,0,0,0,1,0,0,1,0,2,0,0
1992,R,allaa001,scoring,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1992,L,alomr001,empty,13,12,7,11,1,0,1,0,1,1,0,0,0,0,0,0,0
1992,R,alomr001,empty,373,326,94,126,16,5,2,0,2,44,0,33,0,3,0,0,0
1992,W,alomr001,empty,21,19,4,5,1,0,0,0,0,2,0,3,0,0,0,0,0
1992,R,alomr001,loaded,10,9,4,4,0,0,0,0,9,1,0,0,0,0,0,0,0
1992,L,alomr001,menon,15,14,4,7,0,0,1,0,3,1,0,1,2,0,0,0,0
1992,R,alomr001,menon,298,245,83,118,11,3,6,0,74,43,5,19,8,2,6,2,0
1992,W,alomr001,menon,6,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1992,L,alomr001,scoring,7,7,2,5,0,0,1,0,3,0,0,1,0,0,0,0,0
1992,R,alomr001,scoring,177,147,52,76,8,2,4,0,68,22,5,12,1,2,4,2,0
1992,W,alomr001,scoring,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,R,aloms001,empty,181,170,51,64,13,0,0,0,0,9,0,19,0,2,0,0,0
1992,R,aloms001,loaded,9,9,5,10,2,0,1,1,12,0,0,1,0,0,0,0,0
1992,R,aloms001,menon,139,129,24,33,3,0,2,1,26,4,3,13,7,3,3,0,0
1992,R,aloms001,scoring,71,65,15,20,2,0,1,1,24,3,3,9,1,1,2,0,0
1992,R,aloum001,empty,193,179,49,75,15,1,3,0,3,14,0,29,0,0,0,0,0
1992,R,aloum001,loaded,8,8,1,4,0,0,1,1,5,0,0,1,1,0,0,0,0
1992,R,aloum001,menon,184,162,47,80,13,1,6,1,53,11,0,17,5,1,5,5,0
1992,R,aloum001,scoring,134,113,33,58,8,1,5,1,47,11,0,14,3,1,4,5,0
1992,R,amarr001,empty,62,57,15,17,2,0,0,0,0,5,0,12,0,0,0,0,0
