YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2008,R,aardd001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,R,aberr001,empty,34,33,10,19,3,0,2,0,2,0,0,14,0,1,0,0,0
2008,R,aberr001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2008,R,aberr001,menon,26,22,7,9,2,0,0,0,3,1,0,9,0,1,1,1,0
2008,R,aberr001,scoring,9,7,3,3,0,0,0,0,3,1,0,2,0,0,0,1,0
2008,R,abreb001,empty,354,319,88,130,15,3,7,0,7,34,0,63,0,1,0,0,0
2008,R,abreb001,loaded,19,18,8,15,1,0,2,2,24,1,0,1,0,0,0,0,0
2008,R,abreb001,menon,330,290,92,157,24,1,13,2,93,39,2,46,14,0,0,1,0
2008,R,abreb001,scoring,191,169,50,76,12,1,4,2,67,21,2,31,4,0,0,1,0
2008,R,acosm001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,R,acosm001,menon,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,R,acosm001,scoring,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,R,adamm001,empty,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,R,affej001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,R,aguic001,empty,7,6,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2008,R,aguic001,menon,8,6,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0
2008,R,aguic001,scoring,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,R,alfoe002,empty,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,R,alfoe002,loaded,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,R,alfoe002,menon,7,7,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0
2008,R,alfoe002,scoring,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2008,R,aloum001,empty,30,30,5,6,1,0,0,0,0,0,0,3,0,0,0,0,0
2008,R,aloum001,loaded,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2008,R,aloum001,menon,24,19,12,13,1,0,0,0,9,2,0,1,1,2,0,1,0
2008,R,aloum001,scoring,13,10,6,7,1,0,0,0,9,2,0,1,0,0,0,1,0
2008,R,ambrc001,empty,30,26,6,6,0,0,0,0,0,4,0,11,0,0,0,0,0
2008,R,ambrc001,menon,18,15,2,3,1,0,0,0,0,3,0,4,0,0,0,0,0
2008,R,ambrc001,scoring,12,10,1,1,0,0,0,0,0,2,0,4,0,0,0,0,0
2008,R,ameza001,empty,196,190,48,65,8,3,1,0,1,6,0,30,0,0,0,0,0
2008,R,ameza001,loaded,14,14,3,6,1,1,0,0,9,0,0,2,0,0,0,0,0
2008,R,ameza001,menon,141,121,34,49,5,2,2,0,31,13,1,17,6,3,4,0,0
2008,R,ameza001,scoring,86,74,21,35,4,2,2,0,31,9,1,13,2,2,1,0,0
2008,D,andeb003,empty,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008,R,andeb003,empty,109,104,25,45,8,0,4,0,4,5,0,23,0,0,0,0,0
2008,R,andeb003,loaded,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2008,D,andeb003,menon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,R,andeb003,menon,84,77,17,34,5,0,4,0,22,5,0,22,2,0,2,0,0
2008,R,andeb003,scoring,54,49,11,19,5,0,1,0,16,4,0,14,0,0,1,0,0
2008,D,andeg001,empty,12,12,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,R,andeg001,empty,335,322,78,112,15,2,5,0,5,12,0,48,0,1,0,0,0
2008,R,andeg001,loaded,21,18,5,6,1,0,0,0,12,1,0,5,2,0,0,2,0
2008,D,andeg001,menon,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2008,R,andeg001,menon,258,235,85,129,12,1,10,0,79,17,6,29,11,0,0,6,0
2008,D,andeg001,scoring,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2008,R,andeg001,scoring,147,130,44,54,7,0,1,0,58,11,6,19,4,0,0,6,0
2008,R,andej004,empty,86,81,23,37,6,1,2,0,2,4,0,21,0,1,0,0,0
2008,R,andej004,loaded,3,3,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0
2008,R,andej004,menon,60,55,17,21,1,0,1,0,10,4,2,12,1,0,1,0,0
2008,R,andej004,scoring,37,33,9,9,0,0,0,0,8,3,2,8,0,0,1,0,0
2008,R,andem003,empty,87,83,22,30,5,0,1,0,1,4,0,17,0,0,0,0,0
2008,R,andem003,loaded,7,7,1,1,0,0,0,0,4,0,0,2,0,0,0,0,0
2008,R,andem003,menon,64,55,7,8,1,0,0,0,9,5,0,10,2,0,2,2,0
2008,R,andem003,scoring,42,35,3,4,1,0,0,0,9,4,0,5,2,0,1,2,0
2008,R,andir001,empty,39,36,5,9,1,0,1,0,1,3,0,15,0,0,0,0,0
2008,R,andir001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,R,andir001,menon,29,27,8,12,1,0,1,0,8,1,0,8,1,0,1,0,0
2008,R,andir001,scoring,16,14,5,6,1,0,0,0,6,1,0,3,1,0,1,0,0
2008,R,ankir001,empty,218,195,53,113,11,2,15,0,15,19,0,39,0,4,0,0,0
2008,R,ankir001,loaded,13,12,3,3,0,0,0,0,6,0,0,4,1,1,0,0,0
2008,R,ankir001,menon,245,218,56,96,10,0,10,0,56,23,3,61,8,1,0,3,0
2008,R,ankir001,scoring,145,131,35,65,6,0,8,0,50,10,3,36,2,1,0,3,0
2008,R,antom001,empty,37,33,8,9,1,0,0,0,0,2,0,6,0,2,0,0,0
2008,R,antom001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
