YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2014,D,adamm002,elbes001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,adamm002,greiz001,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,adamm002,kersc001,6,6,2,5,0,0,1,0,4,0,0,1,1,0,0,0,0
2014,D,adamm002,leagb001,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014,D,adamm002,ryu-h001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,adamm002,wilsb001,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2014,D,aokin001,jepsk001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,D,aokin001,morim002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aokin001,salaf001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aokin001,santh001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,aokin001,shoem001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aokin001,smitj002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aokin001,streh001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aokin001,weavj003,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,aokin001,wilsc004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,avila001,chenw001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,avila001,gausk001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,avila001,huntt002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,avila001,milla002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,avila001,norrb001,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,avila001,tillc001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,aybae001,collt001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,D,aybae001,daviw001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aybae001,finnb001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,D,aybae001,hollg001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,aybae001,shiej002,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aybae001,vargj001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,aybae001,venty001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,beckg001,collt001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,D,beckg001,hollg001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,beltb001,blevj001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,beltb001,clipt001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,beltb001,fistd001,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,beltb001,gonzg003,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,beltb001,roart001,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2014,D,beltb001,sorir001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,beltb001,stamc001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,beltb001,stord001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,beltb001,stras001,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,D,beltb001,thorm001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,beltb001,zimmj003,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,blang001,blevj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,blang001,clipt001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,blang001,fistd001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,blang001,gonzg003,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2014,D,blang001,roart001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
