YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1972,L,alleg101,6,18,16,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
1972,L,aloum101,9,23,21,8,12,4,0,0,0,2,0,0,2,1,1,1,0,0
1972,L,bands101,5,22,20,4,4,0,0,0,0,0,0,0,3,0,0,2,0,0
1972,L,bencj101,2,20,18,6,12,1,1,1,0,2,1,0,3,0,0,0,1,0
1972,L,billj101,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,blass101,1,6,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1972,L,bluev001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,briln101,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,brine101,6,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,browg101,11,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,browi101,3,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1972,L,campb101,6,9,7,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0
1972,L,cashd101,4,19,19,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0
1972,L,cashn101,3,17,14,4,7,0,0,1,0,2,2,0,3,0,0,1,0,0
1972,L,cashn101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,chand101,6,17,16,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0
1972,L,clemr101,9,20,17,4,8,1,0,1,0,2,3,1,5,0,0,0,0,0
1972,L,cling101,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,L,colej102,1,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1972,L,concd001,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,concd001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,cullt101,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,davav101,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1972,L,duncd101,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,duncd101,11,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1972,L,ellid101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,epstm101,3,21,16,3,6,0,0,1,0,1,4,0,5,0,1,0,0,0
1972,L,fingr001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,freeb103,2,13,12,3,7,1,0,1,0,3,0,0,1,0,0,1,0,0
1972,L,frymw101,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,geroc101,9,20,20,2,5,0,0,1,0,1,0,0,2,0,0,0,0,0
1972,L,giusd101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,greed102,4,8,8,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
1972,L,grimr101,1,4,4,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
1972,L,gulld101,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1972,L,haguj101,11,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1972,L,hallt101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hallt102,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hebnr001,5,18,16,3,4,1,0,0,0,1,1,1,3,0,1,0,0,0
1972,L,hegam101,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hendg001,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,L,hendg001,11,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
