YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1983,L,ayalb001,agosj001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1983,L,bainh001,boddm001,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1983,L,bainh001,davis001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,bainh001,flanm001,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1983,L,bainh001,martt001,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,L,bainh001,mcgrs001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,bainh001,stews001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,baked002,carls001,7,6,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0
1983,L,baked002,dennj001,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1983,L,baked002,hudsc001,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,baked002,reedr001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,brocg001,dennj001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,L,brocg001,holla001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,brocg001,hudsc001,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1983,L,brocg001,reedr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,bumba001,dotsr001,3,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
1983,L,bumba001,hoytl001,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,L,bumba001,tidrd001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,L,carls001,honer001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1983,L,carls001,reusj001,5,4,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0
1983,L,cruzj002,boddm001,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1983,L,cruzj002,davis001,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
