YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1973,R,abbog001,empty,50,47,10,19,1,1,2,0,2,3,0,4,0,0,0,0,0
1973,R,abbog001,menon,29,24,6,11,2,0,1,0,6,4,0,2,0,0,0,1,0
1973,R,abbog001,scoring,15,12,3,7,1,0,1,0,6,2,0,1,0,0,0,1,0
1973,R,acosc101,empty,186,160,34,50,4,0,4,0,4,22,0,26,0,4,0,0,0
1973,R,acosc101,loaded,17,15,3,7,1,0,1,1,11,1,0,2,0,0,0,1,0
1973,R,acosc101,menon,209,181,32,49,3,1,4,1,34,17,3,34,4,3,6,2,0
1973,R,acosc101,scoring,126,104,19,26,2,1,1,1,28,15,3,22,1,2,3,2,0
1973,R,akerj102,empty,129,119,35,54,5,1,4,0,4,8,0,14,0,2,0,0,0
1973,R,akerj102,loaded,11,11,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0
1973,R,akerj102,menon,152,128,41,57,4,0,4,0,37,15,6,11,10,0,8,1,0
1973,R,akerj102,scoring,90,79,25,32,1,0,2,0,30,10,6,7,5,0,0,1,0
1973,R,albuv101,empty,45,35,5,6,1,0,0,0,0,10,0,6,0,0,0,0,0
1973,R,albuv101,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,R,albuv101,menon,51,42,8,12,1,0,1,0,8,9,2,7,5,0,0,0,0
1973,R,albuv101,scoring,33,26,5,9,1,0,1,0,8,7,2,5,2,0,0,0,0
1973,L,alexd001,empty,9,8,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
1973,R,alexd001,empty,442,408,99,159,14,2,14,0,14,30,0,40,0,4,0,0,0
1973,R,alexd001,loaded,9,8,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
1973,L,alexd001,menon,7,6,3,5,0,1,0,0,3,0,0,0,1,0,1,0,0
1973,R,alexd001,menon,284,247,70,102,13,2,5,0,58,22,5,23,23,3,7,5,0
1973,L,alexd001,scoring,3,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1973,R,alexd001,scoring,160,136,38,60,5,1,5,0,52,15,5,13,8,2,2,5,0
1973,R,allel101,empty,82,62,18,21,1,1,0,0,0,19,0,7,0,1,0,0,0
1973,R,allel101,loaded,20,17,6,13,1,0,2,2,21,2,0,5,0,0,0,1,0
1973,R,allel101,menon,190,153,55,77,7,3,3,2,64,25,2,22,6,4,3,5,0
1973,R,allel101,scoring,133,106,41,61,5,3,3,2,63,18,2,17,4,3,1,5,0
1973,R,andrj101,empty,36,31,8,12,1,0,1,0,1,5,0,1,0,0,0,0,0
1973,R,andrj101,menon,44,37,8,17,1,1,2,0,11,6,1,4,3,0,1,0,0
1973,R,andrj101,scoring,31,26,7,13,1,1,1,0,9,5,1,3,1,0,0,0,0
1973,R,angen101,empty,5,4,2,4,0,1,0,0,0,1,0,2,0,0,0,0,0
1973,R,angen101,loaded,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1973,R,angen101,menon,15,7,0,0,0,0,0,0,2,6,0,1,0,0,1,1,0
1973,R,angen101,scoring,12,7,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0
1973,R,apodb101,empty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1973,R,apodb101,menon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1973,R,arlis101,empty,451,411,115,189,14,6,16,0,16,37,0,52,0,1,0,0,2
1973,R,arlis101,loaded,21,16,7,18,2,0,3,3,27,3,0,3,0,0,0,2,0
1973,R,arlis101,menon,343,291,81,122,11,0,10,3,81,35,7,46,19,0,9,8,0
1973,R,arlis101,scoring,182,145,44,72,7,0,7,3,70,27,7,30,4,0,2,8,0
1973,R,bahns101,empty,663,591,168,236,30,4,10,0,10,70,0,63,0,2,0,0,0
1973,R,bahns101,loaded,15,13,5,9,1,0,1,1,13,1,0,3,0,0,0,1,0
1973,R,bahns101,menon,554,487,122,180,18,5,10,1,100,47,2,57,33,3,9,8,0
1973,R,bahns101,scoring,312,276,64,95,11,4,4,1,83,23,2,40,8,2,3,8,0
1973,R,baldd101,empty,9,8,3,4,1,0,0,0,0,1,0,1,0,0,0,0,0
1973,R,baldd101,menon,14,11,4,7,3,0,0,0,3,3,1,0,1,0,0,0,0
1973,R,baldd101,scoring,9,6,2,3,1,0,0,0,2,3,1,0,0,0,0,0,0
1973,R,baned101,empty,72,66,15,23,5,0,1,0,1,2,0,12,0,4,0,0,0
1973,R,baned101,loaded,4,4,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0
1973,R,baned101,menon,50,45,11,14,1,1,0,0,7,4,1,5,4,0,1,0,0
1973,R,baned101,scoring,24,21,7,10,1,1,0,0,7,3,1,1,2,0,0,0,0
1973,R,banee101,empty,129,110,30,41,3,1,2,0,2,18,0,18,0,1,0,0,0
1973,R,banee101,loaded,6,5,4,5,1,0,0,0,10,0,0,0,1,0,0,1,0
1973,R,banee101,menon,139,120,32,48,7,0,3,0,33,12,0,24,6,1,2,4,0
1973,R,banee101,scoring,86,75,18,26,5,0,1,0,29,6,0,15,2,1,0,4,0
1973,R,barbs102,empty,183,171,46,56,8,1,0,0,0,11,0,26,0,1,0,0,0
1973,R,barbs102,loaded,19,16,5,12,1,0,2,2,19,1,0,4,1,0,0,2,0
1973,R,barbs102,menon,203,169,44,71,8,2,5,2,45,21,3,32,9,2,9,2,0
1973,R,barbs102,scoring,130,106,26,47,5,2,4,2,43,17,3,20,4,2,3,2,0
1973,R,barrj101,empty,559,528,145,216,18,4,15,0,15,26,0,53,0,5,0,0,0
1973,R,barrj101,loaded,10,5,1,1,0,0,0,0,6,2,0,0,0,0,0,3,0
1973,R,barrj101,menon,407,367,95,139,11,3,9,0,81,23,7,35,18,0,9,8,0
1973,R,barrj101,scoring,212,186,51,73,5,1,5,0,69,15,7,22,4,0,3,8,0
1973,R,beenf101,empty,207,195,50,72,10,0,4,0,4,12,0,30,0,0,0,0,0
1973,R,beenf101,loaded,13,11,1,2,1,0,0,0,4,0,0,4,0,0,0,2,0
1973,R,beenf101,menon,146,125,17,23,3,0,1,0,19,15,5,19,13,1,2,3,0
1973,R,beenf101,scoring,88,76,12,17,2,0,1,0,18,9,5,16,6,0,0,3,0
1973,R,bellj101,empty,450,409,104,154,15,4,9,0,9,37,0,28,0,4,0,0,0
1973,R,bellj101,loaded,18,16,4,7,0,0,1,1,12,1,0,2,1,0,0,1,0
1973,R,bellj101,menon,338,294,81,112,10,3,5,1,71,33,5,29,17,1,6,4,0
1973,R,bellj101,scoring,187,151,41,55,4,2,2,1,61,28,5,15,6,1,3,4,0
1973,R,bibbj001,empty,459,383,79,120,12,1,9,0,9,73,0,91,0,3,0,0,0
1973,R,bibbj001,loaded,16,15,5,7,2,0,0,0,11,0,0,4,1,0,0,1,0
1973,R,bibbj001,menon,377,309,61,99,13,2,7,0,63,50,6,76,15,5,7,6,0
1973,R,bibbj001,scoring,231,191,34,55,8,2,3,0,54,27,6,52,3,4,3,6,0
1973,L,billj101,empty,33,31,3,4,1,0,0,0,0,2,0,6,0,0,0,0,0
1973,R,billj101,empty,716,661,150,221,30,1,13,0,13,51,1,108,0,4,0,0,0
1973,L,billj101,loaded,2,2,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0
