YEAR,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2002,aberb001,empty,303,284,62,85,13,2,2,0,2,16,0,24,0,3,0,0,0
2002,aberb001,loaded,14,10,5,5,0,0,0,0,13,1,0,1,0,1,0,2,0
2002,aberb001,menon,201,179,50,59,5,2,0,0,38,9,0,22,8,3,8,2,0
2002,aberb001,scoring,132,113,34,39,3,1,0,0,36,9,0,16,1,2,6,2,0
2002,abreb001,empty,372,321,95,170,28,4,13,0,13,48,0,73,0,3,0,0,0
2002,abreb001,loaded,14,11,2,3,1,0,0,0,9,3,0,3,0,0,0,0,0
2002,abreb001,menon,313,251,81,128,22,2,7,0,72,56,9,44,11,0,0,6,0
2002,abreb001,scoring,188,144,45,80,15,1,6,0,67,38,9,33,3,0,0,6,0
2002,acevj002,empty,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2002,acevj002,menon,8,6,1,2,1,0,0,0,2,0,0,5,0,0,2,0,0
2002,acevj002,scoring,8,6,1,2,1,0,0,0,2,0,0,5,0,0,2,0,0
2002,adamt001,empty,15,13,1,1,0,0,0,0,0,2,0,6,0,0,0,0,0
2002,adamt001,loaded,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2002,adamt001,menon,19,12,1,1,0,0,0,0,1,1,0,7,1,0,6,0,0
2002,adamt001,scoring,13,9,1,1,0,0,0,0,1,1,0,5,1,0,3,0,0
2002,agbab001,empty,90,82,14,24,4,0,2,0,2,8,0,25,0,0,0,0,0
2002,agbab001,loaded,8,8,4,7,0,0,1,1,9,0,0,3,0,0,0,0,0
2002,agbab001,menon,81,72,21,29,2,0,2,1,25,8,1,15,5,0,0,1,0
2002,agbab001,scoring,55,48,16,24,2,0,2,1,25,6,1,10,2,0,0,1,0
2002,ainsk001,empty,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2002,ainsk001,menon,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,ainsk001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,alcai001,empty,20,20,6,12,0,0,2,0,2,0,0,5,0,0,0,0,0
2002,alcai001,menon,12,12,2,3,1,0,0,0,3,0,0,1,0,0,0,0,0
2002,alcai001,scoring,6,6,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2002,alfoa001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,alfoa001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2002,alfoa001,menon,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2002,alfoa001,scoring,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2002,alfoe001,empty,327,288,84,132,18,0,10,0,10,37,0,33,0,2,0,0,0
2002,alfoe001,loaded,8,7,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0
2002,alfoe001,menon,235,202,67,93,8,0,6,0,46,25,8,22,5,5,0,3,0
2002,alfoe001,scoring,123,103,34,46,6,0,2,0,38,16,8,9,1,1,0,3,0
2002,alicl001,empty,150,137,28,34,4,1,0,0,0,13,0,24,0,0,0,0,0
2002,alicl001,loaded,5,3,2,3,1,0,0,0,5,2,0,0,0,0,0,0,0
2002,alicl001,menon,123,100,26,35,4,1,1,0,23,19,1,10,5,1,3,0,0
2002,alicl001,scoring,77,61,17,24,4,0,1,0,22,13,1,7,0,1,2,0,0
2002,allec001,empty,4,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2002,allec001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,allec001,menon,7,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2002,allec001,scoring,5,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2002,allel001,empty,6,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2002,allel001,menon,3,3,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
2002,allel001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,alomr001,empty,421,389,104,141,12,2,7,0,7,31,0,51,0,1,0,0,0
2002,alomr001,loaded,9,8,3,4,1,0,0,0,7,1,0,1,2,0,0,0,0
2002,alomr001,menon,234,201,53,81,12,2,4,0,46,26,4,32,12,0,6,1,0
2002,alomr001,scoring,135,106,30,46,6,2,2,0,38,24,4,15,2,0,4,1,0
2002,aloms001,empty,170,166,50,76,9,1,5,0,5,4,0,18,0,0,0,0,0
2002,aloms001,loaded,13,12,4,5,1,0,0,0,9,0,0,2,2,0,0,1,0
2002,aloms001,menon,126,117,29,40,5,0,2,0,32,5,0,15,11,1,1,2,0
2002,aloms001,scoring,82,74,19,25,3,0,1,0,29,4,0,10,4,1,1,2,0
2002,aloum001,empty,287,268,76,117,12,1,9,0,9,19,0,36,0,0,0,0,0
2002,aloum001,loaded,16,14,7,9,2,0,0,0,14,1,0,0,2,0,0,1,0
2002,aloum001,menon,247,216,57,86,11,0,6,0,52,28,4,25,15,0,0,3,0
2002,aloum001,scoring,147,128,28,37,6,0,1,0,39,16,4,21,8,0,0,3,0
2002,alvat002,empty,20,18,5,9,1,0,1,0,1,2,0,4,0,0,0,0,0
2002,alvat002,menon,10,8,3,4,1,0,0,0,1,1,0,1,0,0,1,0,0
2002,alvat002,scoring,7,5,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2002,alvav001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,alvav001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,alvaw001,empty,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,ameza001,empty,7,7,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,ameza001,menon,6,6,4,6,2,0,0,0,2,0,0,0,1,0,0,0,0
2002,ameza001,scoring,4,4,4,6,2,0,0,0,2,0,0,0,0,0,0,0,0
2002,andeb001,empty,61,53,7,12,2,0,1,0,1,7,0,17,0,1,0,0,0
2002,andeb001,loaded,3,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2002,andeb001,menon,40,27,6,8,2,0,0,0,4,11,2,6,5,1,0,1,0
2002,andeb001,scoring,26,16,3,4,1,0,0,0,3,8,2,6,1,1,0,1,0
2002,andeb002,empty,25,25,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0
2002,andeb002,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,andeb002,menon,24,18,3,6,1,1,0,0,2,0,0,1,0,1,5,0,0
2002,andeb002,scoring,15,12,1,3,0,1,0,0,2,0,0,0,0,1,2,0,0
2002,andeg001,empty,329,324,100,176,28,3,14,0,14,5,0,38,0,0,0,0,0
2002,andeg001,loaded,21,15,4,7,3,0,0,0,15,0,0,3,0,0,0,6,0
2002,andeg001,menon,349,314,95,168,28,0,15,0,109,25,11,42,11,0,0,10,0
2002,andeg001,scoring,210,180,57,105,18,0,10,0,96,20,11,26,3,0,0,10,0
2002,andej002,empty,28,27,4,4,0,0,0,0,0,1,0,7,0,0,0,0,0
2002,andej002,loaded,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2002,andej002,menon,19,15,1,1,0,0,0,0,1,1,0,5,0,0,3,0,0
2002,andej002,scoring,9,8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2002,andem003,empty,333,316,85,130,18,6,5,0,5,14,0,43,0,3,0,0,0
2002,andem003,loaded,12,11,2,3,1,0,0,0,7,0,0,2,1,0,0,1,0
2002,andem003,menon,259,223,54,75,12,0,3,0,43,28,14,28,16,2,2,4,0
2002,andem003,scoring,158,128,27,34,7,0,0,0,36,22,14,19,6,2,2,4,0
2002,andrs001,empty,10,8,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0
2002,andrs001,menon,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,andrs001,scoring,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,appik001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,appik001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,appik001,menon,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2002,appik001,scoring,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2002,ariaa001,empty,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,ariaa001,menon,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2002,ariaa001,scoring,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,armat002,empty,22,22,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0
2002,armat002,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,armat002,menon,34,28,4,6,0,1,0,0,2,1,0,10,0,0,5,0,0
2002,armat002,scoring,19,18,1,1,0,0,0,0,1,1,0,8,0,0,0,0,0
2002,arrob001,empty,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,arrob001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,arrob001,menon,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,arrob001,scoring,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,arror001,empty,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,arror001,menon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,asenm001,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,ashba002,empty,29,28,4,7,0,0,1,0,1,1,0,12,0,0,0,0,0
2002,ashba002,loaded,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,ashba002,menon,27,20,2,2,0,0,0,0,3,1,0,11,0,0,6,0,0
2002,ashba002,scoring,17,14,2,2,0,0,0,0,3,1,0,8,0,0,2,0,0
2002,astap001,empty,36,36,7,8,1,0,0,0,0,0,0,16,0,0,0,0,0
2002,astap001,loaded,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2002,astap001,menon,33,26,3,4,1,0,0,0,1,0,0,15,0,1,6,0,0
2002,astap001,scoring,21,17,1,2,1,0,0,0,1,0,0,10,0,0,4,0,0
2002,aurir001,empty,331,310,78,140,25,2,11,0,11,20,0,53,0,1,0,0,0
2002,aurir001,loaded,13,12,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0
2002,aurir001,menon,258,228,60,82,10,0,4,0,50,17,0,37,15,3,3,7,0
2002,aurir001,scoring,149,125,35,46,5,0,2,0,44,12,0,25,2,2,3,7,0
2002,ausmb001,empty,287,269,66,87,11,2,2,0,2,16,0,48,0,2,0,0,0
2002,ausmb001,loaded,12,10,1,2,1,0,0,0,5,0,0,4,3,0,0,2,0
2002,ausmb001,menon,209,178,49,71,8,1,4,0,48,22,3,23,30,4,2,3,0
2002,ausmb001,scoring,125,102,28,42,5,0,3,0,44,16,3,16,12,3,1,3,0
2002,avenb001,empty,8,7,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0
2002,avenb001,menon,13,10,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0
2002,avenb001,scoring,5,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2002,aybam001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,bacsm001,empty,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,bacsm001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,bacsm001,menon,14,11,1,2,1,0,0,0,2,0,0,3,0,0,3,0,0
2002,bacsm001,scoring,9,7,1,2,1,0,0,0,2,0,0,3,0,0,2,0,0
2002,baerc001,empty,103,99,32,45,7,0,2,0,2,2,0,9,0,2,0,0,0
2002,baerc001,loaded,13,11,3,4,1,0,0,0,9,0,0,1,1,0,0,2,0
2002,baerc001,menon,91,83,20,24,4,0,0,0,17,5,1,11,6,0,1,2,0
2002,baerc001,scoring,56,49,11,14,3,0,0,0,17,4,1,3,2,0,1,2,0
2002,baezd001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,baezd001,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,baezd001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,bagwj001,empty,339,294,79,155,18,2,18,0,18,42,0,79,0,3,0,0,0
2002,bagwj001,loaded,19,13,3,3,0,0,0,0,13,0,0,4,1,1,0,5,0
2002,bagwj001,menon,352,277,87,141,15,0,13,0,80,59,8,51,16,7,0,9,0
2002,bagwj001,scoring,201,148,45,76,10,0,7,0,67,38,8,30,6,6,0,9,0
2002,bakop001,empty,139,132,32,44,6,0,2,0,2,7,0,30,0,0,0,0,0
2002,bakop001,loaded,9,9,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
2002,bakop001,menon,118,102,23,33,2,1,2,0,18,13,3,16,4,0,3,0,0
2002,bakop001,scoring,63,56,11,17,1,1,1,0,16,7,3,9,1,0,0,0,0
2002,baldj002,menon,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,baldj002,scoring,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,bankb001,empty,15,14,5,9,1,0,1,0,1,1,0,3,0,0,0,0,0
2002,bankb001,loaded,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2002,bankb001,menon,14,14,4,4,0,0,0,0,3,0,0,3,0,0,0,0,0
2002,bankb001,scoring,7,7,3,3,0,0,0,0,3,0,0,1,0,0,0,0,0
2002,barar001,empty,94,89,21,31,7,0,1,0,1,4,0,12,0,1,0,0,0
2002,barar001,loaded,11,10,4,5,1,0,0,0,9,0,0,1,1,0,0,1,0
2002,barar001,menon,78,65,15,24,3,0,2,0,22,6,4,13,4,2,2,3,0
2002,barar001,scoring,54,44,10,16,3,0,1,0,19,6,4,8,3,1,0,3,0
2002,bardj001,empty,50,46,9,15,3,0,1,0,1,4,0,8,0,0,0,0,0
2002,bardj001,menon,45,44,11,19,2,0,2,0,11,0,0,5,6,0,1,0,0
2002,bardj001,scoring,28,27,6,10,1,0,1,0,9,0,0,5,3,0,1,0,0
2002,barkk001,empty,14,13,3,3,0,0,0,0,0,1,0,5,0,0,0,0,0
2002,barkk001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,barkk001,menon,6,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2002,barkk001,scoring,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,barrm003,empty,226,206,52,81,11,0,6,0,6,19,0,34,0,1,0,0,0
2002,barrm003,loaded,10,9,1,2,1,0,0,0,5,0,0,5,1,0,0,1,0
2002,barrm003,menon,202,170,47,76,9,1,6,0,43,21,7,31,14,0,6,5,0
2002,barrm003,scoring,122,93,25,42,8,0,3,0,36,19,7,19,5,0,5,5,0
2002,batim001,empty,28,26,6,10,1,0,1,0,1,2,0,11,0,0,0,0,0
2002,batim001,loaded,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,batim001,menon,28,25,2,3,1,0,0,0,1,1,0,17,2,0,2,0,0
2002,batim001,scoring,19,17,2,3,1,0,0,0,1,0,0,12,0,0,2,0,0
2002,batit001,empty,373,346,86,165,19,0,20,0,20,21,0,60,0,6,0,0,0
2002,batit001,loaded,11,9,3,6,0,0,1,1,10,1,0,2,1,0,0,1,0
2002,batit001,menon,309,269,64,116,17,1,11,1,67,29,9,47,13,5,0,6,0
2002,batit001,scoring,183,155,35,65,10,1,6,1,56,19,9,26,4,3,0,6,0
2002,bautd001,empty,86,82,27,42,2,2,3,0,3,4,0,14,0,0,0,0,0
2002,bautd001,loaded,3,3,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0
2002,bautd001,menon,80,72,23,35,3,0,3,0,20,7,2,7,4,0,0,1,0
2002,bautd001,scoring,50,43,13,18,2,0,1,0,15,6,2,5,2,0,0,1,0
2002,beckj002,empty,19,19,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2002,beckj002,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,beckj002,menon,17,12,1,2,1,0,0,0,0,0,0,6,0,0,5,0,0
2002,beckj002,scoring,8,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2002,beimj001,empty,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,beimj001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,beimj001,menon,8,5,1,2,1,0,0,0,1,1,0,2,0,0,2,0,0
2002,beimj001,scoring,5,4,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0
2002,beirk001,empty,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,beirk001,menon,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,beirk001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,bellc001,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,belld002,empty,364,332,81,135,19,1,11,0,11,24,0,51,0,8,0,0,0
2002,belld002,loaded,18,13,5,6,1,0,0,0,14,1,0,3,3,0,0,4,0
2002,belld002,menon,264,220,63,102,10,1,9,0,62,30,2,29,18,1,6,7,0
2002,belld002,scoring,159,126,40,60,6,1,4,0,50,23,2,19,11,0,3,7,0
2002,bellj001,empty,27,24,2,6,1,0,1,0,1,3,0,7,0,0,0,0,0
2002,bellj001,loaded,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2002,bellj001,menon,29,25,6,9,0,0,1,0,10,2,0,2,2,1,0,1,0
2002,bellj001,scoring,15,13,5,8,0,0,1,0,10,1,0,0,0,0,0,1,0
2002,bellm002,empty,333,281,75,158,18,4,19,0,19,47,0,93,0,5,0,0,0
2002,bellm002,loaded,9,8,3,7,1,0,1,1,8,1,0,2,0,0,0,0,0
2002,bellm002,menon,196,164,40,70,6,0,8,1,37,29,3,51,6,1,2,0,0
2002,bellm002,scoring,119,97,24,46,4,0,6,1,33,21,3,36,1,1,0,0,0
2002,bellr002,empty,195,186,43,60,8,0,3,0,3,8,0,28,0,1,0,0,0
2002,bellr002,loaded,5,5,3,3,0,0,0,0,5,0,0,1,1,0,0,0,0
2002,bellr002,menon,122,103,18,23,5,0,0,0,23,10,0,18,9,0,6,3,0
2002,bellr002,scoring,70,60,10,12,2,0,0,0,21,6,0,9,4,0,1,3,0
2002,bellr003,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,bellr003,menon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,belta001,empty,360,342,86,130,16,2,8,0,8,16,0,51,0,2,0,0,0
2002,belta001,loaded,13,9,2,5,1,1,0,0,9,1,0,1,1,0,0,3,0
2002,belta001,menon,275,245,65,120,10,3,13,0,67,21,4,45,17,2,1,6,0
2002,belta001,scoring,151,129,33,62,7,2,6,0,50,14,4,22,7,2,0,6,0
2002,beltc001,empty,399,357,90,165,22,4,15,0,15,41,0,83,0,1,0,0,0
2002,beltc001,loaded,11,8,4,10,0,0,2,2,15,0,0,0,0,0,0,3,0
2002,beltc001,menon,323,280,84,154,22,3,14,2,90,30,1,52,12,3,3,7,0
2002,beltc001,scoring,193,161,51,100,9,2,12,2,79,20,1,32,1,3,2,7,0
2002,beltf001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,beltf001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,benam001,empty,77,70,22,29,5,1,0,0,0,6,0,14,0,1,0,0,0
2002,benam001,loaded,5,5,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
2002,benam001,menon,54,53,12,21,4,1,1,0,13,1,0,12,3,0,0,0,0
2002,benam001,scoring,38,37,9,14,2,0,1,0,11,1,0,9,1,0,0,0,0
2002,benea001,empty,22,22,6,10,1,0,1,0,1,0,0,7,0,0,0,0,0
2002,benea001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,benea001,menon,15,12,1,1,0,0,0,0,1,1,0,2,1,0,2,0,0
2002,benea001,scoring,8,7,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2002,benea002,empty,9,9,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2002,benea002,menon,5,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2002,benea002,scoring,4,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2002,benjm001,empty,79,76,12,15,1,1,0,0,0,2,0,18,0,1,0,0,0
2002,benjm001,loaded,5,5,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
2002,benjm001,menon,51,44,6,7,1,0,0,0,3,5,0,13,5,0,1,1,0
2002,benjm001,scoring,27,22,2,3,1,0,0,0,3,3,0,10,1,0,1,1,0
2002,benng001,empty,187,173,49,66,9,1,2,0,2,10,0,26,0,4,0,0,0
2002,benng001,loaded,7,7,2,4,0,1,0,0,5,0,0,1,1,0,0,0,0
2002,benng001,menon,127,118,28,37,1,1,2,0,24,5,2,19,10,2,2,0,0
2002,benng001,scoring,66,61,16,25,1,1,2,0,24,3,2,11,2,2,0,0,0
2002,bensk001,empty,19,19,6,7,1,0,0,0,0,0,0,5,0,0,0,0,0
2002,bensk001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,bensk001,menon,25,21,1,1,0,0,0,0,1,0,0,6,0,0,4,0,0
2002,bensk001,scoring,15,15,1,1,0,0,0,0,1,0,0,4,0,0,0,0,0
2002,berej002,empty,16,16,3,5,2,0,0,0,0,0,0,7,0,0,0,0,0
2002,berej002,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,berej002,menon,15,8,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0
2002,berej002,scoring,10,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0
2002,bergb001,empty,82,79,15,25,2,1,2,0,2,3,0,17,0,0,0,0,0
2002,bergb001,loaded,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,bergb001,menon,63,55,12,27,3,0,4,0,15,5,2,15,2,2,0,1,0
2002,bergb001,scoring,37,32,8,16,2,0,2,0,11,4,2,9,0,0,0,1,0
2002,bergd002,empty,232,219,58,88,17,2,3,0,3,11,0,35,0,2,0,0,0
2002,bergd002,loaded,12,8,2,3,1,0,0,0,11,0,0,1,0,0,0,4,0
2002,bergd002,menon,182,155,43,55,9,0,1,0,36,15,1,22,6,3,4,5,0
2002,bergd002,scoring,107,90,25,30,5,0,0,0,32,9,1,15,1,1,2,5,0
2002,bergp001,empty,104,84,12,16,2,1,0,0,0,20,0,30,0,0,0,0,0
2002,bergp001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,bergp001,menon,44,39,11,14,1,1,0,0,7,2,0,14,0,0,3,0,0
2002,bergp001,scoring,31,28,8,11,1,1,0,0,7,0,0,10,0,0,3,0,0
2002,berkl001,empty,365,319,82,168,18,1,22,0,22,44,0,61,0,2,0,0,0
2002,berkl001,loaded,14,12,2,5,0,0,1,1,8,1,0,3,1,0,0,1,0
2002,berkl001,menon,327,259,87,166,17,1,20,1,106,63,20,57,10,2,0,3,0
2002,berkl001,scoring,192,144,52,95,11,1,10,1,81,44,20,31,5,1,0,3,0
2002,berna001,empty,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,berna001,menon,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2002,berna001,scoring,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2002,berra001,empty,48,41,11,16,3,1,0,0,0,6,0,4,0,1,0,0,0
2002,berra001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,berra001,menon,35,34,6,10,4,0,0,0,5,1,1,6,1,0,0,0,0
2002,berra001,scoring,20,19,4,6,2,0,0,0,4,1,1,3,0,0,0,0,0
2002,bigbl001,empty,19,18,3,3,0,0,0,0,0,1,0,6,0,0,0,0,0
2002,bigbl001,menon,17,16,3,4,1,0,0,0,3,0,0,5,1,0,0,1,0
2002,bigbl001,scoring,12,11,2,3,1,0,0,0,3,0,0,4,1,0,0,1,0
2002,biggc001,empty,402,359,84,144,20,2,12,0,12,32,0,74,0,11,0,0,0
2002,biggc001,loaded,13,12,3,4,1,0,0,0,8,1,0,2,0,0,0,0,0
2002,biggc001,menon,253,218,62,89,16,1,3,0,46,18,2,37,15,6,9,2,0
2002,biggc001,scoring,142,122,33,51,10,1,2,0,42,11,2,26,3,5,2,2,0
2002,blakc001,empty,14,12,2,3,1,0,0,0,0,2,0,5,0,0,0,0,0
2002,blakc001,menon,8,8,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0
2002,blakc001,scoring,6,6,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2002,blalh001,empty,89,78,16,27,5,0,2,0,2,10,0,20,0,1,0,0,0
2002,blalh001,loaded,7,4,1,1,0,0,0,0,5,1,0,1,0,0,0,2,0
2002,blalh001,menon,83,69,15,21,3,0,1,0,15,10,1,23,2,0,2,2,0
2002,blalh001,scoring,44,35,7,7,0,0,0,0,12,6,1,11,0,0,1,2,0
2002,blanh001,empty,127,119,26,47,7,1,4,0,4,8,0,23,0,0,0,0,0
2002,blanh001,loaded,7,6,2,2,0,0,0,0,3,0,0,2,0,0,0,1,0
2002,blanh001,menon,122,102,19,27,2,0,2,0,18,12,5,28,5,1,2,5,0
2002,blanh001,scoring,71,54,10,14,1,0,1,0,16,10,5,13,0,1,1,5,0
2002,bloow001,empty,18,17,7,8,1,0,0,0,0,1,0,1,0,0,0,0,0
2002,bloow001,menon,20,16,8,11,3,0,0,0,7,4,0,1,0,0,0,0,0
2002,bloow001,scoring,11,9,5,7,2,0,0,0,6,2,0,0,0,0,0,0,0
2002,blumg001,empty,239,217,51,78,11,2,4,0,4,22,0,37,0,0,0,0,0
2002,blumg001,loaded,12,10,1,2,1,0,0,0,6,2,0,7,1,0,0,0,0
2002,blumg001,menon,182,151,53,84,9,2,6,0,48,27,5,33,8,1,1,2,0
2002,blumg001,scoring,116,96,32,57,6,2,5,0,45,17,5,25,4,1,0,2,0
2002,bocah001,empty,110,102,24,43,4,0,5,0,5,8,0,25,0,0,0,0,0
2002,bocah001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,bocah001,menon,69,66,13,25,3,0,3,0,12,2,0,16,3,0,1,0,0
2002,bocah001,scoring,43,42,7,8,1,0,0,0,5,1,0,11,1,0,0,0,0
2002,bondb001,empty,330,237,89,194,16,1,29,0,29,87,8,24,0,6,0,0,0
2002,bondb001,loaded,11,10,5,8,0,0,1,1,13,0,0,2,0,0,0,1,0
2002,bondb001,menon,282,166,60,128,15,1,17,1,81,111,60,23,4,3,0,2,0
2002,bondb001,scoring,166,85,32,75,7,0,12,1,65,78,56,12,2,1,0,2,0
2002,bongj001,empty,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,boona001,empty,389,351,79,142,16,1,15,0,15,32,0,58,0,6,0,0,0
2002,boona001,loaded,17,11,2,3,1,0,0,0,10,1,0,3,0,3,0,2,0
2002,boona001,menon,296,255,67,124,22,1,11,0,72,24,4,53,9,4,9,4,0
2002,boona001,scoring,191,159,37,66,15,1,4,0,54,17,4,40,4,4,7,4,0
