YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1995,D,aguir001,R,L,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,aguir001,R,R,2,2,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
1995,D,assep001,L,L,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1995,D,assep001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,astap001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,astap001,R,R,10,10,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0
1995,D,avers001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,avers001,L,R,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,ayalb002,R,L,7,6,5,10,2,0,1,0,4,0,0,0,0,0,0,1,0
1995,D,ayalb002,R,R,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1995,D,belct001,R,L,12,9,2,3,1,0,0,0,1,3,1,0,0,0,0,0,0
1995,D,belct001,R,R,8,5,2,5,0,0,1,0,2,2,0,0,0,0,1,0,0
1995,D,belis001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,benea001,R,L,42,34,9,21,3,0,3,0,7,8,1,6,1,0,0,0,0
1995,D,benea001,R,R,10,9,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
1995,D,borbp001,L,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,borbp001,L,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1995,D,bosic001,R,L,30,26,9,16,1,0,2,0,8,3,0,1,1,0,0,1,0
1995,D,bosic001,R,R,6,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1995,D,branj001,R,L,8,8,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,branj001,R,R,6,6,3,6,0,0,1,0,2,0,0,1,0,0,0,0,0
1995,D,burbd001,R,L,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,burbd001,R,R,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,charn001,L,L,12,11,3,6,0,0,1,0,1,1,0,4,1,0,0,0,0
1995,D,charn001,L,R,18,16,1,2,1,0,0,0,0,2,0,5,0,0,0,0,0
1995,D,clemr001,R,L,18,17,4,4,0,0,0,0,1,1,0,4,0,0,0,0,0
1995,D,clemr001,R,R,9,9,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
1995,D,clonb001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
