YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2023,R,abrac001,empty,352,326,79,131,13,3,11,0,11,19,0,63,0,7,0,0,0
2023,R,abrac001,loaded,17,16,4,8,1,0,1,1,10,0,0,4,1,0,0,1,0
2023,R,abrac001,menon,262,237,59,101,15,3,7,1,53,13,2,55,7,6,3,3,0
2023,R,abrac001,scoring,157,139,27,52,5,1,6,1,47,10,2,33,4,3,2,3,0
2023,D,abrej003,empty,9,8,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2023,L,abrej003,empty,12,10,2,3,1,0,0,0,0,2,0,4,0,0,0,0,0
2023,R,abrej003,empty,311,290,60,88,5,1,7,0,7,18,0,76,0,3,0,0,0
2023,R,abrej003,loaded,25,20,4,7,0,0,1,1,18,2,0,1,3,0,0,3,0
2023,D,abrej003,menon,8,8,4,13,0,0,3,0,8,0,0,1,0,0,0,0,0
2023,L,abrej003,menon,19,18,6,9,0,0,1,0,5,1,0,2,0,0,0,0,0
2023,R,abrej003,menon,283,250,68,119,18,0,11,1,83,24,1,54,16,3,0,6,0
2023,D,abrej003,scoring,5,5,2,5,0,0,1,0,4,0,0,1,0,0,0,0,0
2023,L,abrej003,scoring,8,8,3,6,0,0,1,0,5,0,0,0,0,0,0,0,0
2023,R,abrej003,scoring,180,153,42,85,13,0,10,1,79,18,1,30,5,3,0,6,0
2023,R,abrew002,empty,47,41,13,19,3,0,1,0,1,6,0,13,0,0,0,0,0
2023,R,abrew002,menon,38,35,11,17,3,0,1,0,13,3,0,10,0,0,0,0,0
2023,R,abrew002,scoring,26,24,8,11,3,0,0,0,11,2,0,7,0,0,0,0,0
2023,D,acunr001,empty,14,11,2,3,1,0,0,0,0,2,0,1,0,1,0,0,0
2023,R,acunr001,empty,488,434,149,257,29,2,25,0,25,50,0,58,0,4,0,0,0
2023,D,acunr001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,R,acunr001,loaded,12,9,3,7,1,0,1,1,13,1,0,1,1,1,0,1,0
2023,D,acunr001,menon,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,R,acunr001,menon,247,209,68,126,6,2,16,1,81,30,3,26,15,5,0,3,0
2023,D,acunr001,scoring,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,R,acunr001,scoring,152,124,39,67,4,0,8,1,63,22,3,16,6,3,0,3,0
2023,R,adamj003,empty,26,26,4,4,0,0,0,0,0,0,0,11,0,0,0,0,0
2023,R,adamj003,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,R,adamj003,menon,14,13,1,1,0,0,0,0,1,0,0,5,0,0,0,1,0
2023,R,adamj003,scoring,7,6,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
2023,R,adamr004,empty,81,77,20,35,7,1,2,0,2,3,0,26,0,1,0,0,0
2023,R,adamr004,loaded,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2023,R,adamr004,menon,77,66,19,33,6,1,2,0,19,8,0,19,5,1,1,1,0
2023,R,adamr004,scoring,39,31,10,20,4,0,2,0,16,5,0,9,2,1,1,1,0
2023,F,adamw002,empty,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,R,adamw002,empty,345,301,59,111,16,0,12,0,12,41,0,100,0,3,0,0,0
2023,F,adamw002,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,R,adamw002,loaded,14,12,2,5,1,1,0,0,7,0,0,5,0,1,0,1,0
2023,F,adamw002,menon,6,6,3,4,1,0,0,0,1,0,0,2,0,0,0,0,0
2023,R,adamw002,menon,293,252,61,114,13,2,12,0,68,30,1,65,12,3,0,6,2
2023,F,adamw002,scoring,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2023,R,adamw002,scoring,171,138,34,63,9,1,6,0,54,23,1,39,4,2,0,6,2
2023,R,adelj001,empty,35,33,5,13,2,0,2,0,2,2,0,12,0,0,0,0,0
2023,R,adelj001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,R,adelj001,menon,27,25,7,13,1,1,1,0,4,2,0,13,1,0,0,0,0
2023,R,adelj001,scoring,9,9,4,5,1,0,0,0,1,0,0,2,0,0,0,0,0
2023,R,adrie001,empty,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2023,R,adrie001,menon,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023,R,adrie001,scoring,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2023,R,aguij001,empty,68,64,17,28,2,0,3,0,3,3,0,14,0,0,0,0,1
2023,R,aguij001,loaded,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2023,R,aguij001,menon,47,40,6,12,0,0,2,0,6,5,2,17,3,1,0,1,0
2023,R,aguij001,scoring,25,20,2,5,0,0,1,0,4,4,2,7,1,0,0,1,0
2023,R,ahmen001,empty,121,113,25,34,6,0,1,0,1,8,0,32,0,0,0,0,0
2023,R,ahmen001,loaded,4,4,2,5,1,1,0,0,5,0,0,2,0,0,0,0,0
2023,R,ahmen001,menon,89,85,17,26,4,1,1,0,16,4,0,20,0,0,0,0,0
2023,R,ahmen001,scoring,52,50,9,14,3,1,0,0,14,2,0,12,0,0,0,0,0
2023,R,albeh001,empty,42,40,6,10,1,0,1,0,1,2,0,7,0,0,0,0,0
2023,R,albeh001,loaded,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,R,albeh001,menon,48,42,12,22,4,0,2,0,15,2,0,6,1,1,2,1,0
2023,R,albeh001,scoring,32,28,8,14,3,0,1,0,13,1,0,4,0,1,1,1,0
2023,D,albio001,empty,11,9,2,2,0,0,0,0,0,2,0,3,0,0,0,0,0
2023,R,albio001,empty,366,338,85,156,17,3,16,0,16,25,0,60,0,3,0,0,0
2023,R,albio001,loaded,11,10,4,7,1,1,0,0,10,0,0,4,0,0,0,1,0
2023,D,albio001,menon,6,6,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0
2023,R,albio001,menon,294,258,82,150,13,2,17,0,93,21,2,47,9,5,0,8,2
2023,D,albio001,scoring,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2023,R,albio001,scoring,184,158,47,82,9,1,8,0,74,15,2,29,3,3,0,8,0
