YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1995,D,alicl001,herso001,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1995,D,alicl001,martd001,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,alicl001,nagyc001,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,alicl001,plune001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,alicl001,poolj001,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,alicl001,tavaj001,2,2,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
1995,D,aloms001,clemr001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,aloms001,hanse001,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,D,aloms001,hudsj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,aloms001,maddm002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,aloms001,stanm003,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,aloms001,waket001,3,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1995,D,ashlb001,schop001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,baerc001,clemr001,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,baerc001,cormr001,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0
1995,D,baerc001,hanse001,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,baerc001,maddm002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,baerc001,stanm003,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,baerc001,waket001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,batej001,glavt001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,batej001,maddg002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,batej001,mcmig001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,batej001,penaa001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bellj002,aguir001,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
1995,D,bellj002,belis001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bellj002,clemr001,3,3,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
1995,D,bellj002,hanse001,4,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0
1995,D,bellj002,hudsj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bellj002,maddm002,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1995,D,bellj002,waket001,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1995,D,bellr001,holmd001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bellr001,reyna001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bellr001,ritzk001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,bellr001,sabeb001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bichd001,avers001,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bichd001,borbp001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,bichd001,glavt001,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bichd001,maddg002,6,6,2,5,0,0,1,0,3,0,0,1,0,0,0,0,0
1995,D,bichd001,mcmig001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,bichd001,penaa001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,bichd001,smolj001,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,bichd001,wohlm001,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,blauj001,painl001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,blauj001,reeds001,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1995,D,blauj001,ritzk001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,blauj001,swifb001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,blowm001,coned001,7,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
1995,D,blowm001,howes001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,blowm001,kamis001,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1995,D,blowm001,mcdoj001,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1995,D,blowm001,petta001,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,blowm001,rivem002,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1995,D,blowm001,wettj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,blowm001,wickb001,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1995,D,boggw001,ayalb002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,boggw001,benea001,7,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1995,D,boggw001,bosic001,5,5,2,6,1,0,1,0,2,0,0,0,1,0,0,0,0
1995,D,boggw001,charn001,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,boggw001,johnr005,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,boggw001,nelsj001,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1995,D,boggw001,rislb001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1995,D,boggw001,wellb002,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,boonb002,astap001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,boonb002,cummj001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,boonb002,martr002,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,boonb002,nomoh001,2,2,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
1995,D,boonb002,tapak001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,boonb002,valdi001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,branj002,cummj001,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1995,D,branj002,guthm001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,branj002,martr002,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,branj002,nomoh001,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1995,D,branj002,osuna002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,branj002,valdi001,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,D,buhnj001,coned001,8,8,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0
1995,D,buhnj001,howes001,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
1995,D,buhnj001,kamis001,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,buhnj001,mcdoj001,3,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1995,D,buhnj001,petta001,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,D,buhnj001,rivem002,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,buhnj001,wettj001,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,buhnj001,wickb001,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
1995,D,burke001,glavt001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,burke001,maddg002,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1995,D,burke001,penaa001,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1995,D,butlb001,branj001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,butlb001,burbd001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,butlb001,jackm001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,butlb001,schop001,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1995,D,butlb001,smilj001,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,butlb001,welld001,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1995,D,cansj001,assep001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,D,cansj001,herso001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,D,cansj001,hillk001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
