YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1989,R,aased001,empty,144,130,32,53,10,1,3,0,3,14,0,13,0,0,0,0,0
1989,R,aased001,loaded,7,6,1,1,0,0,0,0,3,1,0,2,0,0,0,0,0
1989,R,aased001,menon,117,99,24,34,4,0,2,0,25,12,3,21,3,1,2,3,0
1989,R,aased001,scoring,78,63,14,21,1,0,2,0,23,10,3,15,0,1,1,3,0
1989,R,abboj001,empty,432,391,111,159,17,2,9,0,9,38,0,63,0,3,0,0,0
1989,R,abboj001,loaded,21,18,4,4,0,0,0,0,10,0,0,2,2,0,0,3,0
1989,R,abboj001,menon,356,303,79,104,9,2,4,0,64,36,3,52,23,1,11,5,0
1989,R,abboj001,scoring,206,173,40,52,4,1,2,0,59,26,3,32,6,1,1,5,0
1989,L,ackej001,empty,8,7,1,2,1,0,0,0,0,1,0,2,0,0,0,0,0
1989,R,ackej001,empty,278,264,63,95,15,1,5,0,5,13,0,55,0,1,0,0,0
1989,L,ackej001,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,R,ackej001,loaded,15,14,3,5,0,1,0,0,7,0,0,3,2,0,0,1,0
1989,L,ackej001,menon,17,14,3,4,1,0,0,0,4,0,0,2,0,1,1,1,0
1989,R,ackej001,menon,221,192,45,57,7,1,1,0,34,19,11,37,9,1,6,3,0
1989,L,ackej001,scoring,13,10,2,2,0,0,0,0,4,0,0,2,0,1,1,1,0
1989,R,ackej001,scoring,149,126,26,34,3,1,1,0,33,18,11,26,4,1,1,3,0
1989,R,agosj001,empty,172,160,44,56,7,1,1,0,1,11,0,21,0,1,0,0,0
1989,R,agosj001,loaded,10,10,2,3,1,0,0,0,4,0,0,1,0,0,0,0,0
1989,R,agosj001,menon,189,156,37,48,3,1,2,0,35,21,10,25,7,1,5,6,0
1989,R,agosj001,scoring,137,105,23,27,2,1,0,0,31,21,10,17,5,1,4,6,0
1989,R,aguir001,empty,350,333,75,114,16,4,5,0,5,16,0,87,0,1,0,0,0
1989,R,aguir001,loaded,15,12,3,4,1,0,0,0,10,1,0,4,0,1,0,1,0
1989,R,aguir001,menon,244,212,55,75,9,1,3,0,50,22,4,50,8,2,7,1,0
1989,R,aguir001,scoring,156,132,31,44,7,0,2,0,44,18,4,36,3,2,3,1,0
1989,R,akerd001,empty,23,22,6,10,1,0,1,0,1,1,0,5,0,0,0,0,0
1989,R,akerd001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,R,akerd001,menon,27,22,5,6,1,0,0,0,4,4,2,4,0,0,0,1,0
1989,R,akerd001,scoring,17,12,3,3,0,0,0,0,4,4,2,3,0,0,0,1,0
1989,R,aldrj001,empty,88,79,19,30,2,0,3,0,3,8,0,11,0,1,0,0,0
1989,R,aldrj001,loaded,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1989,R,aldrj001,menon,72,58,12,13,1,0,0,0,11,11,3,8,4,0,2,1,0
1989,R,aldrj001,scoring,41,32,7,7,0,0,0,0,10,7,3,4,0,0,1,1,0
1989,R,alexd001,empty,541,499,143,227,19,4,19,0,19,38,0,45,0,4,0,0,0
1989,R,alexd001,loaded,18,12,1,3,0,1,0,0,9,4,0,4,2,0,0,2,0
1989,R,alexd001,menon,436,377,102,153,14,5,9,0,89,38,3,50,15,1,9,11,0
1989,R,alexd001,scoring,242,197,47,70,5,3,4,0,73,31,3,33,8,1,2,11,0
1989,R,allen001,empty,10,10,4,7,0,0,1,0,1,0,0,0,0,0,0,0,0
1989,R,allen001,menon,7,6,4,6,0,1,0,0,3,0,0,0,0,0,0,1,0
1989,R,allen001,scoring,3,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1989,R,alvaj001,empty,117,108,27,40,7,0,2,0,2,9,0,24,0,0,0,0,0
1989,R,alvaj001,loaded,9,7,0,0,0,0,0,0,4,2,0,3,1,0,0,0,0
1989,R,alvaj001,menon,100,78,17,25,2,0,2,0,17,15,2,21,5,1,5,1,0
1989,R,alvaj001,scoring,64,51,8,9,1,0,0,0,13,12,2,14,1,0,0,1,0
1989,R,alvaw001,empty,3,2,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0
1989,R,alvaw001,menon,2,1,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0
1989,R,andea001,empty,468,430,114,164,18,1,10,0,10,32,0,42,0,6,0,0,0
1989,R,andea001,loaded,8,8,1,2,1,0,0,0,3,0,0,1,2,0,0,0,0
1989,R,andea001,menon,378,347,100,143,22,3,5,0,76,21,1,27,21,1,4,5,0
1989,R,andea001,scoring,202,182,50,69,12,2,1,0,63,13,1,14,5,0,2,5,0
1989,R,andel001,empty,193,181,35,48,3,2,2,0,2,12,0,54,0,0,0,0,0
1989,R,andel001,loaded,10,9,4,4,0,0,0,0,9,1,0,1,0,0,0,0,0
1989,R,andel001,menon,158,137,28,30,2,0,0,0,27,12,4,31,4,0,4,5,0
1989,R,andel001,scoring,99,83,12,13,1,0,0,0,27,9,4,18,1,0,2,5,0
