YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1979,R,adamg101,empty,175,158,42,61,5,1,4,0,4,17,0,17,0,0,0,0,0
1979,R,adamg101,loaded,9,6,1,1,0,0,0,0,6,0,0,0,0,0,0,2,1
1979,R,adamg101,menon,187,168,56,76,8,0,4,0,46,8,0,10,3,3,1,6,1
1979,R,adamg101,scoring,127,115,33,38,2,0,1,0,38,3,0,7,0,2,0,6,1
1979,R,aikew001,empty,215,191,49,82,9,0,8,0,8,24,0,41,0,0,0,0,0
1979,R,aikew001,loaded,18,13,3,9,0,0,2,2,16,1,0,3,0,1,0,3,0
1979,R,aikew001,menon,232,188,57,105,9,0,13,2,73,37,8,38,11,1,0,6,0
1979,R,aikew001,scoring,151,118,38,75,7,0,10,2,67,26,8,26,0,1,0,6,0
1979,R,aingd101,empty,197,189,48,60,6,0,2,0,2,7,0,33,0,1,0,0,0
1979,R,aingd101,loaded,2,2,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0
1979,R,aingd101,menon,134,119,25,28,1,1,0,0,17,5,1,25,8,1,7,2,0
1979,R,aingd101,scoring,74,67,13,14,1,0,0,0,16,3,1,15,5,0,2,2,0
1979,R,alexg101,empty,221,196,42,73,4,0,9,0,9,25,0,58,0,0,0,0,0
1979,R,alexg101,loaded,14,10,2,3,1,0,0,0,8,1,0,1,0,0,0,3,0
1979,R,alexg101,menon,194,162,40,67,5,2,6,0,45,21,3,42,7,1,3,7,0
1979,R,alexg101,scoring,123,99,24,43,3,2,4,0,40,17,3,26,1,0,0,7,0
1979,R,alexm101,empty,9,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,R,alexm101,menon,4,4,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0
1979,R,alexm101,scoring,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,R,alleg001,empty,157,146,28,43,5,2,2,0,2,10,0,26,0,1,0,0,0
1979,R,alleg001,loaded,6,5,2,5,0,0,1,1,7,0,0,2,0,0,0,1,0
1979,R,alleg001,menon,114,95,21,29,5,0,1,1,20,10,0,16,8,0,6,3,0
1979,R,alleg001,scoring,61,49,12,18,3,0,1,1,20,9,0,9,3,0,0,3,0
1979,R,allen001,empty,9,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1979,R,allen001,menon,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1979,R,allen001,scoring,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1979,R,almob001,empty,118,110,22,26,1,0,1,0,1,8,0,27,0,0,0,0,0
1979,R,almob001,loaded,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0
1979,R,almob001,menon,108,88,23,25,2,0,0,0,7,13,7,21,1,0,5,2,0
1979,R,almob001,scoring,50,35,6,6,0,0,0,0,6,11,7,9,0,0,2,2,0
1979,R,alouj101,empty,24,22,4,6,2,0,0,0,0,2,0,5,0,0,0,0,0
1979,R,alouj101,loaded,3,2,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0
1979,R,alouj101,menon,25,21,7,9,2,0,0,0,10,4,1,2,4,0,0,0,0
1979,R,alouj101,scoring,16,12,5,7,2,0,0,0,10,4,1,1,2,0,0,0,0
1979,R,alstd101,empty,46,39,10,15,0,1,1,0,1,7,0,8,0,0,0,0,0
1979,R,alstd101,loaded,4,4,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0
1979,R,alstd101,menon,28,23,8,10,0,1,0,0,11,3,1,2,0,0,1,1,0
1979,R,alstd101,scoring,21,17,6,8,0,1,0,0,11,3,1,2,0,0,0,1,0
