YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1977,L,baked002,brusw001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1977,L,baked002,carls001,5,3,2,5,0,0,1,0,2,2,0,0,0,0,0,0,0
1977,L,baked002,chril101,2,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0
1977,L,baked002,garbg001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1977,L,baked002,lonbj101,2,2,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
1977,L,baked002,mcgrt001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,baked002,reedr001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1977,L,blaip101,birdd101,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,blaip101,leond001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,blaip101,splip001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,boonb001,hootb001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,boonb001,johnt001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,boonb001,rhodr001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,boonb001,sosae101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,boonb001,suttd001,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,bowal001,garmm101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,bowal001,hootb001,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1977,L,bowal001,hougc001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,bowal001,johnt001,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1977,L,bowal001,rau-d101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,L,bowal001,rhodr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
