YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2016,D,almoa002,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,almoa002,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,andre001,6,11,11,4,9,0,1,1,0,1,0,0,0,0,0,0,0,0
2016,D,arrij001,1,3,3,1,4,0,0,1,0,3,0,0,1,0,0,0,0,0
2016,D,baezj001,4,17,16,6,9,0,0,1,0,2,1,0,4,0,0,0,0,0
2016,D,barna001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,barnd001,4,8,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2016,D,bautj002,9,9,8,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0
2016,D,bautj002,10,5,4,2,5,0,0,1,0,4,1,0,0,0,0,0,0,0
2016,D,belta001,5,12,11,2,3,1,0,0,0,0,1,0,2,1,0,0,0,0
2016,D,beltb001,3,18,15,2,2,0,0,0,0,2,1,0,4,0,0,0,2,0
2016,D,beltc001,10,12,11,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0
2016,D,benia002,7,9,9,3,7,1,0,1,0,2,0,0,1,1,0,0,0,0
2016,D,bettm001,9,12,10,2,3,1,0,0,0,0,2,0,1,1,0,0,0,0
2016,D,blang001,7,9,7,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0
2016,D,blang001,11,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,D,bogax001,6,12,12,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0
2016,D,bradj001,8,11,10,1,1,0,0,0,0,0,0,0,7,0,1,0,0,0
2016,D,browt002,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,bryak001,5,17,16,6,11,2,0,1,0,3,1,0,5,0,0,0,0,0
2016,D,bumgm001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,bumgm001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,carre001,7,9,9,3,6,0,0,1,0,1,0,0,2,0,0,0,0,0
2016,D,carre001,9,5,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,D,chirr001,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,D,chisl001,9,12,10,3,6,0,0,1,0,4,1,0,3,1,0,1,0,0
2016,D,choos001,9,3,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2016,D,coghc001,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,coghc001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,contw001,2,6,5,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,D,contw001,11,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2016,D,crawb001,6,17,17,4,6,2,0,0,0,1,0,0,4,0,0,0,0,0
2016,D,crisc001,7,7,6,1,4,0,0,1,0,2,0,0,1,0,0,1,0,0
2016,D,cuetj001,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,culbc001,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,culbc001,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,davir003,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,davir003,8,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2016,D,davir003,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,desmi001,8,14,14,3,4,1,0,0,0,2,0,0,3,0,0,0,0,0
