YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1990,L,andel001,R,L,7,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1990,L,andel001,R,R,8,5,2,2,0,0,0,0,1,2,0,3,0,0,0,1,0
1990,L,belis001,R,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,belis001,R,R,11,11,2,2,0,0,0,0,1,0,0,4,0,0,0,0,0
1990,L,boddm001,R,L,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,boddm001,R,R,31,25,5,5,0,0,0,0,3,2,0,7,1,2,1,1,0
1990,L,boltt001,L,L,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1990,L,boltt001,L,R,10,8,2,3,1,0,0,0,2,2,0,2,1,0,0,0,0
1990,L,browt001,L,L,11,10,3,5,0,1,0,0,2,1,0,1,0,0,0,0,0
1990,L,browt001,L,R,35,28,6,9,0,0,1,0,2,5,0,4,0,1,0,1,0
1990,L,charn001,L,L,8,7,3,4,1,0,0,0,1,1,0,1,1,0,0,0,0
1990,L,charn001,L,R,12,10,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0
1990,L,clemr001,R,L,9,8,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
1990,L,clemr001,R,R,23,19,6,6,0,0,0,0,1,4,0,1,1,0,0,0,0
1990,L,dibbr001,R,L,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1990,L,dibbr001,R,R,10,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
1990,L,drabd001,R,L,30,25,6,8,2,0,0,0,3,2,1,5,0,1,1,1,0
1990,L,drabd001,R,R,33,32,6,8,2,0,0,0,1,1,0,8,1,0,0,0,0
1990,L,ecked001,R,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,ecked001,R,R,8,8,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0
1990,L,grayj001,R,L,3,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1990,L,grayj001,R,R,13,12,3,3,0,0,0,0,1,0,0,2,0,0,1,0,0
1990,L,harrg001,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,harrg001,R,R,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,honer001,L,L,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,L,jackd001,L,L,15,11,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
1990,L,jackd001,L,R,34,31,8,13,5,0,0,0,3,3,1,5,0,0,0,0,0
