YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1992,L,alomr001,L,R,26,24,11,18,1,0,2,0,4,2,0,1,2,0,0,0,0
1992,L,alomr001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,L,avers001,L,L,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1992,L,avers001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,L,bainh001,L,L,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,L,bainh001,L,R,24,24,11,16,2,0,1,0,4,0,0,3,1,0,0,0,0
1992,L,belld001,R,R,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,L,bellj001,R,L,13,11,3,7,1,0,1,0,4,1,0,1,0,1,0,0,0
1992,L,bellj001,R,R,20,18,2,3,1,0,0,0,0,2,0,3,1,0,0,0,0
1992,L,bellr001,R,L,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,L,bellr001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,L,berrd002,L,R,20,17,2,3,1,0,0,0,0,3,0,1,0,0,0,0,0
1992,L,berrd002,R,L,4,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1992,L,berrd002,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,L,blanl001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,L,blanl001,R,R,15,12,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0
1992,L,blauj001,R,L,3,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0
1992,L,blauj001,R,R,25,22,4,7,0,0,1,0,3,2,0,2,1,0,1,0,0
1992,L,bondb001,L,L,18,15,5,9,1,0,1,0,2,2,0,2,0,1,0,0,0
1992,L,bondb001,L,R,12,8,1,1,0,0,0,0,0,4,1,2,0,0,0,0,0
1992,L,bordm001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,L,bordm001,R,R,19,18,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0
1992,L,bordp001,R,R,25,22,7,10,0,0,1,0,3,1,0,1,0,0,0,2,0
1992,L,breas001,L,L,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,L,breas001,L,R,21,19,6,12,3,0,1,0,2,2,0,0,0,0,0,0,0
1992,L,browj001,L,R,12,9,3,3,0,0,0,0,2,2,0,0,0,0,1,0,0
1992,L,browj001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,L,cabrf001,R,R,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1992,L,cartj001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,L,cartj001,R,R,27,25,5,8,0,0,1,0,3,2,0,4,1,0,0,0,0
1992,L,colea001,L,R,13,10,2,2,0,0,0,0,1,3,0,2,0,0,0,0,0
1992,L,drabd001,R,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,L,drabd001,R,R,7,6,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
1992,L,espyc001,L,R,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,L,espyc001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,L,fox-e001,L,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
