YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2006,R,aardd001,empty,126,111,21,39,3,0,5,0,5,15,0,31,0,0,0,0,0
2006,R,aardd001,loaded,6,5,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0
2006,R,aardd001,menon,99,81,20,34,2,0,4,0,20,13,0,18,2,1,1,3,0
2006,R,aardd001,scoring,57,46,9,16,1,0,2,0,15,7,0,13,1,0,1,3,0
2006,R,abrew001,empty,18,15,5,9,4,0,0,0,0,3,0,3,0,0,0,0,0
2006,R,abrew001,loaded,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2006,R,abrew001,menon,24,19,5,10,2,0,1,0,6,3,1,3,0,1,0,1,0
2006,R,abrew001,scoring,14,11,2,3,1,0,0,0,4,2,1,2,0,0,0,1,0
2006,R,accaj001,empty,172,164,37,56,10,0,3,0,3,7,0,35,0,1,0,0,0
2006,R,accaj001,loaded,11,10,5,9,1,0,1,1,12,1,0,1,0,0,0,0,0
2006,R,accaj001,menon,125,107,39,58,5,1,4,1,43,13,5,19,3,0,1,4,0
2006,R,accaj001,scoring,88,71,27,36,3,0,2,1,36,12,5,12,2,0,1,4,0
2006,R,adamm001,empty,4,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2006,R,adamm001,loaded,2,1,1,4,0,0,1,1,5,1,0,0,0,0,0,0,0
2006,R,adamm001,menon,9,8,3,6,0,0,1,1,6,1,0,1,0,0,0,0,0
2006,R,adamm001,scoring,7,6,2,5,0,0,1,1,6,1,0,1,0,0,0,0,0
2006,R,adkij001,empty,117,108,30,47,8,0,3,0,3,9,0,12,0,0,0,0,0
2006,R,adkij001,loaded,12,11,4,5,1,0,0,0,7,1,0,2,1,0,0,0,0
2006,R,adkij001,menon,115,95,25,33,6,1,0,0,22,11,4,18,8,2,5,2,0
2006,R,adkij001,scoring,72,55,15,18,3,0,0,0,20,11,4,11,4,1,3,2,0
2006,R,affej001,empty,232,204,43,72,9,1,6,0,6,27,0,25,0,1,0,0,0
2006,R,affej001,loaded,19,16,4,8,1,0,1,1,13,2,0,3,2,0,0,1,0
2006,R,affej001,menon,216,179,59,89,9,0,7,1,63,28,3,23,8,1,4,4,0
2006,R,affej001,scoring,136,111,39,59,5,0,5,1,57,18,3,14,5,1,2,4,0
2006,R,albem001,empty,36,32,8,11,3,0,0,0,0,4,0,10,0,0,0,0,0
2006,R,albem001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2006,R,albem001,menon,30,25,9,13,1,0,1,0,9,3,0,1,3,0,2,0,0
2006,R,albem001,scoring,18,15,6,7,1,0,0,0,7,2,0,1,2,0,1,0,0
2006,R,alfoa001,empty,33,30,12,17,2,0,1,0,1,3,0,1,0,0,0,0,0
2006,R,alfoa001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,alfoa001,menon,41,36,11,19,2,0,2,0,10,4,0,4,3,0,0,1,0
2006,R,alfoa001,scoring,23,19,6,14,2,0,2,0,10,3,0,2,1,0,0,1,0
2006,R,alvaa001,empty,8,7,3,7,1,0,1,0,1,1,0,2,0,0,0,0,0
2006,R,alvaa001,menon,7,6,2,5,0,0,1,0,3,1,0,0,1,0,0,0,0
2006,R,alvaa001,scoring,5,5,2,5,0,0,1,0,3,0,0,0,1,0,0,0,0
2006,R,andrs002,empty,8,7,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,R,andrs002,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2006,R,andrs002,menon,15,11,2,2,0,0,0,0,2,3,0,5,0,0,1,0,0
2006,R,andrs002,scoring,12,9,1,1,0,0,0,0,2,2,0,5,0,0,1,0,0
2006,R,aquig001,empty,100,87,28,47,4,0,5,0,5,11,0,23,0,2,0,0,0
2006,R,aquig001,loaded,12,12,5,7,2,0,0,0,9,0,0,4,1,0,0,0,0
2006,R,aquig001,menon,120,104,26,42,7,0,3,0,25,13,2,28,7,2,1,0,0
2006,R,aquig001,scoring,73,63,15,25,4,0,2,0,22,8,2,14,5,1,1,0,0
2006,R,armat002,empty,374,337,89,135,15,2,9,0,9,29,0,56,0,8,0,0,0
2006,R,armat002,loaded,23,20,5,6,1,0,0,0,15,1,0,5,3,0,0,2,0
2006,R,armat002,menon,319,261,78,129,19,1,10,0,77,35,7,41,14,5,12,6,0
2006,R,armat002,scoring,190,151,43,64,9,0,4,0,59,26,7,25,6,4,3,6,0
2006,R,arrob001,empty,619,597,148,239,29,1,20,0,20,21,0,111,0,1,0,0,0
2006,R,arrob001,loaded,25,24,6,8,0,1,0,0,18,0,0,5,0,0,0,1,0
2006,R,arrob001,menon,373,315,74,123,12,2,11,0,73,43,7,73,14,4,9,2,0
2006,R,arrob001,scoring,216,175,41,70,7,2,6,0,60,32,7,44,2,2,5,2,0
2006,R,asenm001,empty,23,19,1,1,0,0,0,0,0,3,0,5,0,1,0,0,0
2006,R,asenm001,menon,14,13,8,15,4,0,1,0,8,1,0,2,1,0,0,0,0
2006,R,asenm001,scoring,8,8,5,9,4,0,0,0,6,0,0,1,0,0,0,0,0
2006,R,astae001,empty,16,13,4,8,1,0,1,0,1,3,0,3,0,0,0,0,0
2006,R,astae001,loaded,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,R,astae001,menon,14,11,3,6,0,0,1,0,3,3,3,3,0,0,0,0,0
2006,R,astae001,scoring,11,8,2,5,0,0,1,0,3,3,3,1,0,0,0,0,0
2006,R,astap001,empty,233,218,59,100,8,0,11,0,11,14,0,27,0,1,0,0,0
2006,R,astap001,loaded,6,5,1,2,1,0,0,0,4,0,0,0,0,0,0,1,0
2006,R,astap001,menon,174,144,50,83,16,4,3,0,46,17,3,15,6,0,8,5,0
2006,R,astap001,scoring,99,76,22,29,5,1,0,0,29,14,3,10,1,0,4,5,0
2006,R,backb001,empty,99,84,23,40,8,0,3,0,3,14,0,10,0,1,0,0,0
2006,R,backb001,loaded,3,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2006,R,backb001,menon,90,81,20,27,4,0,1,0,15,4,0,9,3,2,1,2,0
2006,R,backb001,scoring,49,43,10,14,1,0,1,0,14,2,0,7,1,2,0,2,0
2006,R,baekc001,empty,96,87,19,34,3,0,4,0,4,7,0,17,0,2,0,0,0
2006,R,baekc001,loaded,1,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0
2006,R,baekc001,menon,44,38,7,14,1,0,2,0,9,6,0,6,1,0,0,0,0
2006,R,baekc001,scoring,20,17,4,8,1,0,1,0,7,3,0,5,0,0,0,0,0
2006,R,baezd001,empty,132,123,31,51,11,0,3,0,3,7,0,27,0,2,0,0,0
2006,R,baezd001,loaded,7,3,2,2,0,0,0,0,7,2,0,0,0,0,0,2,0
2006,R,baezd001,menon,125,101,29,35,6,0,0,0,34,10,3,12,5,5,4,5,0
2006,R,baezd001,scoring,91,74,23,28,5,0,0,0,33,9,3,8,4,2,1,5,0
2006,R,bajej001,empty,6,6,3,9,0,0,2,0,2,0,0,0,0,0,0,0,0
2006,R,bajej001,menon,1,1,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0
2006,R,bakes002,empty,202,188,59,99,15,2,7,0,7,13,0,37,0,1,0,0,0
2006,R,bakes002,loaded,3,3,2,5,0,0,1,1,5,0,0,0,0,0,0,0,0
2006,R,bakes002,menon,175,164,55,96,9,1,10,1,52,3,1,25,4,2,2,4,0
2006,R,bakes002,scoring,101,93,25,43,3,0,5,1,38,2,1,16,2,1,1,4,0
2006,R,bannb001,empty,83,75,21,32,4,2,1,0,1,8,0,6,0,0,0,0,0
2006,R,bannb001,loaded,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2006,R,bannb001,menon,88,67,13,24,2,0,3,0,17,14,2,13,1,2,1,4,0
2006,R,bannb001,scoring,58,42,6,13,1,0,2,0,15,10,2,11,1,1,1,4,0
2006,R,barrk001,empty,60,51,10,16,4,1,0,0,0,9,0,10,0,0,0,0,0
2006,R,barrk001,loaded,3,1,1,1,0,0,0,0,3,0,0,0,0,1,0,1,0
2006,R,barrk001,menon,55,44,14,26,4,1,2,0,16,5,0,9,0,1,3,2,0
2006,R,barrk001,scoring,35,27,8,16,3,1,1,0,14,4,0,5,0,1,1,2,0
2006,R,barzp001,menon,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,barzp001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,R,batim001,empty,463,423,132,197,28,5,9,0,9,38,0,57,0,2,0,0,0
2006,R,batim001,loaded,25,21,6,12,1,1,1,1,21,3,0,2,3,0,0,1,0
2006,R,batim001,menon,447,380,99,145,15,2,9,1,92,46,5,53,32,4,12,5,0
2006,R,batim001,scoring,275,226,52,74,11,1,3,1,79,35,5,36,14,3,6,5,0
2006,R,bauer001,empty,153,136,34,46,6,0,2,0,2,16,0,21,0,1,0,0,0
2006,R,bauer001,loaded,14,13,4,8,1,0,1,1,10,0,0,0,2,0,0,1,0
2006,R,bauer001,menon,149,132,39,56,7,2,2,1,36,9,0,14,12,3,0,5,0
2006,R,bauer001,scoring,87,75,19,28,3,0,2,1,31,5,0,9,3,2,0,5,0
2006,R,bautd002,empty,100,88,25,42,6,1,3,0,3,9,0,11,0,3,0,0,0
2006,R,bautd002,loaded,6,5,2,3,1,0,0,0,6,0,0,0,1,1,0,0,0
2006,R,bautd002,menon,94,78,22,34,6,0,2,0,27,12,0,16,2,1,1,2,0
2006,R,bautd002,scoring,54,46,13,20,4,0,1,0,23,4,0,7,1,1,1,2,0
2006,R,baylj001,empty,32,26,6,7,1,0,0,0,0,5,1,6,0,1,0,0,0
2006,R,baylj001,menon,37,28,7,11,1,0,1,0,9,6,1,9,0,0,2,1,0
2006,R,baylj001,scoring,22,15,4,5,1,0,0,0,7,5,1,4,0,0,1,1,0
2006,R,beamt002,empty,43,38,15,33,6,0,4,0,4,3,0,4,0,2,0,0,0
2006,R,beamt002,menon,42,39,11,22,6,1,1,0,11,3,2,8,2,0,0,0,0
2006,R,beamt002,scoring,26,24,8,16,3,1,1,0,9,2,2,5,0,0,0,0,0
2006,R,beanc001,empty,5,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
2006,R,beanc001,menon,5,4,2,3,1,0,0,0,2,0,0,0,1,0,0,1,0
2006,R,beanc001,scoring,3,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2006,R,beckj002,empty,536,498,116,206,30,3,18,0,18,33,0,98,0,5,0,0,0
2006,R,beckj002,loaded,15,12,4,11,1,0,2,2,16,3,0,1,3,0,0,0,0
2006,R,beckj002,menon,333,282,75,145,14,1,18,2,91,41,1,60,20,5,2,3,0
