YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2017,D,almoa002,gonzg003,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,D,almoa002,madsr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,almoa002,solis001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,D,altuj001,fistd001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,altuj001,kellj001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,altuj001,kimbc001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,altuj001,madda001,2,2,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2017,D,altuj001,pomed001,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,D,altuj001,porcr001,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2017,D,altuj001,pricd001,3,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0
2017,D,altuj001,reeda001,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017,D,altuj001,salec001,5,5,2,8,0,0,2,0,2,0,0,1,1,0,0,0,0
2017,D,altuj001,smitc004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,arrij001,stras001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,baezj001,albem001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,baezj001,dools001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,baezj001,gonzg003,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2017,D,baezj001,kintb001,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,D,baezj001,madsr001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,baezj001,schem001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,baezj001,solis001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,baezj001,stras001,5,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2017,D,barna001,brada001,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,D,barna001,chafa001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,barna001,greiz001,3,3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2017,D,barna001,ray-r002,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,D,barna001,sherj001,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
2017,D,bellc002,brada001,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2017,D,bellc002,chafa001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,bellc002,delaj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,bellc002,godlz001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,bellc002,greiz001,3,3,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0
2017,D,bellc002,ray-r002,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,D,bellc002,sherj001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,bellc002,walkt004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,beltc001,fistd001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,D,beltc001,kimbc001,2,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,D,beltc001,pricd001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,beltc001,reeda001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,benia002,gregl001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,benia002,harrw002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,benia002,keucd001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,benia002,mccul002,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,D,benia002,mortc002,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,benia002,peacb001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,benia002,verlj001,5,5,1,4,0,0,1,0,2,0,0,1,1,0,0,0,0
2017,D,bettm001,gilek001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,bettm001,gregl001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,bettm001,harrw002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,bettm001,keucd001,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2017,D,bettm001,mccul002,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,D,bettm001,mortc002,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,bettm001,peacb001,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,D,bettm001,verlj001,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,D,birdg001,allec002,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
