YEAR,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2012,iztuc001,R,L,50,48,9,9,0,0,0,0,2,1,0,4,3,0,1,0,0
2012,iztum001,L,R,236,211,56,72,10,0,2,0,16,23,0,28,8,1,1,0,0
2012,iztum001,R,L,83,78,18,19,1,0,0,0,4,2,0,10,2,1,2,0,0
2012,jacka001,R,L,185,159,46,76,11,2,5,0,20,24,0,40,4,0,0,2,0
2012,jacka001,R,R,432,384,117,184,18,8,11,0,46,43,0,94,5,2,2,1,0
2012,jackb002,L,L,19,18,3,5,2,0,0,0,2,1,0,8,0,0,0,0,0
2012,jackb002,L,R,123,102,18,36,4,1,4,0,7,21,0,51,1,0,0,0,0
2012,jacke001,R,L,20,18,3,3,0,0,0,0,0,0,0,8,0,0,2,0,0
2012,jacke001,R,R,45,39,10,10,0,0,0,0,0,3,0,13,0,0,3,0,0
2012,jackr005,R,L,8,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,jackr005,R,R,10,10,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0
2012,jacom001,L,L,6,5,2,3,1,0,0,0,0,1,0,2,0,0,0,0,0
2012,jacom001,L,R,17,14,2,2,0,0,0,0,2,3,1,4,0,0,0,0,0
2012,janip001,R,L,70,62,12,14,2,0,0,0,2,8,0,7,0,0,0,0,0
2012,janip001,R,R,116,105,19,25,4,1,0,0,7,9,0,23,1,2,0,0,0
2012,jasoj001,L,L,53,42,5,6,1,0,0,0,3,6,0,9,2,2,1,2,0
2012,jasoj001,L,R,308,252,76,128,18,2,10,0,47,50,1,42,4,3,0,3,0
2012,jay-j001,L,L,148,128,36,43,7,0,0,0,11,14,0,18,2,2,4,0,0
2012,jay-j001,L,R,354,315,99,134,15,4,4,0,29,20,3,53,7,13,5,1,0
2012,jennd002,R,L,145,126,31,50,5,4,2,0,10,18,0,30,2,0,0,1,0
2012,jennd002,R,R,418,379,93,146,14,3,11,0,37,28,1,90,5,5,6,0,0
2012,jennd003,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,jeted001,R,L,229,214,78,116,14,0,8,0,27,13,1,23,5,0,1,1,0
2012,jeted001,R,R,511,469,138,177,18,0,7,0,31,32,0,67,19,5,5,0,0
2012,jimel001,L,L,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,jimel001,L,R,12,11,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2012,jimeu001,R,R,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2012,johnc003,R,L,151,139,34,52,4,1,4,1,18,9,2,42,5,2,0,1,0
2012,johnc003,R,R,377,349,103,168,24,4,11,1,58,22,0,90,13,2,1,3,0
2012,johnd004,L,L,6,5,2,8,0,0,2,0,4,1,0,0,0,0,0,0,0
2012,johnd004,L,R,25,17,6,10,1,0,1,0,2,8,1,3,0,0,0,0,0
2012,johne002,L,R,219,197,55,73,5,2,3,0,23,13,0,54,1,2,5,2,0
2012,johne002,R,L,109,97,17,31,5,0,3,0,10,11,0,29,2,1,0,0,0
2012,johne002,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,johnj009,L,L,24,22,2,2,0,0,0,0,0,1,0,15,0,0,1,0,0
2012,johnj009,L,R,36,31,3,3,0,0,0,0,2,1,0,19,0,0,4,0,0
2012,johnk003,L,L,158,139,28,43,3,0,4,0,14,18,0,42,2,1,0,0,0
2012,johnk003,L,R,423,368,86,142,16,2,12,0,41,44,4,117,6,4,2,4,1
2012,johnn001,L,L,16,12,3,7,1,0,1,0,5,1,0,3,1,3,0,0,0
2012,johnn001,L,R,86,75,15,27,3,0,3,0,6,10,0,23,3,1,0,0,0
2012,johnr008,R,L,161,151,47,67,10,2,2,0,10,8,0,25,3,2,0,0,0
2012,johnr008,R,R,127,118,31,40,4,1,1,0,10,5,1,36,1,4,0,0,0
2012,johnr009,R,L,24,22,5,6,1,0,0,0,2,1,1,6,1,0,0,1,0
2012,johnr009,R,R,34,30,8,9,1,0,0,0,2,3,1,4,1,0,1,0,0
2012,jonea002,R,L,194,168,34,69,5,0,10,0,24,20,1,44,1,3,0,3,0
2012,jonea002,R,R,75,65,12,26,2,0,4,0,10,8,0,27,1,2,0,0,0
2012,jonea003,R,L,171,161,47,76,8,0,7,0,16,8,0,36,2,1,0,1,0
2012,jonea003,R,R,526,487,139,251,31,3,25,0,66,26,0,90,13,12,0,1,0
2012,jonec004,L,R,254,216,60,100,10,0,10,0,39,36,1,33,6,0,0,2,0
2012,jonec004,R,L,194,171,51,76,13,0,4,0,23,21,5,18,9,1,0,1,0
2012,joneg002,L,L,81,74,14,22,2,0,2,0,10,5,0,13,1,0,0,2,0
2012,joneg002,L,R,434,401,116,223,26,3,25,0,76,28,2,90,2,0,0,5,0
2012,joycm001,L,L,104,91,19,30,2,0,3,1,15,10,0,33,1,2,1,0,0
2012,joycm001,L,R,358,308,77,141,16,3,14,1,44,45,4,69,9,4,0,1,0
2012,jurrj001,R,L,6,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2012,jurrj001,R,R,11,8,1,1,0,0,0,0,0,1,0,3,0,0,2,0,0
2012,kaaik001,L,L,39,37,11,17,3,0,1,0,4,2,0,10,0,0,0,0,0
2012,kaaik001,L,R,100,91,19,34,6,0,3,0,10,8,0,18,6,1,0,0,0
2012,kalir001,L,L,16,15,5,6,1,0,0,0,1,1,0,5,0,0,0,0,0
2012,kalir001,L,R,87,81,17,19,2,0,0,0,4,5,0,21,4,0,0,1,0
2012,karsj001,R,L,12,11,1,1,0,0,0,0,1,0,0,7,0,0,1,0,0
2012,karsj001,R,R,17,17,2,2,0,0,0,0,1,0,0,8,0,0,0,0,0
2012,kawam001,L,L,20,19,2,2,0,0,0,0,0,1,0,7,0,0,0,0,0
2012,kawam001,L,R,95,85,18,19,1,0,0,0,7,7,0,11,2,1,2,0,0
2012,keara001,R,L,112,97,19,29,4,0,2,0,9,13,0,27,6,2,0,0,0
2012,keara001,R,R,63,50,17,25,2,0,2,0,7,9,1,17,2,4,0,0,0
2012,kellc001,R,L,7,6,1,1,0,0,0,0,0,0,0,4,1,0,1,0,0
2012,kellc001,R,R,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,kelld001,L,L,14,12,1,1,0,0,0,0,2,2,0,5,0,0,0,0,0
2012,kelld001,L,R,113,101,20,27,2,1,1,0,5,12,0,17,2,0,0,0,0
2012,kellj001,R,L,11,10,1,1,0,0,0,0,1,0,0,6,0,0,1,0,0
2012,kellj001,R,R,24,23,4,6,2,0,0,0,1,0,0,7,0,0,1,0,0
2012,kempm001,R,L,138,124,45,84,6,0,11,0,31,14,4,28,2,0,0,0,0
2012,kempm001,R,R,311,279,77,133,16,2,12,0,38,26,4,75,8,3,0,3,0
2012,kendh001,R,L,176,165,51,74,13,2,2,0,15,10,0,33,9,0,1,0,0
2012,kendh001,R,R,418,385,107,146,19,1,6,0,52,19,1,82,17,4,5,5,0
2012,kendk001,R,L,21,17,2,3,1,0,0,0,0,0,0,10,0,0,4,0,0
2012,kendk001,R,R,24,19,3,4,1,0,0,0,0,3,0,9,0,0,2,0,0
2012,kenna001,L,L,31,30,7,8,1,0,0,0,2,1,0,5,0,0,0,0,0
2012,kenna001,L,R,170,138,37,52,7,1,2,0,14,22,1,28,5,1,4,5,0
2012,kenni001,R,L,29,16,2,4,0,1,0,0,3,8,0,8,0,0,5,0,0
2012,kenni001,R,R,44,35,2,2,0,0,0,0,3,3,0,21,0,0,5,1,0
2012,keppj001,R,L,127,117,44,61,5,0,4,0,14,6,0,6,1,1,0,3,0
2012,keppj001,R,R,291,268,81,108,10,1,5,0,26,18,0,25,13,3,1,1,0
2012,kersc001,L,L,25,19,4,4,0,0,0,0,0,0,0,7,1,0,6,0,0
2012,kersc001,L,R,50,39,8,9,1,0,0,0,2,2,0,12,0,0,8,1,0
2012,keucd001,L,L,6,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,keucd001,L,R,21,14,1,1,0,0,0,0,1,1,0,6,0,0,5,1,0
2012,kinsi001,R,L,181,160,56,90,10,0,8,0,20,19,0,18,3,2,0,0,0
2012,kinsi001,R,R,550,495,112,187,32,5,11,0,52,41,0,72,11,8,1,5,0
2012,kipnj001,L,L,241,209,45,59,4,2,2,0,24,24,0,39,6,2,3,3,0
2012,kipnj001,L,R,431,382,107,165,18,2,12,1,52,43,2,70,6,3,0,3,0
2012,koeht001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,komae001,L,L,6,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,komae001,L,R,52,46,9,9,0,0,0,0,1,5,0,5,2,0,0,1,0
2012,konep001,R,L,150,129,35,61,8,0,6,0,19,20,3,21,3,1,0,0,0
2012,konep001,R,R,448,404,124,198,14,0,20,0,56,36,1,62,13,6,0,2,0
2012,kontg001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,kotcc001,L,L,122,113,25,34,3,0,2,0,11,4,0,11,4,4,1,0,0
2012,kotcc001,L,R,378,350,81,120,9,0,10,0,44,22,1,38,11,3,2,1,0
2012,kotsm001,L,L,14,12,3,3,0,0,0,0,0,1,0,3,1,1,0,0,0
2012,kotsm001,L,R,142,131,34,48,8,0,2,0,14,10,1,11,1,0,0,1,0
2012,kottg001,L,L,36,26,6,8,0,1,0,0,4,9,0,6,1,0,1,0,0
2012,kottg001,L,R,173,145,30,63,6,0,9,0,27,28,1,42,3,0,0,0,0
2012,kozmp001,R,L,20,18,6,11,1,2,0,0,5,2,0,3,0,0,0,0,0
2012,kozmp001,R,R,62,54,18,30,4,1,2,0,9,5,1,16,4,0,1,2,0
2012,krate001,R,L,47,43,11,24,4,0,3,0,8,4,0,8,1,0,0,0,0
2012,krate001,R,R,110,98,24,47,5,0,6,0,18,7,2,26,1,2,0,3,0
2012,kubej002,L,L,203,184,43,82,12,3,7,0,35,15,0,60,3,1,0,3,0
2012,kubej002,L,R,368,322,85,174,18,1,23,1,55,42,7,91,8,1,0,3,0
2012,kuroh001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,laffa001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,lahab001,L,L,54,48,3,6,0,0,1,0,1,6,0,27,2,0,0,0,0
2012,lahab001,L,R,326,292,85,147,17,0,15,1,39,33,3,97,6,0,0,1,0
2012,lairb001,R,L,20,19,4,4,0,0,0,0,2,1,0,2,0,0,0,0,0
2012,lairb001,R,R,17,16,5,9,1,0,1,0,2,1,0,6,1,0,0,0,0
2012,lairg001,R,L,109,98,20,34,6,1,2,0,9,10,0,12,2,0,0,1,0
2012,lairg001,R,R,82,76,29,31,2,0,0,0,2,4,0,9,2,1,1,0,0
2012,lallb001,L,L,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lallb001,L,R,12,11,2,2,0,0,0,0,2,1,0,2,0,0,0,0,0
2012,langr002,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,langr002,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lannj001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lannj001,L,R,9,7,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0
2012,lapom001,R,L,36,35,10,14,1,0,1,0,3,0,0,9,1,1,0,0,0
2012,lapom001,R,R,24,23,4,5,1,0,0,0,2,1,0,8,0,0,0,0,0
2012,laroa001,L,L,188,168,45,85,7,0,11,0,28,15,0,51,3,0,0,5,0
2012,laroa001,L,R,459,403,110,206,28,1,22,0,72,52,7,87,7,0,0,4,0
2012,latom001,R,L,24,19,5,8,0,0,1,0,2,1,0,9,0,1,3,0,0
2012,latom001,R,R,56,46,7,8,1,0,0,0,2,2,0,23,0,0,7,1,0
2012,lavar001,R,L,53,50,9,14,2,0,1,0,5,3,0,12,2,0,0,0,0
2012,lavar001,R,R,113,103,15,24,6,0,1,0,7,8,0,29,2,0,0,2,0
2012,lawrb002,R,L,144,135,43,61,9,0,3,0,11,8,0,24,2,1,0,0,0
2012,lawrb002,R,R,392,359,92,139,17,3,8,0,37,25,0,62,7,4,2,2,0
2012,leakm001,R,L,27,23,7,11,1,0,1,0,1,0,0,8,0,0,4,0,0
2012,leakm001,R,R,42,38,11,16,2,0,1,0,2,1,0,12,0,0,3,0,0
2012,leblw001,L,L,9,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2012,leblw001,L,R,7,5,1,2,1,0,0,0,0,0,0,1,0,0,2,0,0
2012,lecus001,R,R,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,lee-c001,R,L,153,141,29,42,7,0,2,1,24,11,0,8,4,0,0,1,0
2012,lee-c001,R,R,462,409,116,159,20,1,7,0,53,47,4,41,9,1,0,5,0
2012,lee-c003,L,L,14,10,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0
2012,lee-c003,L,R,57,54,10,12,2,0,0,0,4,1,0,17,0,0,2,0,0
2012,lemad001,R,L,64,60,14,24,4,3,0,0,4,4,1,9,4,0,0,0,0
2012,lemad001,R,R,183,169,54,70,8,1,2,0,18,9,3,33,4,0,3,2,0
2012,leons001,L,R,27,22,4,4,0,0,0,0,0,3,0,10,1,2,0,0,0
2012,leons001,R,L,9,8,4,6,2,0,0,0,2,1,0,1,0,0,0,0,0
2012,leroc001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,lerus001,L,L,5,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,lerus001,L,R,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lestj001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lestj001,L,R,5,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
2012,lewic001,R,R,4,4,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0
2012,lewif001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lewif001,L,R,24,19,3,3,0,0,0,0,0,4,1,4,0,1,0,0,0
2012,lidda001,R,L,66,61,12,16,1,0,1,0,4,5,0,29,0,0,0,0,0
2012,lidda001,R,R,60,55,14,25,3,1,2,1,6,4,0,20,0,0,0,1,0
2012,lillb001,R,L,94,87,16,28,3,0,3,0,6,5,0,24,1,1,0,1,0
2012,lillb001,R,R,115,103,21,24,3,0,0,0,4,6,0,47,1,3,1,2,0
2012,lillt001,L,L,8,6,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
2012,lillt001,L,R,12,9,1,1,0,0,0,0,0,0,0,4,0,0,3,0,0
2012,lin-c001,R,L,9,9,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,lin-c001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lincb001,L,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,lincb001,L,R,8,8,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,linct001,L,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,linct001,L,R,57,41,4,4,0,0,0,0,3,6,0,24,0,0,10,0,0
2012,linda001,L,L,96,89,18,27,1,1,2,0,11,6,0,17,3,0,0,1,0
2012,linda001,L,R,257,232,64,106,13,1,9,0,34,23,1,44,7,0,0,2,0
2012,lirif001,L,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,lirif001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,lobaj001,L,R,132,107,19,30,5,0,2,0,16,20,0,33,6,2,1,2,0
2012,lobaj001,R,L,63,58,18,23,5,0,0,0,4,4,1,12,0,0,1,0,0
2012,lobaj001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lockj001,L,L,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,lockj001,L,R,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,loe-k001,R,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,lohsk001,R,L,20,18,2,3,1,0,0,0,1,1,0,7,0,0,1,0,0
2012,lohsk001,R,R,59,46,4,4,0,0,0,0,2,1,0,12,0,0,11,1,0
2012,lombs002,L,R,315,293,84,112,13,3,3,0,21,15,0,33,1,5,2,0,0
2012,lombs002,R,L,101,91,21,24,3,0,0,0,6,4,1,13,0,1,4,1,0
2012,lonej001,L,L,98,92,20,24,4,0,0,0,10,4,0,16,5,0,1,1,0
2012,lonej001,L,R,367,342,88,122,16,0,6,0,31,24,7,35,16,0,0,1,0
2012,longe001,R,L,78,66,21,44,5,0,6,0,17,9,3,13,4,1,0,2,0
2012,longe001,R,R,234,207,58,100,9,0,11,0,38,24,3,48,10,2,0,1,0
2012,lopej003,R,L,99,94,26,39,7,0,2,0,11,3,0,11,2,0,0,2,0
2012,lopej003,R,R,149,142,32,45,7,0,2,0,17,6,0,30,7,0,0,1,0
2012,lougd001,L,L,7,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,lougd001,L,R,58,53,13,17,2,1,0,0,2,4,0,8,2,0,0,1,0
2012,loupa001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,louxs001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,lowed001,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,lowed001,R,R,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,lowrj001,L,R,287,253,67,120,14,0,13,0,29,31,0,49,2,1,0,2,0
2012,lowrj001,R,L,100,87,16,29,4,0,3,0,13,12,0,16,1,1,0,0,0
2012,lucrj001,R,L,91,80,32,58,7,2,5,1,22,8,0,12,4,0,1,2,0
2012,lucrj001,R,R,255,236,69,104,10,2,7,1,36,14,1,32,8,4,0,1,0
2012,ludwr001,R,L,136,118,31,68,7,0,10,1,25,16,1,21,1,2,0,0,0
2012,ludwr001,R,R,336,304,85,156,21,1,16,0,55,26,2,76,8,3,1,2,0
2012,luebc001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,luebc001,R,R,10,9,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
2012,lunah001,R,L,28,27,4,4,0,0,0,0,3,1,0,5,1,0,0,0,0
2012,lunah001,R,R,38,35,10,18,2,0,2,1,7,3,0,9,0,0,0,0,0
2012,lutzz001,R,L,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,lutzz001,R,R,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,lylej001,R,L,13,13,2,3,1,0,0,0,1,0,0,7,0,0,0,0,0
2012,lylej001,R,R,33,25,4,7,0,0,1,0,3,1,0,11,0,0,7,0,0
2012,lynnl001,R,L,20,14,1,1,0,0,0,0,1,2,0,10,0,0,3,1,0
2012,lynnl001,R,R,43,36,2,2,0,0,0,0,0,0,0,26,0,0,7,0,0
2012,machm001,R,L,53,50,14,24,0,2,2,0,5,3,0,11,1,0,0,0,0
2012,machm001,R,R,149,141,36,61,8,1,5,0,21,6,0,27,5,0,1,1,0
2012,mahoj001,L,R,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,mahop002,L,L,15,13,1,1,0,0,0,0,1,0,0,11,0,0,2,0,0
2012,mahop002,L,R,53,50,3,6,0,0,1,0,2,2,0,27,1,0,1,0,0
2012,maiem001,L,L,18,17,3,9,0,0,2,0,3,0,0,7,0,0,1,0,0
2012,maiem001,L,R,56,47,8,11,1,1,0,0,4,8,0,17,0,0,0,1,0
2012,mains001,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,maldc003,R,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,maldc003,R,R,11,9,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0
2012,maldm001,R,L,65,56,14,15,1,0,0,0,3,8,0,18,0,0,1,0,0
2012,maldm001,R,R,191,177,48,80,8,0,8,1,27,9,0,38,5,2,3,0,0
2012,marcs001,R,L,15,12,2,2,0,0,0,0,0,2,0,2,0,0,1,0,0
2012,marcs001,R,R,29,26,2,3,1,0,0,0,1,1,0,12,0,0,2,0,0
2012,markn001,L,L,141,128,40,65,8,1,5,0,24,9,0,15,7,3,0,1,0
2012,markn001,L,R,330,292,85,133,20,2,8,0,30,33,3,36,3,1,0,4,0
2012,marqj001,L,L,9,7,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0
2012,marqj001,L,R,27,25,8,11,3,0,0,0,1,0,0,10,0,1,1,0,0
2012,marsl001,R,L,102,86,19,27,6,1,0,0,6,14,0,18,5,0,1,1,0
2012,marsl001,R,R,133,109,25,29,2,1,0,0,7,22,0,26,5,1,1,0,0
2012,martc005,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,martc005,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,martf002,L,L,13,13,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2012,martf002,L,R,117,105,27,54,7,1,6,0,14,6,0,29,1,5,0,1,0
2012,martj006,R,L,119,106,27,39,3,0,3,1,11,11,0,25,6,0,0,1,1
2012,martj006,R,R,320,289,68,109,11,3,8,0,44,29,0,71,12,1,0,1,0
2012,martl002,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,martl002,R,R,17,16,2,2,0,0,0,0,0,0,0,3,0,1,0,0,0
2012,martl003,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,martl004,L,L,8,8,1,3,0,1,0,0,2,0,0,2,0,0,0,0,0
2012,martl004,L,R,44,38,7,14,5,1,0,0,4,4,0,10,2,0,1,1,0
2012,martm003,L,R,68,61,7,12,2,0,1,0,4,5,2,14,1,0,2,0,0
2012,martm003,R,L,54,54,13,17,1,0,1,0,3,0,0,7,3,0,0,0,0
2012,martr004,R,L,149,124,28,65,7,0,10,0,21,23,0,28,3,2,0,0,0
2012,martr004,R,R,336,298,61,105,11,0,11,1,32,30,0,67,10,6,2,0,0
2012,marts002,R,L,50,44,14,30,1,3,3,0,8,4,0,16,1,0,0,2,0
2012,marts002,R,R,132,123,29,43,2,3,2,0,9,4,0,34,4,3,2,0,0
2012,mastd002,R,L,77,66,19,22,0,0,1,0,8,9,0,17,1,1,0,1,0
2012,mastd002,R,R,109,97,22,35,3,2,2,0,9,9,0,28,3,0,3,0,0
2012,mastj001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,mathj001,R,L,69,64,14,26,3,0,3,0,5,3,0,18,0,0,2,0,0
2012,mathj001,R,R,158,147,32,57,10,0,5,0,22,6,0,50,2,0,4,1,0
2012,mathj002,R,L,125,114,23,34,5,0,2,0,8,10,1,21,3,0,0,1,0
2012,mathj002,R,R,118,111,24,39,6,0,3,0,11,4,0,25,1,1,1,1,0
2012,matsd001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,matsh001,L,L,39,36,8,11,0,0,1,0,3,3,0,7,3,0,0,0,0
2012,matsh001,L,R,64,59,6,10,1,0,1,0,4,5,1,15,2,0,0,0,0
2012,mattk001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,mattk001,L,R,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,mattr001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,matub001,L,R,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,mauej001,L,L,222,188,54,68,9,1,1,0,22,32,1,40,8,1,0,1,0
2012,mauej001,L,R,419,357,120,175,22,3,9,1,63,58,9,48,15,1,1,2,0
2012,maxwj002,R,L,124,103,28,52,5,2,5,0,18,19,0,30,1,1,0,1,0
2012,maxwj002,R,R,228,212,44,93,8,1,13,0,35,13,0,84,5,2,0,1,0
2012,maybc001,R,L,161,150,36,53,9,1,2,0,11,7,0,28,4,1,2,1,0
2012,maybc001,R,R,400,357,87,124,11,4,6,0,34,37,1,82,8,3,1,2,0
2012,maybj001,R,L,180,166,45,82,13,0,8,0,19,10,1,32,5,2,0,2,0
2012,maybj001,R,R,299,275,63,92,11,0,6,0,27,24,1,79,12,0,0,0,0
2012,mayse001,R,L,19,17,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0
2012,mayse001,R,R,47,43,13,19,1,1,1,1,4,1,0,7,1,1,2,0,0
2012,mazzv001,R,R,5,4,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0
2012,mcbrm002,R,L,32,31,6,9,0,0,1,0,5,0,0,5,2,1,0,0,0
2012,mcbrm002,R,R,49,47,10,15,2,0,1,0,6,1,0,12,2,0,0,1,0
2012,mccab002,L,L,166,157,37,64,6,0,7,1,29,7,0,30,6,0,0,2,0
2012,mccab002,L,R,321,282,64,111,8,0,13,1,38,37,7,46,9,1,0,1,0
2012,mcclk001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,mcclm001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,mcclm001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,mccom001,R,L,24,20,3,7,1,0,1,0,3,4,0,1,1,0,0,0,0
2012,mccom001,R,R,32,32,6,6,0,0,0,0,4,0,0,5,0,0,0,0,0
2012,mccua001,R,L,151,130,51,88,9,2,8,0,30,17,8,19,3,2,0,2,0
2012,mccua001,R,R,522,463,143,240,20,4,23,0,66,53,5,113,6,3,0,3,0
2012,mcdod002,R,L,54,46,9,15,3,0,1,0,6,7,0,11,0,0,1,0,0
2012,mcdod002,R,R,49,42,9,16,4,0,1,0,3,5,0,8,1,0,1,1,0
2012,mcdoj003,R,L,72,66,21,35,5,0,3,0,5,5,1,7,1,0,1,0,0
2012,mcdoj003,R,R,141,131,28,41,4,0,3,0,17,7,4,26,2,1,1,0,1
2012,mcdoj004,L,L,12,9,1,1,0,0,0,0,1,3,0,5,0,0,0,0,0
2012,mcdoj004,L,R,51,40,6,6,0,0,0,0,0,5,0,18,1,0,6,0,0
2012,mcgec001,R,L,135,117,27,49,5,1,5,0,16,16,0,27,2,1,0,1,0
2012,mcgec001,R,R,217,201,42,65,11,0,4,0,25,13,0,43,8,1,0,2,0
2012,mchuc001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,mchuc001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,mckem001,R,L,63,54,13,26,4,0,3,0,12,8,1,15,3,0,0,1,0
2012,mckem001,R,R,212,186,43,80,10,0,9,0,27,21,0,58,4,3,0,2,0
2012,mclon001,L,L,77,66,13,19,3,0,1,0,2,7,0,17,1,2,2,0,0
2012,mclon001,L,R,221,200,51,82,11,1,6,0,18,20,1,44,1,0,0,1,0
2012,mcphk001,L,R,6,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2012,medlk001,L,R,29,25,3,4,1,0,0,0,1,3,0,13,0,0,1,0,0
2012,medlk001,R,L,10,8,1,1,0,0,0,0,1,1,0,2,0,0,1,0,0
2012,mejij001,R,R,5,3,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
