YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2000,D,abboj002,rhoda001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,abbok002,fulta001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,abbok002,rodrf002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,agbab001,deltm001,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,agbab001,estes001,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,agbab001,fulta001,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2000,D,agbab001,gardm001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,agbab001,henrd002,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,D,agbab001,hernl003,4,3,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2000,D,agbab001,nen-r001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,agbab001,ortir001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,agbab001,rodrf002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,agbab001,ruetk001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,alfoe001,embra001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,alfoe001,estes001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,D,alfoe001,fulta001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,D,alfoe001,gardm001,3,3,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
2000,D,alfoe001,hernl003,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
