YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1980,L,aikew001,L,L,10,10,4,4,0,0,0,0,2,0,0,1,0,0,0,0,0
1980,L,aikew001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,ashba001,L,R,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,L,ashba001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,bergd001,L,L,2,2,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0
1980,L,bergd001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,bochb002,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,boonb001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,boonb001,R,R,19,17,4,4,0,0,0,0,2,1,0,1,0,0,1,0,0
1980,L,bowal001,L,R,21,17,5,5,0,0,0,0,0,3,3,2,0,0,1,0,0
1980,L,bowal001,R,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,bretg001,L,L,9,8,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1980,L,bretg001,L,R,3,3,2,8,0,0,2,0,4,0,0,0,1,0,0,0,0
1980,L,browb001,L,R,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1980,L,browb001,R,L,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,brusw001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,bystm001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,cabee001,R,L,9,9,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,cabee001,R,R,16,12,2,2,0,0,0,0,0,1,0,2,0,0,3,0,0
1980,L,carls001,L,R,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,cedec001,R,L,5,4,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0
1980,L,cedec001,R,R,7,7,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1980,L,ceror001,R,L,6,6,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
1980,L,ceror001,R,R,6,6,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,L,chril101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,cruzj001,L,L,11,7,3,3,0,0,0,0,2,4,2,1,0,0,0,0,0
1980,L,cruzj001,L,R,12,8,3,6,1,1,0,0,2,4,2,0,1,0,0,0,0
1980,L,dentb001,R,L,8,7,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0
1980,L,dentb001,R,R,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,L,forsk001,R,L,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1980,L,gambo001,L,R,6,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1980,L,grosg001,L,R,5,4,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0
1980,L,heepd001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,howea001,R,L,10,7,1,2,1,0,0,0,1,2,2,1,0,0,0,1,0
1980,L,howea001,R,R,8,8,2,4,0,1,0,0,1,0,0,1,0,0,0,0,0
1980,L,hurdc001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1980,L,jackr001,L,L,7,7,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0
1980,L,jackr001,L,R,5,4,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
1980,L,lacof001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,L,landr001,L,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
