YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1991,R,abboj001,empty,598,551,136,183,21,1,8,0,8,44,0,92,0,2,0,0,1
1991,R,abboj001,loaded,13,13,2,5,0,0,1,1,6,0,0,4,0,0,0,0,0
1991,R,abboj001,menon,404,358,86,122,14,2,6,1,67,29,6,66,22,3,7,7,0
1991,R,abboj001,scoring,219,191,45,69,7,1,5,1,63,19,6,37,5,0,2,7,0
1991,R,abbok001,empty,45,37,11,13,2,0,0,0,0,8,0,8,0,0,0,0,0
1991,R,abbok001,loaded,2,2,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
1991,R,abbok001,menon,45,36,11,19,2,0,2,1,9,5,0,4,3,1,3,0,0
1991,R,abbok001,scoring,25,20,6,9,0,0,1,1,7,4,0,1,1,0,1,0,0
1991,R,abbop001,empty,104,88,23,34,8,0,1,0,1,16,0,26,0,0,0,0,0
1991,R,abbop001,loaded,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1991,R,abbop001,menon,106,76,15,31,2,1,4,0,25,20,1,17,5,0,7,3,0
1991,R,abbop001,scoring,68,46,10,20,2,1,2,0,21,14,1,10,2,0,5,3,0
1991,R,ackej001,empty,223,202,38,65,4,1,7,0,7,18,0,28,0,2,0,0,1
1991,R,ackej001,loaded,7,6,3,7,1,0,1,1,10,0,0,0,0,0,0,1,0
1991,L,ackej001,menon,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1991,R,ackej001,menon,151,121,39,72,6,0,9,1,50,18,5,16,5,0,7,5,0
1991,L,ackej001,scoring,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1991,R,ackej001,scoring,96,74,24,46,4,0,6,1,44,15,5,12,4,0,2,5,0
1991,R,agosj001,empty,173,152,44,55,8,0,1,0,1,20,0,15,0,1,0,0,0
1991,R,agosj001,loaded,8,6,5,9,1,0,1,1,15,0,0,0,0,1,0,1,0
1991,R,agosj001,menon,204,164,48,74,9,4,3,1,55,19,4,19,14,7,11,3,0
1991,R,agosj001,scoring,119,96,37,54,6,4,1,1,49,13,4,11,3,3,4,3,0
1991,L,aguir001,empty,10,10,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,R,aguir001,empty,142,127,21,29,2,0,2,0,2,14,0,30,0,1,0,0,0
1991,W,aguir001,empty,12,12,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,R,aguir001,loaded,11,10,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0
1991,L,aguir001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,R,aguir001,menon,133,113,23,37,7,2,1,0,25,16,6,31,6,0,1,3,0
1991,W,aguir001,menon,8,7,2,2,0,0,0,0,2,1,0,2,0,0,0,0,0
1991,R,aguir001,scoring,80,64,13,19,4,1,0,0,20,12,6,21,3,0,1,3,0
1991,W,aguir001,scoring,4,3,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0
1991,R,akerd001,empty,111,94,23,35,2,2,2,0,2,14,0,13,0,3,0,0,0
1991,R,akerd001,loaded,9,7,1,1,0,0,0,0,4,1,0,2,0,0,0,1,0
1991,R,akerd001,menon,118,97,26,38,3,0,3,0,26,13,4,18,1,0,6,2,0
