YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1981,D,aikew001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,D,aikew001,L,R,11,8,3,3,0,0,0,0,0,3,0,1,0,0,0,0,0
1981,D,armat001,R,L,6,5,5,7,2,0,0,0,3,1,0,0,0,0,0,0,0
1981,D,armat001,R,R,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,D,ashba001,L,R,4,3,1,4,0,0,1,0,2,1,0,0,0,0,0,0,0
1981,D,ashba001,R,L,7,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1981,D,avilr101,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,D,baked002,R,L,3,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1981,D,baked002,R,R,17,15,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0
1981,D,bands101,R,L,11,10,4,7,3,0,0,0,1,1,0,2,0,0,0,0,0
1981,D,bands101,R,R,8,7,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1981,D,boonb001,R,R,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,bowal001,L,R,17,16,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0
1981,D,bowal001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,bretg001,L,R,12,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,burrr001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1981,D,carls001,L,R,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,D,cartg001,R,L,9,8,3,4,1,0,0,0,1,1,1,0,0,0,0,0,0
1981,D,cartg001,R,R,12,11,5,13,2,0,2,0,5,0,0,1,0,0,0,1,0
1981,D,cedec001,R,L,10,9,3,4,1,0,0,0,0,1,0,1,0,0,0,0,0
1981,D,cedec001,R,R,6,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1981,D,ceror001,R,L,6,6,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1981,D,ceror001,R,R,12,12,5,9,1,0,1,0,5,0,0,1,0,0,0,0,0
1981,D,chril101,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,D,coopc001,L,L,14,12,4,4,0,0,0,0,2,1,0,0,1,0,0,1,0
