YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1994,R,abbok002,6,368,342,84,133,16,3,9,2,32,16,1,98,5,5,3,2,0
1994,R,abbok002,11,3,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1994,R,aldrm001,3,81,76,16,21,2,0,1,0,5,5,0,18,0,0,0,0,0
1994,R,aldrm001,7,49,43,14,17,3,0,0,0,2,5,1,4,1,0,0,1,0
1994,R,aldrm001,9,40,31,10,13,0,0,1,0,8,7,0,6,0,0,0,2,0
1994,R,aldrm001,10,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1994,R,aldrm001,11,27,25,3,9,0,0,2,0,3,2,0,6,1,0,0,0,0
1994,R,alicl001,4,198,164,45,72,12,3,3,0,22,28,4,26,1,2,1,3,0
1994,R,alicl001,7,7,7,4,6,0,1,0,0,1,0,0,1,0,0,0,0,0
1994,R,alicl001,11,37,34,8,16,0,1,2,0,6,2,0,11,0,1,0,0,0
1994,R,alomr001,4,450,388,120,177,25,4,8,0,38,50,1,41,14,2,7,3,0
1994,R,alomr001,11,5,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1994,R,aloms001,2,318,290,84,143,15,1,14,0,43,25,2,31,7,2,0,1,0
1994,R,aloms001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,R,aloum001,7,274,247,85,143,20,1,12,0,46,22,6,31,5,2,0,3,0
1994,R,aloum001,9,196,174,58,107,11,4,10,0,32,20,4,31,2,0,0,2,0
1994,R,aloum001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1994,R,amarr001,4,166,143,41,58,6,1,3,0,13,15,0,15,1,1,6,1,0
1994,R,amarr001,6,25,22,6,6,0,0,0,0,0,3,0,4,0,0,0,0,0
1994,R,amarr001,7,38,33,4,5,1,0,0,0,2,3,0,7,1,0,1,1,0
1994,R,amarr001,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,R,amarr001,10,23,22,7,11,2,1,0,0,2,1,0,0,1,0,0,0,0
1994,R,amarr001,11,7,5,2,6,1,0,1,0,1,2,1,2,0,0,0,0,0
1994,R,amarr002,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1994,R,amarr002,8,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
