YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2024,R,abboa001,empty,370,339,86,158,19,1,17,0,17,31,0,67,0,0,0,0,0
2024,R,abboa001,loaded,11,10,1,4,0,0,1,1,5,0,0,4,2,1,0,0,0
2024,R,abboa001,menon,216,190,41,74,9,0,8,1,37,21,1,47,6,2,1,2,0
2024,R,abboa001,scoring,105,92,18,31,4,0,3,1,24,8,1,31,2,2,1,2,0
2024,F,abreb002,empty,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,R,abreb002,empty,173,152,30,48,6,0,4,0,4,18,0,56,0,3,0,0,0
2024,R,abreb002,loaded,12,12,3,7,1,0,1,1,9,0,0,6,0,0,0,0,0
2024,F,abreb002,menon,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024,R,abreb002,menon,152,133,29,50,4,1,5,1,31,14,0,47,5,3,1,1,0
2024,F,abreb002,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,R,abreb002,scoring,92,81,17,27,1,0,3,1,26,8,0,32,2,1,1,1,0
2024,R,adama002,empty,75,64,19,32,7,0,2,0,2,11,0,19,0,0,0,0,0
2024,R,adama002,loaded,10,8,3,5,2,0,0,0,10,0,0,2,0,1,0,1,0
2024,R,adama002,menon,116,88,19,30,5,0,2,0,25,12,2,34,3,13,1,2,0
2024,R,adama002,scoring,84,65,13,20,4,0,1,0,23,10,2,26,3,7,0,2,0
2024,D,adamj002,empty,10,10,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2024,F,adamj002,empty,7,7,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2024,R,adamj002,empty,179,168,26,40,8,0,2,0,2,10,0,54,0,1,0,0,0
2024,R,adamj002,loaded,10,7,1,4,0,0,1,1,7,1,0,2,3,1,0,1,0
2024,D,adamj002,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,F,adamj002,menon,2,2,1,4,0,0,1,0,2,0,0,1,0,0,0,0,0
2024,R,adamj002,menon,103,83,14,25,0,1,3,1,17,13,4,27,5,5,0,2,0
2024,D,adamj002,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,F,adamj002,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,R,adamj002,scoring,73,55,8,19,0,1,3,1,17,12,4,16,3,4,0,2,0
2024,R,adcot001,empty,12,11,5,14,0,0,3,0,3,1,0,2,0,0,0,0,0
2024,R,adcot001,loaded,1,1,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
2024,R,adcot001,menon,9,8,2,5,0,0,1,1,4,1,0,1,1,0,0,0,0
2024,R,adcot001,scoring,3,2,1,4,0,0,1,1,4,1,0,0,0,0,0,0,0
2024,R,adonj001,empty,26,23,6,10,1,0,1,0,1,3,0,1,0,0,0,0,0
2024,R,adonj001,menon,22,18,6,9,0,0,1,0,6,1,0,5,1,1,1,1,0
2024,R,adonj001,scoring,13,11,3,6,0,0,1,0,6,1,0,3,1,0,0,1,0
2024,R,aguij002,empty,79,68,18,36,3,0,5,0,5,10,0,9,0,1,0,0,0
2024,R,aguij002,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2024,R,aguij002,menon,61,55,12,24,3,0,3,0,13,2,1,10,4,4,0,0,0
2024,R,aguij002,scoring,24,23,5,9,1,0,1,0,9,1,1,2,0,0,0,0,0
2024,R,akink001,empty,187,172,27,42,6,0,3,0,3,13,0,61,0,2,0,0,0
2024,R,akink001,loaded,12,9,3,6,1,1,0,0,11,0,0,1,0,0,0,3,0
2024,F,akink001,menon,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,R,akink001,menon,126,113,28,57,7,2,6,0,38,6,1,36,2,0,2,5,0
2024,F,akink001,scoring,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,R,akink001,scoring,69,58,15,32,4,2,3,0,32,4,1,17,0,0,2,5,0
2024,R,alcaj001,empty,129,118,19,37,4,1,4,0,4,9,0,36,0,2,0,0,0
2024,R,alcaj001,loaded,9,8,2,5,0,0,1,1,7,0,0,1,0,0,0,1,0
2024,R,alcaj001,menon,106,92,21,37,4,0,4,1,24,11,1,22,1,1,0,1,1
2024,R,alcaj001,scoring,71,58,13,25,3,0,3,1,21,10,1,13,1,1,0,1,1
2024,R,aldes001,empty,31,26,7,8,1,0,0,0,0,5,0,5,0,0,0,0,0
2024,R,aldes001,loaded,4,2,1,2,1,0,0,0,4,1,0,1,0,0,0,1,0
2024,R,aldes001,menon,36,27,8,16,2,0,2,0,10,5,0,5,0,2,0,2,0
2024,R,aldes001,scoring,20,13,2,3,1,0,0,0,6,4,0,2,0,1,0,2,0
2024,R,alexs001,empty,73,67,18,31,4,0,3,0,3,5,0,15,0,1,0,0,0
2024,R,alexs001,loaded,9,8,1,1,0,0,0,0,3,0,0,4,0,1,0,0,0
2024,R,alexs001,menon,87,72,13,16,3,0,0,0,17,10,7,16,4,1,2,2,0
2024,R,alexs001,scoring,63,52,11,14,3,0,0,0,17,8,7,11,0,1,0,2,0
2024,R,alext001,empty,283,269,73,119,14,1,10,0,10,11,0,54,0,3,0,0,0
2024,R,alext001,loaded,7,5,2,3,1,0,0,0,7,1,0,2,0,0,0,1,0
2024,R,alext001,menon,172,150,37,82,6,0,13,0,50,13,1,36,5,2,2,5,0
2024,R,alext001,scoring,86,70,17,34,2,0,5,0,32,10,1,17,0,1,0,5,0
2024,R,allak001,empty,62,59,22,37,3,0,4,0,4,3,0,10,0,0,0,0,0
2024,R,allak001,loaded,3,2,1,3,0,1,0,0,4,1,0,0,0,0,0,0,0
2024,R,allak001,menon,55,50,12,20,1,2,1,0,10,5,0,13,4,0,0,0,0
2024,R,allak001,scoring,33,30,5,12,0,2,1,0,10,3,0,7,3,0,0,0,0
2024,R,allel002,empty,69,66,16,22,3,0,1,0,1,3,0,11,0,0,0,0,0
2024,R,allel002,loaded,4,3,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2024,R,allel002,menon,59,48,16,25,3,0,2,0,14,7,0,10,0,2,0,2,0
2024,R,allel002,scoring,35,26,8,12,1,0,1,0,11,5,0,4,0,2,0,2,0
2024,R,allel003,empty,227,199,75,142,13,3,16,0,16,26,0,30,0,2,0,0,0
2024,R,allel003,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,R,allel003,menon,205,184,38,69,13,0,6,0,40,15,0,49,14,2,1,3,0
2024,R,allel003,scoring,95,87,20,36,7,0,3,0,32,5,0,22,5,0,0,3,0
2024,R,almoy001,empty,38,35,5,8,0,0,1,0,1,2,0,14,0,1,0,0,0
2024,R,almoy001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024,R,almoy001,menon,29,21,4,7,1,1,0,0,4,6,1,6,0,1,0,1,0
2024,R,almoy001,scoring,20,13,2,4,0,1,0,0,4,5,1,5,0,1,0,1,0
2024,R,altad001,empty,11,9,3,7,1,0,1,0,1,1,0,3,0,0,0,0,1
2024,R,altad001,loaded,3,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2024,R,altad001,menon,10,7,2,2,0,0,0,0,2,2,0,2,0,1,0,0,0
2024,R,altad001,scoring,8,6,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0
2024,R,alvae001,empty,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2024,R,alvae001,menon,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,R,alvae001,scoring,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,D,alvaj004,empty,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,R,alvaj004,empty,135,121,31,49,6,0,4,0,4,14,0,28,0,0,0,0,0
2024,R,alvaj004,loaded,6,4,1,1,0,0,0,0,3,1,0,2,0,1,0,0,0
2024,D,alvaj004,menon,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,R,alvaj004,menon,123,107,18,30,2,2,2,0,21,14,1,35,5,1,0,1,0
