YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1971,R,aaroh101,empty,279,250,77,164,11,2,24,0,24,28,0,36,0,1,0,0,0
1971,R,aaroh101,loaded,9,8,2,3,1,0,0,0,4,0,0,0,2,0,0,1,0
1971,R,aaroh101,menon,294,245,85,167,11,1,23,0,94,43,21,22,9,1,0,5,0
1971,R,aaroh101,scoring,179,140,45,78,7,1,8,0,62,34,21,18,3,0,0,5,0
1971,R,aarot101,empty,28,27,6,6,0,0,0,0,0,1,0,2,0,0,0,0,0
1971,R,aarot101,loaded,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1971,R,aarot101,menon,28,26,6,8,2,0,0,0,3,2,1,3,3,0,0,0,0
1971,R,aarot101,scoring,12,10,3,4,1,0,0,0,3,2,1,1,1,0,0,0,0
1971,R,abert101,empty,7,7,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1971,R,abert101,menon,7,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
1971,R,abert101,scoring,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1971,R,acose101,empty,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1971,R,acose101,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,R,acose101,menon,9,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,R,acose101,scoring,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,R,ageet101,empty,274,248,68,114,13,0,11,0,11,25,0,47,0,1,0,0,0
1971,R,ageet101,loaded,8,8,1,4,0,0,1,1,4,0,0,4,1,0,0,0,0
1971,R,ageet101,menon,208,177,53,68,6,0,3,1,39,25,2,37,12,1,4,1,0
1971,R,ageet101,scoring,127,108,31,39,2,0,2,1,34,16,2,24,6,1,1,1,0
1971,R,akerj102,empty,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,R,akerj102,menon,4,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
1971,R,akerj102,scoring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1971,R,alexd001,empty,17,15,4,4,0,0,0,0,0,2,0,8,0,0,0,0,0
1971,R,alexd001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1971,R,alexd001,menon,20,18,5,5,0,0,0,0,2,1,0,5,1,0,1,0,0
1971,R,alexd001,scoring,11,11,3,3,0,0,0,0,2,0,0,2,1,0,0,0,0
1971,R,alleb105,empty,148,130,34,51,8,0,3,0,3,18,0,14,0,0,0,0,0
1971,R,alleb105,loaded,9,7,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0
1971,R,alleb105,menon,114,99,27,35,3,1,1,0,19,15,1,13,2,0,0,0,0
1971,R,alleb105,scoring,58,47,12,16,2,1,0,0,17,11,1,7,0,0,0,0,0
