YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1984,L,balbs001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,L,balbs001,R,R,10,9,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0
1984,L,bergd001,L,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,L,bevak001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,L,bevak001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,L,bianb001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1984,L,boslt001,L,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1984,L,bowal001,L,R,9,8,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1984,L,bowal001,R,L,7,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1984,L,bretg001,L,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1984,L,bretg001,L,R,10,10,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
1984,L,broot001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1984,L,browb001,L,R,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1984,L,brusw001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,L,castm001,R,L,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
1984,L,castm001,R,R,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1984,L,cey-r001,R,L,9,8,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
1984,L,cey-r001,R,R,13,11,2,5,0,0,1,0,2,2,0,2,0,0,0,0,0
1984,L,conco001,R,R,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,L,cotth001,R,L,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1984,L,cotth001,R,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,L,davij001,R,L,8,7,2,5,0,0,1,0,3,0,0,2,0,0,0,1,0
