YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2016,D,almoa002,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,almoa002,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,andre001,R,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,andre001,R,R,8,8,3,8,0,1,1,0,1,0,0,0,0,0,0,0,0
2016,D,arrij001,R,L,2,2,1,4,0,0,1,0,3,0,0,1,0,0,0,0,0
2016,D,arrij001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,baezj001,R,L,6,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,baezj001,R,R,11,10,4,7,0,0,1,0,2,1,0,3,0,0,0,0,0
2016,D,barna001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,barnd001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,D,barnd001,R,R,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,D,bautj002,R,L,5,4,2,5,0,0,1,0,4,1,0,0,0,0,0,0,0
2016,D,bautj002,R,R,9,8,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0
2016,D,belta001,R,L,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016,D,belta001,R,R,9,9,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0
2016,D,beltb001,L,L,10,9,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0
2016,D,beltb001,L,R,8,6,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0
2016,D,beltc001,L,R,9,8,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2016,D,beltc001,R,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,benia002,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,benia002,L,R,8,8,3,7,1,0,1,0,2,0,0,0,1,0,0,0,0
2016,D,bettm001,R,L,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,D,bettm001,R,R,10,9,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2016,D,blang001,L,L,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,D,blang001,L,R,8,7,1,2,1,0,0,0,1,1,0,2,1,0,0,0,0
2016,D,bogax001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,bogax001,R,R,10,10,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2016,D,bradj001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,bradj001,L,R,9,8,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0
2016,D,browt002,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,bryak001,R,L,7,6,2,3,1,0,0,0,0,1,0,3,0,0,0,0,0
2016,D,bryak001,R,R,10,10,4,8,1,0,1,0,3,0,0,2,0,0,0,0,0
2016,D,bumgm001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,bumgm001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,D,carre001,L,L,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
