YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2014,D,adamm002,L,L,10,10,3,6,0,0,1,0,4,0,0,2,1,0,0,0,0
2014,D,adamm002,L,R,5,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
2014,D,aokin001,L,L,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,aokin001,L,R,11,11,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,D,avila001,L,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,avila001,L,R,6,6,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0
2014,D,aybae001,L,R,8,8,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,aybae001,R,L,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014,D,beckg001,R,L,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,D,beckg001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,beltb001,L,L,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,beltb001,L,R,14,13,5,8,0,0,1,0,2,1,0,3,0,0,0,0,0
2014,D,blang001,L,L,5,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2014,D,blang001,L,R,16,15,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
2014,D,bourp001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,browg001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,bumgm001,R,R,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014,D,butlb003,R,L,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2014,D,butlb003,R,R,10,9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2014,D,cabra002,L,R,11,11,2,6,1,0,1,0,1,0,0,4,0,0,0,0,0
2014,D,cabra002,R,L,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,D,cabrm001,R,L,4,3,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,cabrm001,R,R,8,8,2,5,0,0,1,0,1,0,0,2,1,0,0,0,0
2014,D,cainl001,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,cainl001,R,R,12,11,1,1,0,0,0,0,1,0,0,3,0,0,0,1,0
2014,D,calhk001,L,L,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,calhk001,L,R,11,11,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,carpm002,L,L,13,13,5,16,2,0,3,0,7,0,0,4,0,0,0,0,0
2014,D,carpm002,L,R,4,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,carre001,L,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,castn001,R,L,4,3,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0
2014,D,castn001,R,R,8,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014,D,congh001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,crawb001,L,L,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,crawb001,L,R,14,12,3,3,0,0,0,0,1,1,0,4,0,0,0,1,0
2014,D,crawc002,L,L,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,D,crawc002,L,R,15,15,4,5,1,0,0,0,1,0,0,7,0,0,0,0,0
2014,D,cronc002,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,cronc002,R,R,9,7,1,2,1,0,0,0,0,2,0,4,0,0,0,0,0
2014,D,cruzn002,R,L,4,4,2,5,0,0,1,0,2,0,0,0,0,0,0,0,0
2014,D,cruzn002,R,R,8,8,4,7,0,0,1,0,3,0,0,3,0,0,0,0,0
2014,D,davir003,R,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,davir003,R,R,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,deaza001,L,L,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
2014,D,deaza001,L,R,8,7,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0
2014,D,descd001,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,D,desmi001,R,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,desmi001,R,R,16,15,2,2,0,0,0,0,0,1,0,6,0,0,0,0,0
2014,D,duffm002,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,duffm002,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,dysoj001,L,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,ellia001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,ellia001,R,R,16,12,7,11,1,0,1,0,2,4,1,1,0,0,0,0,0
2014,D,escoa003,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,escoa003,R,R,13,12,3,4,1,0,0,0,1,0,0,5,0,0,1,0,0
2014,D,espid001,L,R,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,ethia001,L,R,6,4,1,2,1,0,0,0,0,2,0,1,0,0,0,0,0
2014,D,fistd001,L,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,flahr001,L,L,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,flahr001,L,R,7,6,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2014,D,frank001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,freed001,R,L,3,2,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0
2014,D,freed001,R,R,8,6,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0
2014,D,gonza003,L,L,3,3,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0
2014,D,gonza003,L,R,14,13,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0
2014,D,gonzg003,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,gorda001,L,L,2,2,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0
2014,D,gorda001,L,R,11,8,2,3,1,0,0,0,1,3,2,2,0,0,0,0,0
2014,D,gordd002,L,L,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2014,D,gordd002,L,R,16,16,3,3,0,0,0,0,2,0,0,5,0,0,0,0,0
2014,D,greiz001,R,R,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,gricr001,R,L,9,9,2,5,0,0,1,0,1,0,0,4,0,0,0,0,0
2014,D,gricr001,R,R,8,7,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
2014,D,hamij003,L,L,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2014,D,hamij003,L,R,8,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,D,hardj003,R,L,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,hardj003,R,R,9,7,2,5,0,0,1,0,2,2,1,0,0,0,0,0,0
2014,D,harpb003,L,L,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014,D,harpb003,L,R,16,15,5,15,1,0,3,0,4,1,0,2,0,0,0,0,0
2014,D,holab001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,holab001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,hollm001,R,L,9,8,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0
2014,D,hollm001,R,R,7,7,1,4,0,0,1,0,3,0,0,3,0,0,0,0,0
2014,D,hosme001,L,L,2,2,1,4,0,0,1,0,2,0,0,1,0,0,0,0,0
2014,D,hosme001,L,R,11,8,3,7,1,0,1,0,2,3,0,3,0,0,0,0,0
2014,D,hudst001,R,R,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2014,D,hundn001,R,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,D,hundn001,R,R,5,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2014,D,huntt001,R,L,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,huntt001,R,R,9,7,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0
2014,D,iannc001,R,L,2,2,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2014,D,iannc001,R,R,9,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2014,D,infao001,R,R,13,11,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0
2014,D,ishit001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,D,ishit001,L,R,11,10,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,D,jay-j001,L,L,11,9,5,5,0,0,0,0,1,1,0,2,0,0,1,0,0
