YEAR,PHASE,RESP_BAT_ID,RESP_PIT_ID,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1996,D,alicl001,ashba002,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,alicl001,blaiw001,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,alicl001,hamij002,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,alicl001,hofft001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,alicl001,sands002,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,alicl001,valef001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,alicl001,worrt002,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,alomr001,assep001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,alomr001,embra001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1996,D,alomr001,herso001,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,alomr001,mcdoj001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,alomr001,mesaj001,2,2,2,5,0,0,1,0,2,0,0,0,0,0,0,0,0
1996,D,alomr001,nagyc001,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,alomr001,plune001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,alomr001,shuep001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,alomr001,tavaj001,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,D,aloms001,benia001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,aloms001,erics001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,aloms001,matht001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,aloms001,mussm001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,aloms001,welld001,6,6,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0
1996,D,andeb001,assep001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1996,D,andeb001,embra001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,andeb001,herso001,3,3,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0
1996,D,andeb001,mcdoj001,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1996,D,andeb001,mesaj001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,andeb001,nagyc001,7,6,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0
1996,D,andeb001,plune001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,andeb001,shuep001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,ashba002,osbod001,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,D,ashlb001,mcmig001,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,bellj002,benia001,3,2,1,4,0,0,1,1,4,1,0,1,0,0,0,0,0
1996,D,bellj002,erics001,3,3,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0
1996,D,bellj002,matht001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,bellj002,mussm001,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,bellj002,welld001,6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1996,D,benea001,sands002,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,D,benea001,worrt002,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,blauj001,astap001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,blauj001,candt001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,blauj001,martr002,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,blauj001,nomoh001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,blauj001,osuna002,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1996,D,blauj001,valdi001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,boggw001,burkj001,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,boggw001,cookd001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,boggw001,hillk001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,boggw001,pavlr001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,D,boggw001,stanm003,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,boggw001,wittb001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,bonib001,herso001,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,bonib001,mcdoj001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,bonib001,mesaj001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,bonib001,nagyc001,6,5,1,4,0,0,1,0,1,1,0,3,0,0,0,0,0
1996,D,bonib001,plune001,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1996,D,bonib001,shuep001,1,1,1,4,0,0,1,1,4,0,0,0,0,0,0,0,0
1996,D,bonib001,tavaj001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,camik001,benea001,3,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
1996,D,camik001,honer001,3,2,1,4,0,0,1,0,1,1,1,1,0,0,0,0,0
1996,D,camik001,osbod001,2,2,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
1996,D,camik001,petkm001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,camik001,stott001,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1996,D,candc001,orosj001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,castj004,glavt001,3,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
1996,D,castj004,maddg002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,castj004,wohlm001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,ciana001,osbod001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,ciana001,petkm001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clard001,glavt001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clard001,wohlm001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clarw001,boehb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,clarw001,coned001,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,clarw001,key-j001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clarw001,nelsj001,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1996,D,clarw001,petta001,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,clarw001,rivem002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,clarw001,rogek001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,clarw001,weatd001,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,D,clarw001,wettj001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,clayr001,ashba002,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,clayr001,blaiw001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,clayr001,hamij002,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,clayr001,verad001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,clayr001,worrt002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,curtc001,glavt001,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1996,D,deshd001,smolj001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,deshd001,wohlm001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,devem001,ogeac001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,duncm001,burkj001,4,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1996,D,duncm001,hennm001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,D,duncm001,hillk001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,duncm001,olivd001,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,D,duncm001,pavlr001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,duncm001,russj001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,duncm001,stanm003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,duncm001,wittb001,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1996,D,dye-j001,candt001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,dye-j001,martr002,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,dye-j001,nomoh001,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,dye-j001,osuna002,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,dye-j001,valdi001,3,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
1996,D,dye-j001,worrt001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,elstk001,boehb001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,elstk001,coned001,3,3,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,elstk001,key-j001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,elstk001,nelsj001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,elstk001,petta001,3,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1996,D,elstk001,rivem002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,elstk001,rogek001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,elstk001,weatd001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,elstk001,wettj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,fielc001,hennm001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,fielc001,hillk001,3,2,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0
1996,D,fielc001,olivd001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,fielc001,pavlr001,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,D,fielc001,russj001,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,D,fielc001,wittb001,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1996,D,finls001,benea001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,finls001,ecked001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,finls001,honer001,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1996,D,finls001,osbod001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,finls001,petkm001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,finls001,stott001,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1996,D,flahj001,benea001,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,D,flahj001,ecked001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,franj002,benia001,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1996,D,franj002,erics001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1996,D,franj002,matht001,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,D,franj002,mussm001,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
