YEAR,PHASE,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1971,L,alleg101,R,R,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,bands101,R,L,7,7,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,bands101,R,R,5,4,2,5,0,0,1,0,1,1,0,0,1,0,0,0,0
1971,L,barrj101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,belam101,R,L,3,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1971,L,belam101,R,R,8,6,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0
1971,L,blaip101,R,L,4,4,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
1971,L,blaip101,R,R,5,5,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,L,blass101,R,R,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1971,L,blefc101,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,bluev001,R,L,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1971,L,bondb101,R,R,10,8,2,2,0,0,0,0,0,2,0,4,0,0,0,0,0
1971,L,bufod101,L,R,9,7,3,5,0,1,0,0,0,2,0,1,0,0,0,0,0
1971,L,campb101,R,L,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,campb101,R,R,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,cashd101,R,L,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,cashd101,R,R,16,16,6,8,2,0,0,0,1,0,0,1,0,0,0,0,0
1971,L,clemr101,R,L,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,clemr101,R,R,16,15,5,5,0,0,0,0,4,1,0,5,0,0,0,0,0
1971,L,cling101,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,cling101,R,R,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
1971,L,cuelm101,L,R,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,L,cumbj101,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1971,L,davav101,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,davit103,R,L,7,6,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0
1971,L,davit103,R,R,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,dietd101,R,R,17,15,1,1,0,0,0,0,0,2,0,5,1,0,0,0,0
1971,L,dufff101,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,duncd101,R,L,6,6,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0
1971,L,ellid101,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,ellid101,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,epstm101,L,R,5,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1971,L,etcha101,R,L,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,etcha101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,fuent101,L,R,18,16,5,9,1,0,1,0,2,1,0,3,0,0,1,0,0
1971,L,galla101,R,R,11,10,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0
1971,L,giusd101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,greed102,R,L,6,4,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0
1971,L,greed102,R,R,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,hartj102,R,R,5,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1971,L,hebnr001,L,L,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1971,L,hebnr001,L,R,16,16,5,12,1,0,2,0,5,0,0,3,0,0,0,0,0
1971,L,hegam101,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,hende103,L,R,6,4,2,5,0,0,1,0,2,1,1,1,0,0,0,1,0
1971,L,hendk101,L,R,18,16,5,6,1,0,0,0,2,2,0,1,0,0,0,0,0
1971,L,hernj102,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,hernj102,R,R,11,11,3,3,0,0,0,0,1,0,0,3,0,0,0,0,0
1971,L,huntj101,R,L,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,jackr001,L,L,7,7,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,jackr001,L,R,5,5,3,9,0,0,2,0,2,0,0,0,0,0,0,0,0
1971,L,johnb103,L,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,johnd105,R,L,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,johnd105,R,R,9,6,2,3,1,0,0,0,0,3,0,1,0,0,0,0,0
1971,L,kingd001,R,R,10,9,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
1971,L,kisob001,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,lanih101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,manga101,R,L,7,7,2,5,1,1,0,0,2,0,0,1,0,0,0,0,0
1971,L,manga101,R,R,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,L,marij101,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,may-m001,L,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,maysw101,R,R,18,15,4,9,2,0,1,0,3,3,0,3,0,0,0,0,0
1971,L,mazeb101,R,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,mccow101,L,R,18,14,6,12,0,0,2,0,6,4,3,2,1,0,0,0,0
1971,L,mcnad102,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,millb106,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,mondr001,L,R,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1971,L,mottc101,R,L,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
1971,L,oliva001,L,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,L,oliva001,L,R,12,12,3,6,0,0,1,0,5,0,0,3,0,0,0,0,0
1971,L,pagaj101,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,palmj001,R,R,5,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1971,L,perrg101,R,R,6,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
1971,L,poweb101,L,L,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1971,L,poweb101,L,R,10,7,2,8,0,0,2,0,3,3,0,1,0,0,0,0,0
1971,L,rettm101,R,L,3,3,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0
1971,L,rettm101,R,R,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1971,L,robeb101,R,L,4,4,4,14,1,0,3,0,5,0,0,0,0,0,0,0,0
1971,L,robeb101,R,R,12,12,3,6,0,0,1,0,1,0,0,2,0,0,0,0,0
1971,L,robib104,R,L,4,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0
1971,L,robib104,R,R,7,7,2,5,0,0,1,0,3,0,0,1,0,0,0,0,0
1971,L,robif103,R,L,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1971,L,robif103,R,R,10,10,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0
1971,L,rudij101,R,L,7,6,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1971,L,rudij101,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,sangm101,R,L,4,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1971,L,sangm101,R,R,12,11,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1971,L,segud101,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,L,speic001,R,R,15,14,5,9,1,0,1,0,1,1,0,1,0,0,0,0,0
1971,L,starw101,L,L,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
