YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2020,D,acunr001,8,14,11,2,5,0,0,1,0,1,2,0,7,0,1,0,0,0
2020,D,adamw002,6,18,15,2,2,0,0,0,0,0,3,0,6,0,0,0,0,0
2020,D,aguij001,3,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,D,aguij001,10,9,9,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2020,D,albio001,4,13,12,2,3,1,0,0,0,0,1,0,2,0,0,0,0,0
2020,D,alfaj002,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,D,alfaj002,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,D,altuj001,4,19,15,6,12,0,0,2,0,5,3,0,3,0,1,0,0,0
2020,D,andeb006,5,12,10,4,5,1,0,0,0,1,1,0,3,0,1,0,0,0
2020,D,arozr001,7,21,19,8,17,0,0,3,0,3,1,0,4,0,1,0,0,0
2020,D,barna001,2,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,D,bellc002,8,14,12,4,9,0,1,1,0,5,2,1,3,0,0,0,0,0
2020,D,bertj001,4,9,9,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2020,D,bertj001,9,4,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2020,D,bettm001,9,15,12,4,6,2,0,0,0,1,2,0,2,0,0,0,1,0
2020,D,branm003,7,10,10,3,3,0,0,0,0,2,0,0,2,1,0,0,0,0
2020,D,branm003,10,9,9,4,11,1,0,2,0,3,0,0,0,1,0,0,0,0
2020,D,brega001,5,18,15,6,10,1,0,1,0,2,2,0,1,0,1,0,0,0
2020,D,brinl001,9,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,D,brinl001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,D,brosm001,3,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2020,D,brosm001,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,D,brosm001,11,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,D,campl002,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,D,canhm001,7,6,6,1,4,0,0,1,0,1,0,0,2,0,0,0,0,0
2020,D,canhm001,9,10,9,2,2,0,0,0,0,1,0,0,4,0,0,0,1,0
2020,D,castj006,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,D,chisj001,4,4,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2020,D,choij001,3,19,15,4,8,1,0,1,0,3,3,1,0,0,1,0,0,0
2020,D,coopg002,3,8,7,1,2,1,0,0,0,2,1,0,2,0,0,0,0,0
2020,D,coopg002,10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,D,corrc001,6,18,14,7,16,0,0,3,0,11,4,1,3,1,0,0,0,0
2020,D,cronj001,4,12,10,2,2,0,0,0,0,1,2,0,4,0,0,0,0,0
2020,D,darnt001,2,13,10,6,14,2,0,2,0,7,3,0,1,0,0,0,0,0
2020,D,davik003,10,17,16,4,10,0,0,2,0,3,0,0,8,0,1,0,0,0
2020,D,diaza003,10,5,5,1,4,0,0,1,0,2,0,0,2,0,0,0,0,0
2020,D,diazy001,10,13,9,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0
2020,D,dickc002,7,12,12,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
