YEAR,PHASE,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1972,R,aaroh101,empty,290,256,66,131,8,0,19,0,19,34,0,32,0,0,0,0,0
1972,R,aaroh101,loaded,10,8,3,6,0,0,1,1,10,1,0,0,1,0,0,1,0
1972,R,aaroh101,menon,255,193,53,100,2,0,15,1,58,59,15,23,17,1,0,2,0
1972,R,aaroh101,scoring,125,91,27,49,1,0,7,1,42,31,15,10,6,1,0,2,0
1972,R,abert101,empty,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,abert101,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,abert101,scoring,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,acosc101,empty,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,acosc101,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,acosc101,scoring,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,acose101,empty,10,9,1,1,0,0,0,0,0,1,0,7,0,0,0,0,0
1972,R,acose101,menon,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,adamm102,empty,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1972,R,adamm102,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,R,ageet101,empty,290,254,57,90,15,0,6,0,6,33,0,54,0,3,0,0,0
1972,R,ageet101,loaded,9,8,2,5,0,0,1,1,7,0,0,2,0,0,0,1,0
1972,R,ageet101,menon,193,168,39,68,8,0,7,1,41,20,6,38,18,1,1,3,0
1972,R,ageet101,scoring,117,97,21,36,3,0,4,1,32,16,6,26,5,0,1,3,0
1972,R,akerj102,empty,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1972,R,akerj102,menon,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1972,R,akerj102,scoring,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1972,R,alexd001,empty,15,14,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0
1972,R,alexd001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,R,alexd001,menon,14,11,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0
