YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1985,L,ackej001,R,L,10,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1985,L,ackej001,R,R,11,11,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0
1985,L,alexd001,R,L,22,20,9,20,2,0,3,0,5,2,0,4,0,0,0,0,0
1985,L,alexd001,R,R,27,24,5,10,2,0,1,0,4,1,0,5,0,0,1,1,0
1985,L,anduj001,R,L,22,20,7,13,3,0,1,0,4,2,0,2,0,0,0,0,0
1985,L,anduj001,R,R,28,25,7,10,0,0,1,0,6,2,2,7,0,0,0,1,0
1985,L,blacb001,L,L,15,13,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0
1985,L,blacb001,L,R,32,29,9,10,1,0,0,0,4,2,0,7,1,1,0,0,0
1985,L,campb001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,campb001,R,R,8,8,3,3,0,0,0,0,2,0,0,2,0,0,0,0,0
1985,L,castr001,R,L,13,10,2,3,1,0,0,0,1,2,0,1,1,0,0,1,0
1985,L,castr001,R,R,8,8,2,3,1,0,0,0,1,0,0,3,0,0,0,0,0
1985,L,clanj001,R,L,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1985,L,clanj001,R,R,4,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1985,L,cox-d001,R,L,10,9,1,2,1,0,0,0,0,1,0,2,0,0,0,0,0
1985,L,cox-d001,R,R,16,12,3,5,2,0,0,0,1,4,1,2,0,0,0,0,0
1985,L,daylk001,L,L,7,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,L,daylk001,L,R,13,13,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0
1985,L,diazc001,L,L,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1985,L,diazc001,L,R,13,12,4,6,2,0,0,0,0,1,1,2,0,0,0,0,0
1985,L,farrs001,R,L,12,10,2,2,0,0,0,0,3,1,0,2,1,0,0,1,0
1985,L,farrs001,R,R,10,10,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,forsb001,R,L,8,6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1985,L,forsb001,R,R,7,6,1,4,0,0,1,0,2,1,0,0,1,0,0,0,0
1985,L,gubim001,R,L,21,19,3,4,1,0,0,0,1,2,0,1,1,0,0,0,0
1985,L,gubim001,R,R,11,9,1,2,1,0,0,0,0,2,0,3,0,0,0,0,0
1985,L,henkt001,R,L,14,12,4,7,0,0,1,0,2,2,0,1,0,0,0,0,0
1985,L,henkt001,R,R,12,10,1,1,0,0,0,0,1,2,0,3,0,0,0,0,0
1985,L,herso001,R,L,56,51,14,16,2,0,0,0,4,5,0,4,1,0,0,0,0
1985,L,herso001,R,R,10,9,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0
1985,L,honer001,L,R,10,8,4,4,0,0,0,0,4,2,1,1,0,0,0,0,0
1985,L,hortr001,L,L,5,3,2,2,0,0,0,0,1,2,1,0,1,0,0,0,0
1985,L,hortr001,L,R,9,9,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
1985,L,howek001,R,L,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1985,L,howek001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,jackd001,L,L,13,13,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0
1985,L,jackd001,L,R,27,26,8,9,1,0,0,0,0,1,0,4,0,0,0,0,0
1985,L,key-j001,L,L,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1985,L,key-j001,L,R,36,33,15,20,2,0,1,0,4,1,0,5,0,0,1,1,0
1985,L,lahtj001,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,lahtj001,R,R,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1985,L,lampd001,R,L,12,11,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
1985,L,lampd001,R,R,19,19,2,3,1,0,0,0,1,0,0,8,0,0,0,0,0
1985,L,laveg001,L,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,L,leibc001,L,L,20,19,4,6,2,0,0,0,3,0,0,2,0,1,0,0,0
1985,L,leibc001,L,R,46,42,13,20,7,0,0,0,1,4,0,4,0,0,0,0,0
1985,L,niedt001,R,L,17,15,3,8,0,1,1,0,2,2,1,3,1,0,0,0,0
1985,L,niedt001,R,R,6,6,2,5,0,0,1,0,3,0,0,2,0,0,0,0,0
1985,L,quisd001,R,L,11,11,6,7,1,0,0,0,4,0,0,1,0,0,0,0,0
1985,L,quisd001,R,R,10,9,1,1,0,0,0,0,2,0,0,2,0,0,0,1,0
1985,L,reusj001,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,L,reusj001,L,R,11,10,5,5,0,0,0,0,4,1,0,0,0,0,0,0,0
