YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1990,L,backw001,5,7,6,1,2,1,0,0,0,0,1,0,2,0,0,0,0,0
1990,L,backw001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,bainh001,10,17,14,5,6,1,0,0,0,3,2,2,1,1,0,1,0,0
1990,L,bellj001,6,25,20,5,9,1,0,1,0,1,4,0,3,0,1,0,0,0
1990,L,benzt001,3,8,7,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,benzt001,11,3,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0
1990,L,boggw001,5,16,16,7,11,1,0,1,0,1,0,0,3,1,0,0,0,0
1990,L,bondb001,7,24,18,3,3,0,0,0,0,1,6,0,5,0,0,0,0,0
1990,L,bonib001,5,9,7,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1990,L,bonib001,9,15,14,3,4,1,0,0,0,1,1,0,1,0,0,0,0,0
1990,L,bragg001,9,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,breas001,3,9,7,4,8,1,0,1,0,3,2,0,2,0,0,0,0,0
1990,L,breas001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,browt001,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,brunt001,9,14,12,1,1,0,0,0,0,1,1,0,3,0,0,0,1,0
1990,L,burke001,8,16,15,4,6,2,0,0,0,0,1,0,1,0,0,0,0,0
1990,L,cansj001,9,17,11,2,2,0,0,0,0,1,5,0,5,0,0,0,1,0
1990,L,davie001,7,24,23,4,5,1,0,0,0,2,1,0,9,0,0,0,0,0
1990,L,dibbr001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,L,drabd001,1,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1990,L,duncm001,4,20,20,6,9,0,0,1,0,4,0,0,8,0,0,0,0,0
1990,L,evand002,10,14,13,3,4,1,0,0,0,0,1,0,3,0,0,0,0,0
1990,L,gallm001,4,6,4,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0
1990,L,gallm001,6,6,6,2,3,1,0,0,0,2,0,0,1,0,0,0,0,0
1990,L,greem001,7,16,14,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1990,L,hassr001,2,5,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1990,L,hassr001,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1990,L,hatcb001,8,16,15,5,9,1,0,1,0,2,0,0,2,0,0,1,0,0
1990,L,heepd001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,L,hendd001,8,8,6,1,1,0,0,0,0,1,0,0,2,1,1,0,1,0
1990,L,hendr001,7,19,17,5,5,0,0,0,0,3,1,0,2,0,0,0,1,0
