YEAR,PHASE,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2001,D,abbop001,R,L,11,8,5,11,0,0,2,0,4,3,0,2,0,0,0,0,0
2001,D,abbop001,R,R,11,9,4,8,1,0,1,0,2,2,0,1,0,0,0,0,0
2001,D,andeb002,L,L,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2001,D,andeb002,L,R,11,10,3,6,0,0,1,0,1,0,0,2,0,0,1,0,0
2001,D,baezd001,R,L,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,D,baezd001,R,R,11,11,2,3,1,0,0,0,2,0,0,5,0,0,0,0,0
2001,D,batim001,R,L,10,9,2,5,0,0,1,0,3,0,0,0,0,0,1,0,0
2001,D,batim001,R,R,15,13,1,1,0,0,0,0,0,1,0,4,0,0,1,0,0
2001,D,bradc001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,D,burbd001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,D,burbd001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,D,burkj001,R,L,7,7,2,5,0,0,1,0,2,0,0,1,0,0,0,0,0
2001,D,burkj001,R,R,20,18,4,6,2,0,0,0,0,2,0,3,0,0,0,0,0
2001,D,charn001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,D,charn001,L,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2001,D,clemr001,R,L,24,21,9,15,3,0,1,0,4,2,0,1,1,0,0,1,0
2001,D,clemr001,R,R,17,13,0,0,0,0,0,0,0,2,0,5,0,2,0,0,0
2001,D,colob001,R,L,29,27,9,11,2,0,0,0,2,2,0,4,2,0,0,0,0
2001,D,colob001,R,R,30,25,3,4,1,0,0,0,1,4,0,9,1,0,0,1,0
2001,D,cruzn001,R,L,3,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2001,D,cruzn001,R,R,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,D,doteo001,R,L,6,6,3,7,1,0,1,0,2,0,0,0,0,0,0,0,0
2001,D,doteo001,R,R,9,9,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0
2001,D,finlc001,L,L,10,8,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0
