YEAR,PHASE,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2008,R,aardd001,empty,106,91,20,30,7,0,1,0,1,14,0,29,0,1,0,0,0
2008,R,aardd001,loaded,13,12,4,5,1,0,0,0,9,0,0,5,0,0,0,1,0
2008,R,aardd001,menon,122,92,29,48,8,1,3,0,33,21,2,20,4,4,3,2,0
2008,R,aardd001,scoring,87,66,22,39,6,1,3,0,33,13,2,15,2,3,3,2,0
2008,R,accaj001,empty,22,20,9,13,1,0,1,0,1,1,0,1,0,1,0,0,0
2008,R,accaj001,loaded,2,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
2008,R,accaj001,menon,34,30,6,12,2,2,0,0,7,3,2,4,3,0,0,1,0
2008,R,accaj001,scoring,21,17,2,4,2,0,0,0,5,3,2,3,0,0,0,1,0
2008,R,aceva001,empty,71,65,19,29,4,0,2,0,2,6,0,10,0,0,0,0,0
2008,R,aceva001,loaded,2,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2008,R,aceva001,menon,49,45,6,13,1,0,2,0,8,4,0,6,3,0,0,0,0
2008,R,aceva001,scoring,21,20,2,2,0,0,0,0,4,1,0,2,3,0,0,0,0
2008,R,acosm001,empty,125,112,28,41,7,0,2,0,2,12,0,18,0,1,0,0,0
2008,R,acosm001,loaded,8,7,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2008,R,acosm001,menon,101,82,20,38,1,1,5,0,22,14,5,13,7,0,4,1,0
2008,R,acosm001,scoring,66,51,11,26,1,1,4,0,20,11,5,11,3,0,3,1,0
2008,R,adamm001,empty,153,142,24,39,6,0,3,0,3,11,0,46,0,0,0,0,0
2008,R,adamm001,loaded,3,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
2008,R,adamm001,menon,106,93,25,42,3,1,4,0,21,8,2,28,2,0,2,3,0
2008,R,adamm001,scoring,61,52,10,18,2,0,2,0,16,5,2,18,2,0,1,3,0
2008,R,adenn001,empty,33,28,7,10,3,0,0,0,0,5,0,4,0,0,0,0,0
2008,R,adenn001,loaded,4,3,3,3,0,0,0,0,6,1,0,0,0,0,0,0,0
2008,R,adenn001,menon,30,22,11,14,3,0,0,0,10,8,0,0,3,0,0,0,0
2008,R,adenn001,scoring,20,15,7,9,2,0,0,0,9,5,0,0,1,0,0,0,0
2008,R,adkij001,empty,8,6,4,7,0,0,1,0,1,2,0,1,0,0,0,0,0
